label,trial,gait
idle,1,3.503584e+01
idle,1,6.003584e+01
idle,1,8.503584e+01
walk-rampascent,1,1.006233e+01
walk-rampascent,1,3.508459e+01
walk-rampascent,1,6.001781e+01
walk-rampascent,1,8.504007e+01
rampascent,1,1.008403e+01
rampascent,1,3.504202e+01
rampascent,1,6.008403e+01
rampascent,1,8.504202e+01
rampascent,1,1.000863e+01
rampascent,1,3.503020e+01
rampascent,1,6.005177e+01
rampascent,1,8.507334e+01
rampascent-walk,1,1.007557e+01
rampascent-walk,1,3.501259e+01
rampascent-walk,1,6.003359e+01
rampascent-walk,1,8.505458e+01
idle,1,1.004464e+01
idle,1,3.504464e+01
idle,1,6.004464e+01
idle,1,8.504464e+01
idle,1,1.005348e+01
idle,1,3.508021e+01
idle,1,6.010695e+01
idle,1,8.502674e+01
idle,1,1.000927e+01
idle,1,3.503244e+01
idle,1,6.005561e+01
idle,1,8.507878e+01
walk-rampdescent,1,1.001821e+01
walk-rampdescent,1,3.506375e+01
walk-rampdescent,1,6.001821e+01
walk-rampdescent,1,8.506375e+01
rampdescent,1,1.005025e+01
rampdescent,1,3.507538e+01
rampdescent,1,6.010050e+01
rampdescent,1,8.502513e+01
rampdescent,1,1.005803e+01
rampdescent,1,3.500967e+01
rampdescent,1,6.005803e+01
rampdescent,1,8.500967e+01
rampdescent,1,1.007678e+01
rampdescent,1,3.502879e+01
rampdescent,1,6.007678e+01
rampdescent,1,8.502879e+01
rampdescent-walk,1,1.000848e+01
rampdescent-walk,1,3.502969e+01
rampdescent-walk,1,6.005089e+01
rampdescent-walk,1,8.507209e+01
idle,1,1.021739e+01
idle,1,3.521739e+01
idle,1,6.021739e+01
idle,1,8.521739e+01
idle,2,3.505843e+01
idle,2,6.001669e+01
idle,2,8.505843e+01
walk-rampascent,2,1.007067e+01
walk-rampascent,2,3.507067e+01
walk-rampascent,2,6.007067e+01
walk-rampascent,2,8.507067e+01
rampascent,2,1.004184e+01
rampascent,2,3.506276e+01
rampascent,2,6.008368e+01
rampascent,2,8.502092e+01
rampascent,2,1.006826e+01
rampascent,2,3.506826e+01
rampascent,2,6.006826e+01
rampascent,2,8.506826e+01
rampascent-walk,2,1.002331e+01
rampascent-walk,2,3.504274e+01
rampascent-walk,2,6.006216e+01
idle,2,8.500389e+01
idle,2,1.000935e+01
idle,2,3.507951e+01
idle,2,6.005613e+01
idle,2,8.503274e+01
idle,2,1.003236e+01
idle,2,3.505933e+01
idle,2,6.008630e+01
idle,2,8.500539e+01
idle,2,1.008333e+01
idle,2,3.508333e+01
idle,2,6.008333e+01
idle,2,8.508333e+01
walk-rampdescent,2,1.005917e+01
walk-rampdescent,2,3.508030e+01
walk-rampdescent,2,6.001691e+01
walk-rampdescent,2,8.503804e+01
rampdescent,2,1.004739e+01
rampdescent,2,3.507109e+01
rampdescent,2,6.009479e+01
rampdescent,2,8.502370e+01
rampdescent,2,1.005639e+01
rampdescent,2,3.505639e+01
rampdescent,2,6.005639e+01
rampdescent,2,8.505639e+01
rampdescent,2,1.005484e+01
rampdescent,2,3.500914e+01
rampdescent,2,6.005484e+01
rampdescent,2,8.500914e+01
rampdescent-walk,2,1.005111e+01
rampdescent-walk,2,3.500852e+01
rampdescent-walk,2,6.005111e+01
rampdescent-walk,2,8.500852e+01
idle,2,1.001965e+01
idle,2,3.516699e+01
idle,2,6.011788e+01
idle,2,8.506876e+01
idle,3,3.508459e+01
idle,3,6.001781e+01
idle,3,8.504007e+01
walk-rampascent,3,1.005291e+01
walk-rampascent,3,3.500882e+01
walk-rampascent,3,6.005291e+01
walk-rampascent,3,8.500882e+01
rampascent,3,1.004184e+01
rampascent,3,3.506276e+01
rampascent,3,6.008368e+01
rampascent,3,8.502092e+01
rampascent,3,1.007752e+01
rampascent,3,3.505599e+01
rampascent,3,6.003445e+01
rampascent,3,8.501292e+01
rampascent-walk,3,1.003373e+01
rampascent-walk,3,3.507589e+01
rampascent-walk,3,6.003373e+01
idle,3,8.507589e+01
idle,3,1.000848e+01
idle,3,3.502969e+01
idle,3,6.005089e+01
idle,3,8.507209e+01
idle,3,1.000918e+01
idle,3,3.507805e+01
idle,3,6.005510e+01
idle,3,8.503214e+01
idle,3,1.006711e+01
idle,3,3.506711e+01
idle,3,6.006711e+01
idle,3,8.506711e+01
walk-rampdescent,3,1.005868e+01
walk-rampdescent,3,3.503772e+01
walk-rampdescent,3,6.001676e+01
walk-rampdescent,3,8.507963e+01
rampdescent,3,1.001890e+01
rampdescent,3,3.506616e+01
rampdescent,3,6.001890e+01
rampdescent,3,8.506616e+01
rampdescent,3,1.004785e+01
rampdescent,3,3.502392e+01
rampdescent,3,6.009569e+01
rampdescent,3,8.507177e+01
rampdescent,3,1.005587e+01
rampdescent,3,3.500931e+01
rampdescent,3,6.005587e+01
rampdescent,3,8.500931e+01
rampdescent-walk,3,1.005155e+01
rampdescent-walk,3,3.505155e+01
rampdescent-walk,3,6.005155e+01
rampdescent-walk,3,8.505155e+01
idle,3,1.012658e+01
idle,3,3.508137e+01
idle,3,6.003617e+01
idle,3,8.517179e+01
idle,4,3.503584e+01
idle,4,6.003584e+01
idle,4,8.503584e+01
walk-rampascent,4,1.002616e+01
walk-rampascent,4,3.504795e+01
walk-rampascent,4,6.006975e+01
walk-rampascent,4,8.500436e+01
rampascent,4,1.004983e+01
rampascent,4,3.504983e+01
rampascent,4,6.004983e+01
rampascent,4,8.504983e+01
rampascent,4,1.004329e+01
rampascent,4,3.506494e+01
rampascent,4,6.008658e+01
rampascent,4,8.502165e+01
rampascent-walk,4,1.001553e+01
rampascent-walk,4,3.501553e+01
idle,4,6.001553e+01
idle,4,8.501553e+01
idle,4,1.005025e+01
idle,4,3.507538e+01
idle,4,6.010050e+01
idle,4,8.502513e+01
idle,4,1.011364e+01
idle,4,3.511364e+01
idle,4,6.011364e+01
idle,4,8.511364e+01
idle,4,1.005025e+01
idle,4,3.500838e+01
idle,4,6.005025e+01
idle,4,8.500838e+01
walk-rampdescent,4,1.000827e+01
walk-rampdescent,4,3.507031e+01
walk-rampdescent,4,6.004963e+01
walk-rampdescent,4,8.502895e+01
rampdescent,4,1.005435e+01
rampdescent,4,3.505435e+01
rampdescent,4,6.005435e+01
rampdescent,4,8.505435e+01
rampdescent,4,1.006464e+01
rampdescent,4,3.508772e+01
rampdescent,4,6.001847e+01
rampdescent,4,8.504155e+01
rampdescent,4,1.000944e+01
rampdescent,4,3.503305e+01
rampdescent,4,6.005666e+01
rampdescent,4,8.508026e+01
rampdescent-walk,4,1.005917e+01
rampdescent-walk,4,3.508030e+01
rampdescent-walk,4,6.001691e+01
rampdescent-walk,4,8.503804e+01
idle,4,1.016949e+01
idle,4,3.508475e+01
idle,4,6.016949e+01
idle,4,8.508475e+01
idle,5,3.505798e+01
idle,5,6.003568e+01
idle,5,8.501338e+01
walk-rampascent,5,1.005025e+01
walk-rampascent,5,3.500838e+01
walk-rampascent,5,6.005025e+01
walk-rampascent,5,8.500838e+01
rampascent,5,1.000870e+01
rampascent,5,3.507398e+01
rampascent,5,6.005222e+01
rampascent,5,8.503046e+01
rampascent,5,1.004367e+01
rampascent,5,3.502183e+01
rampascent,5,6.008734e+01
rampascent,5,8.506550e+01
rampascent-walk,5,1.002227e+01
rampascent-walk,5,3.504083e+01
rampascent-walk,5,6.005939e+01
rampascent-walk,5,8.500371e+01
idle,5,1.009082e+01
idle,5,3.501514e+01
idle,5,6.004036e+01
idle,5,8.506559e+01
idle,5,1.014235e+01
idle,5,3.505338e+01
idle,5,6.014235e+01
idle,5,8.505338e+01
idle,5,1.007557e+01
idle,5,3.501259e+01
idle,5,6.020151e+01
idle,5,8.513854e+01
idle,5,1.006178e+01
idle,5,3.503972e+01
idle,5,6.001765e+01
idle,5,8.508385e+01
walk-rampdescent,5,1.001656e+01
walk-rampdescent,5,3.501656e+01
walk-rampdescent,5,6.001656e+01
walk-rampdescent,5,8.501656e+01
rampdescent,5,1.008563e+01
rampdescent,5,3.501427e+01
rampdescent,5,6.003806e+01
rampdescent,5,8.506185e+01
rampdescent,5,1.001965e+01
rampdescent,5,3.506876e+01
rampdescent,5,6.001965e+01
rampdescent,5,8.506876e+01
rampdescent,5,1.000991e+01
rampdescent,5,3.508424e+01
rampdescent,5,6.005946e+01
rampdescent,5,8.503469e+01
rampdescent-walk,5,1.000855e+01
rampdescent-walk,5,3.507271e+01
rampdescent-walk,5,6.005133e+01
rampdescent-walk,5,8.502994e+01
idle,5,1.003861e+01
idle,5,3.513514e+01
idle,5,6.003861e+01
idle,5,8.513514e+01
idle,1,6.005626e+01
idle,1,8.509142e+01
walk-rampascent,1,1.002425e+01
walk-rampascent,1,3.500404e+01
walk-rampascent,1,6.006467e+01
walk-rampascent,1,8.504446e+01
rampascent,1,1.003289e+01
rampascent,1,3.503289e+01
rampascent,1,6.003289e+01
rampascent,1,8.503289e+01
rampascent,1,1.002662e+01
rampascent,1,3.504880e+01
rampascent,1,6.007098e+01
rampascent,1,8.500444e+01
rampascent,1,1.007557e+01
rampascent,1,3.501259e+01
rampascent,1,6.003359e+01
rampascent,1,8.505458e+01
rampascent-walk,1,1.001656e+01
rampascent-walk,1,3.501656e+01
rampascent-walk,1,6.001656e+01
rampascent-walk,1,8.501656e+01
idle,1,1.000488e+01
idle,1,3.504148e+01
idle,1,6.002928e+01
idle,1,8.501708e+01
walk-rampdescent,1,1.009009e+01
walk-rampdescent,1,3.504505e+01
walk-rampdescent,1,6.009009e+01
walk-rampdescent,1,8.504505e+01
rampdescent,1,1.006910e+01
rampdescent,1,3.504442e+01
rampdescent,1,6.001974e+01
rampdescent,1,8.509378e+01
rampdescent,1,1.005859e+01
rampdescent,1,3.505859e+01
rampdescent,1,6.005859e+01
rampdescent,1,8.505859e+01
rampdescent,1,1.001021e+01
rampdescent,1,3.503575e+01
rampdescent,1,6.006129e+01
rampdescent,1,8.508682e+01
rampdescent,1,1.004739e+01
rampdescent,1,3.507109e+01
rampdescent,1,6.009479e+01
rampdescent,1,8.502370e+01
rampdescent-walk,1,1.001984e+01
rampdescent-walk,1,3.501984e+01
rampdescent-walk,1,6.001984e+01
rampdescent-walk,1,8.501984e+01
idle,2,6.014925e+01
idle,2,8.507463e+01
walk-rampascent,2,1.000910e+01
walk-rampascent,2,3.503185e+01
walk-rampascent,2,6.005460e+01
walk-rampascent,2,8.507734e+01
rampascent,2,1.003584e+01
rampascent,2,3.503584e+01
rampascent,2,6.003584e+01
rampascent,2,8.503584e+01
rampascent,2,1.006289e+01
rampascent,2,3.504043e+01
rampascent,2,6.001797e+01
rampascent,2,8.508535e+01
rampascent,2,1.008029e+01
rampascent,2,3.505798e+01
rampascent,2,6.003568e+01
rampascent,2,8.501338e+01
rampascent-walk,2,1.003135e+01
rampascent-walk,2,3.503135e+01
rampascent-walk,2,6.003135e+01
rampascent-walk,2,8.503135e+01
idle,2,1.006944e+01
idle,2,3.506944e+01
idle,2,6.006944e+01
idle,2,8.506944e+01
idle,2,1.001076e+01
idle,2,3.509150e+01
idle,2,6.006459e+01
idle,2,8.503767e+01
walk-rampdescent,2,1.009524e+01
walk-rampdescent,2,3.504762e+01
walk-rampdescent,2,6.009524e+01
walk-rampdescent,2,8.504762e+01
rampdescent,2,1.003135e+01
rampdescent,2,3.500522e+01
rampdescent,2,6.008359e+01
rampdescent,2,8.505747e+01
rampdescent,2,1.010204e+01
rampdescent,2,3.510204e+01
rampdescent,2,6.010204e+01
rampdescent,2,8.510204e+01
rampdescent,2,1.010989e+01
rampdescent,2,3.505495e+01
rampdescent,2,6.010989e+01
rampdescent,2,8.505495e+01
rampdescent,2,1.006910e+01
rampdescent,2,3.504442e+01
rampdescent,2,6.001974e+01
rampdescent,2,8.509378e+01
rampdescent-walk,2,1.000981e+01
rampdescent-walk,2,3.503435e+01
rampdescent-walk,2,6.005888e+01
rampdescent-walk,2,8.508342e+01
idle,3,8.507692e+01
walk-rampascent,3,1.000814e+01
walk-rampascent,3,3.506916e+01
walk-rampascent,3,6.004882e+01
walk-rampascent,3,8.502848e+01
rampascent,3,1.004608e+01
rampascent,3,3.502304e+01
rampascent,3,6.009217e+01
rampascent,3,8.506912e+01
rampascent,3,1.006178e+01
rampascent,3,3.503972e+01
rampascent,3,6.001765e+01
rampascent,3,8.508385e+01
rampascent,3,1.005068e+01
rampascent,3,3.505068e+01
rampascent,3,6.005068e+01
rampascent,3,8.505068e+01
rampascent-walk,3,1.003663e+01
rampascent-walk,3,3.501832e+01
rampascent-walk,3,6.007326e+01
idle,3,8.505495e+01
idle,3,1.013746e+01
idle,3,3.505155e+01
idle,3,6.013746e+01
idle,3,8.505155e+01
idle,3,1.002692e+01
idle,3,3.506057e+01
idle,3,6.002692e+01
idle,3,8.506057e+01
walk-rampdescent,3,1.001789e+01
walk-rampdescent,3,3.506261e+01
walk-rampdescent,3,6.001789e+01
walk-rampdescent,3,8.506261e+01
rampdescent,3,1.004926e+01
rampdescent,3,3.507389e+01
rampdescent,3,6.009852e+01
rampdescent,3,8.502463e+01
rampdescent,3,1.006585e+01
rampdescent,3,3.508937e+01
rampdescent,3,6.001881e+01
rampdescent,3,8.504233e+01
rampdescent,3,1.006356e+01
rampdescent,3,3.506356e+01
rampdescent,3,6.006356e+01
rampdescent,3,8.506356e+01
rampdescent,3,1.005639e+01
