label,trial,gait
idle,1,3.500785e+01
idle,1,6.004710e+01
idle,1,8.500785e+01
walk-rampascent,1,1.004444e+01
walk-rampascent,1,3.502222e+01
walk-rampascent,1,6.008889e+01
walk-rampascent,1,8.506667e+01
rampascent,1,1.007621e+01
rampascent,1,3.505504e+01
rampascent,1,6.003387e+01
rampascent,1,8.501270e+01
rampascent,1,1.001656e+01
rampascent,1,3.501656e+01
rampascent,1,6.001656e+01
rampascent,1,8.501656e+01
rampascent-walk,1,1.007026e+01
rampascent-walk,1,3.505074e+01
rampascent-walk,1,6.003123e+01
rampascent-walk,1,8.501171e+01
idle,1,1.006711e+01
idle,1,3.503356e+01
idle,1,6.006711e+01
idle,1,8.503356e+01
idle,1,1.034483e+01
idle,1,3.524904e+01
idle,1,6.015326e+01
idle,1,8.505747e+01
idle,1,1.007557e+01
idle,1,3.501259e+01
idle,1,6.007557e+01
idle,1,8.501259e+01
idle,1,1.006144e+01
idle,1,3.502304e+01
idle,1,6.006144e+01
idle,1,8.502304e+01
idle,1,1.008000e+01
idle,1,3.504000e+01
idle,1,6.008000e+01
idle,1,8.504000e+01
walk-rampdescent,1,1.005386e+01
walk-rampdescent,1,3.500898e+01
walk-rampdescent,1,6.005386e+01
walk-rampdescent,1,8.500898e+01
rampdescent,1,1.000863e+01
rampdescent,1,3.503020e+01
rampdescent,1,6.005177e+01
rampdescent,1,8.507334e+01
rampdescent,1,1.001727e+01
rampdescent,1,3.506045e+01
rampdescent,1,6.001727e+01
rampdescent,1,8.506045e+01
rampdescent-walk,1,1.005199e+01
rampdescent-walk,1,3.500867e+01
rampdescent-walk,1,6.005199e+01
rampdescent-walk,1,8.500867e+01
idle,1,1.012931e+01
idle,1,3.512931e+01
idle,1,6.012931e+01
idle,1,8.512931e+01
idle,2,3.502582e+01
idle,2,6.006885e+01
idle,2,8.502582e+01
walk-rampascent,2,1.003344e+01
walk-rampascent,2,3.503344e+01
walk-rampascent,2,6.003344e+01
walk-rampascent,2,8.503344e+01
rampascent,2,1.008696e+01
rampascent,2,3.504348e+01
rampascent,2,6.008696e+01
rampascent,2,8.504348e+01
rampascent,2,1.008264e+01
rampascent,2,3.504132e+01
rampascent,2,6.008264e+01
rampascent,2,8.504132e+01
rampascent-walk,2,1.000801e+01
rampascent-walk,2,3.506805e+01
rampascent-walk,2,6.004804e+01
rampascent-walk,2,8.502802e+01
idle,2,1.005666e+01
idle,2,3.505666e+01
idle,2,6.005666e+01
idle,2,8.505666e+01
idle,2,1.019608e+01
idle,2,3.529412e+01
idle,2,6.039216e+01
idle,2,8.509804e+01
idle,2,1.000944e+01
idle,2,3.503305e+01
idle,2,6.005666e+01
idle,2,8.508026e+01
idle,2,1.008729e+01
idle,2,3.501455e+01
idle,2,6.003880e+01
idle,2,8.506305e+01
idle,2,1.004399e+01
idle,2,3.504399e+01
idle,2,6.004399e+01
idle,2,8.504399e+01
walk-rampdescent,2,1.006885e+01
walk-rampdescent,2,3.502582e+01
walk-rampdescent,2,6.006885e+01
walk-rampdescent,2,8.502582e+01
rampdescent,2,1.009009e+01
rampdescent,2,3.504505e+01
rampdescent,2,6.009009e+01
rampdescent,2,8.504505e+01
rampdescent,2,1.009174e+01
rampdescent,2,3.504587e+01
rampdescent,2,6.009174e+01
rampdescent,2,8.504587e+01
rampdescent-walk,2,1.003401e+01
rampdescent-walk,2,3.503401e+01
rampdescent-walk,2,6.003401e+01
rampdescent-walk,2,8.503401e+01
idle,2,1.023810e+01
idle,2,3.523810e+01
idle,2,6.023810e+01
idle,2,8.523810e+01
idle,3,3.501684e+01
idle,3,6.001684e+01
idle,3,8.501684e+01
walk-rampascent,3,1.003344e+01
walk-rampascent,3,3.503344e+01
walk-rampascent,3,6.003344e+01
walk-rampascent,3,8.503344e+01
rampascent,3,1.008772e+01
rampascent,3,3.508772e+01
rampascent,3,6.008772e+01
rampascent,3,8.508772e+01
rampascent,3,1.004184e+01
rampascent,3,3.506276e+01
rampascent,3,6.008368e+01
rampascent,3,8.502092e+01
rampascent-walk,3,1.005499e+01
rampascent-walk,3,3.503535e+01
rampascent-walk,3,6.001571e+01
rampascent-walk,3,8.507463e+01
idle,3,1.008197e+01
idle,3,3.508197e+01
idle,3,6.008197e+01
idle,3,8.508197e+01
idle,3,1.006803e+01
idle,3,3.510204e+01
idle,3,6.013605e+01
idle,3,8.503401e+01
idle,3,1.001164e+01
idle,3,3.504075e+01
idle,3,6.006985e+01
idle,3,8.509895e+01
idle,3,1.012146e+01
idle,3,3.522267e+01
idle,3,6.032389e+01
idle,3,8.502024e+01
idle,3,1.001335e+01
idle,3,3.511348e+01
idle,3,6.008011e+01
idle,3,8.504673e+01
idle,3,1.007634e+01
idle,3,3.503817e+01
idle,3,6.007634e+01
idle,3,8.503817e+01
walk-rampdescent,3,1.000918e+01
walk-rampdescent,3,3.507805e+01
walk-rampdescent,3,6.005510e+01
walk-rampdescent,3,8.503214e+01
rampdescent,3,1.008547e+01
rampdescent,3,3.504274e+01
rampdescent,3,6.008547e+01
rampdescent,3,8.504274e+01
rampdescent,3,1.006178e+01
rampdescent,3,3.503972e+01
rampdescent,3,6.001765e+01
rampdescent,3,8.508385e+01
rampdescent-walk,3,1.000855e+01
rampdescent-walk,3,3.507271e+01
rampdescent-walk,3,6.005133e+01
rampdescent-walk,3,8.502994e+01
idle,3,1.016166e+01
idle,3,3.510393e+01
idle,3,6.004619e+01
idle,3,8.521940e+01
idle,4,3.500785e+01
idle,4,6.004710e+01
idle,4,8.500785e+01
walk-rampascent,4,1.000927e+01
walk-rampascent,4,3.503244e+01
