label,trial,gait
idle,1,3.501199e+01
idle,1,6.001199e+01
idle,1,8.501199e+01
walk-rampascent,1,1.007958e+01
walk-rampascent,1,3.501326e+01
walk-rampascent,1,6.021220e+01
walk-rampascent,1,8.514589e+01
walk-rampascent,1,1.003135e+01
walk-rampascent,1,3.500522e+01
walk-rampascent,1,6.008359e+01
walk-rampascent,1,8.505747e+01
rampascent,1,1.003344e+01
rampascent,1,3.503344e+01
rampascent,1,6.003344e+01
rampascent,1,8.503344e+01
rampascent,1,1.002313e+01
rampascent,1,3.500386e+01
rampascent,1,6.006168e+01
rampascent,1,8.504241e+01
rampascent-walk,1,1.000641e+01
rampascent-walk,1,3.502245e+01
rampascent-walk,1,6.003849e+01
rampascent-walk,1,8.505452e+01
idle,1,1.008696e+01
idle,1,3.504348e+01
idle,1,6.008696e+01
idle,1,8.504348e+01
idle,1,1.007299e+01
idle,1,3.503650e+01
idle,1,6.007299e+01
idle,1,8.503650e+01
idle,1,1.004954e+01
idle,1,3.503185e+01
idle,1,6.001415e+01
idle,1,8.506723e+01
walk-rampdescent,1,1.001629e+01
walk-rampdescent,1,3.501629e+01
walk-rampdescent,1,6.001629e+01
walk-rampdescent,1,8.501629e+01
rampdescent,1,1.005111e+01
rampdescent,1,3.500852e+01
rampdescent,1,6.005111e+01
rampdescent,1,8.500852e+01
rampdescent,1,1.004983e+01
rampdescent,1,3.504983e+01
rampdescent,1,6.004983e+01
rampdescent,1,8.504983e+01
rampdescent-walk,1,1.004747e+01
rampdescent-walk,1,3.504747e+01
rampdescent-walk,1,6.004747e+01
rampdescent-walk,1,8.504747e+01
idle,1,1.001616e+01
idle,1,3.505654e+01
idle,1,6.009693e+01
idle,1,8.513732e+01
idle,2,3.504921e+01
idle,2,6.003028e+01
idle,2,8.501136e+01
walk-rampascent,2,1.006918e+01
walk-rampascent,2,3.504996e+01
walk-rampascent,2,6.003075e+01
walk-rampascent,2,8.501153e+01
rampascent,2,1.000902e+01
rampascent,2,3.507665e+01
rampascent,2,6.005410e+01
rampascent,2,8.503156e+01
rampascent,2,1.008696e+01
rampascent,2,3.504348e+01
rampascent,2,6.008696e+01
rampascent,2,8.504348e+01
rampascent-walk,2,1.002331e+01
rampascent-walk,2,3.504274e+01
rampascent-walk,2,6.006216e+01
rampascent-walk,2,8.500389e+01
idle,2,1.003717e+01
idle,2,3.503717e+01
idle,2,6.003717e+01
idle,2,8.503717e+01
idle,2,1.000730e+01
idle,2,3.506209e+01
idle,2,6.004383e+01
idle,2,8.502557e+01
idle,2,1.002331e+01
idle,2,3.504274e+01
idle,2,6.006216e+01
idle,2,8.500389e+01
walk-rampdescent,2,1.000848e+01
walk-rampdescent,2,3.502969e+01
walk-rampdescent,2,6.005089e+01
walk-rampdescent,2,8.507209e+01
rampdescent,2,1.004329e+01
rampdescent,2,3.506494e+01
rampdescent,2,6.008658e+01
rampdescent,2,8.502165e+01
rampdescent,2,1.008772e+01
rampdescent,2,3.508772e+01
rampdescent,2,6.008772e+01
rampdescent,2,8.508772e+01
rampdescent-walk,2,1.004902e+01
rampdescent-walk,2,3.504902e+01
rampdescent-walk,2,6.004902e+01
rampdescent-walk,2,8.504902e+01
idle,2,1.003401e+01
idle,2,3.503401e+01
idle,2,6.003401e+01
idle,2,8.503401e+01
idle,3,3.507643e+01
idle,3,6.001609e+01
idle,3,8.503620e+01
walk-rampascent,3,1.002549e+01
walk-rampascent,3,3.500425e+01
walk-rampascent,3,6.006797e+01
walk-rampascent,3,8.504673e+01
rampascent,3,1.004444e+01
rampascent,3,3.502222e+01
rampascent,3,6.008889e+01
rampascent,3,8.506667e+01
rampascent,3,1.006826e+01
rampascent,3,3.506826e+01
rampascent,3,6.006826e+01
rampascent,3,8.506826e+01
