label,trial,gait
idle,1,3.501832e+01
idle,1,6.007326e+01
idle,1,8.505495e+01
walk-rampascent,1,1.000827e+01
walk-rampascent,1,3.507031e+01
walk-rampascent,1,6.004963e+01
walk-rampascent,1,8.502895e+01
rampascent,1,1.000935e+01
rampascent,1,3.507951e+01
rampascent,1,6.005613e+01
rampascent,1,8.503274e+01
rampascent,1,1.006648e+01
rampascent,1,3.504274e+01
rampascent,1,6.001899e+01
rampascent,1,8.509022e+01
rampascent-walk,1,1.007311e+01
rampascent-walk,1,3.501219e+01
rampascent-walk,1,6.003249e+01
rampascent-walk,1,8.505280e+01
idle,1,1.007557e+01
idle,1,3.501259e+01
idle,1,6.003359e+01
idle,1,8.505458e+01
idle,1,1.006160e+01
idle,1,3.504449e+01
idle,1,6.002738e+01
idle,1,8.501027e+01
idle,1,1.006565e+01
idle,1,3.501094e+01
idle,1,6.002918e+01
idle,1,8.504741e+01
walk-rampdescent,1,1.003317e+01
walk-rampdescent,1,3.507463e+01
walk-rampdescent,1,6.003317e+01
walk-rampdescent,1,8.507463e+01
rampdescent,1,1.000814e+01
rampdescent,1,3.506916e+01
rampdescent,1,6.004882e+01
rampdescent,1,8.502848e+01
rampdescent,1,1.003110e+01
rampdescent,1,3.506998e+01
rampdescent,1,6.003110e+01
rampdescent,1,8.506998e+01
rampdescent-walk,1,1.004637e+01
rampdescent-walk,1,3.500773e+01
rampdescent-walk,1,6.004637e+01
rampdescent-walk,1,8.500773e+01
idle,1,1.016598e+01
idle,1,3.506224e+01
idle,1,6.016598e+01
idle,1,8.506224e+01
idle,2,3.500867e+01
idle,2,6.005199e+01
idle,2,8.500867e+01
walk-rampascent,2,1.006404e+01
walk-rampascent,2,3.504117e+01
walk-rampascent,2,6.001830e+01
walk-rampascent,2,8.508692e+01
rampascent,2,1.004525e+01
rampascent,2,3.502262e+01
rampascent,2,6.009050e+01
rampascent,2,8.506787e+01
rampascent,2,1.009346e+01
rampascent,2,3.504673e+01
rampascent,2,6.009346e+01
rampascent,2,8.504673e+01
rampascent-walk,2,1.006826e+01
rampascent-walk,2,3.506826e+01
rampascent-walk,2,6.006826e+01
rampascent-walk,2,8.506826e+01
idle,2,1.003899e+01
idle,2,3.508772e+01
idle,2,6.003899e+01
idle,2,8.508772e+01
idle,2,1.003886e+01
idle,2,3.503886e+01
idle,2,6.003886e+01
idle,2,8.503886e+01
idle,2,1.003891e+01
idle,2,3.501946e+01
idle,2,6.007782e+01
idle,2,8.505837e+01
walk-rampdescent,2,1.004367e+01
walk-rampdescent,2,3.502183e+01
walk-rampdescent,2,6.008734e+01
walk-rampdescent,2,8.506550e+01
rampdescent,2,1.004405e+01
rampdescent,2,3.506608e+01
rampdescent,2,6.008811e+01
rampdescent,2,8.502203e+01
rampdescent,2,1.008621e+01
rampdescent,2,3.508621e+01
rampdescent,2,6.008621e+01
rampdescent,2,8.508621e+01
rampdescent-walk,2,1.006019e+01
rampdescent-walk,2,3.508169e+01
rampdescent-walk,2,6.001720e+01
rampdescent-walk,2,8.503869e+01
idle,2,1.013216e+01
idle,2,3.502203e+01
idle,2,6.013216e+01
idle,2,8.502203e+01
idle,3,3.503185e+01
idle,3,6.003185e+01
idle,3,8.503185e+01
walk-rampascent,3,1.000878e+01
walk-rampascent,3,3.503073e+01
walk-rampascent,3,6.005268e+01
walk-rampascent,3,8.507463e+01
rampascent,3,1.004608e+01
rampascent,3,3.502304e+01
rampascent,3,6.009217e+01
rampascent,3,8.506912e+01
rampascent,3,1.000944e+01
rampascent,3,3.503305e+01
rampascent,3,6.005666e+01
rampascent,3,8.508026e+01
rampascent-walk,3,1.004637e+01
rampascent-walk,3,3.500773e+01
rampascent-walk,3,6.004637e+01
rampascent-walk,3,8.500773e+01
idle,3,1.003650e+01
idle,3,3.503650e+01
idle,3,6.003650e+01
idle,3,8.503650e+01
idle,3,1.002865e+01
idle,3,3.502865e+01
idle,3,6.002865e+01
idle,3,8.502865e+01
idle,3,1.013158e+01
idle,3,3.513158e+01
idle,3,6.013158e+01
idle,3,8.513158e+01
idle,3,1.005456e+01
idle,3,3.507405e+01
idle,3,6.001559e+01
idle,3,8.503507e+01
walk-rampdescent,3,1.008850e+01
walk-rampdescent,3,3.504425e+01
walk-rampdescent,3,6.008850e+01
walk-rampdescent,3,8.504425e+01
rampdescent,3,1.005291e+01
rampdescent,3,3.500882e+01
rampdescent,3,6.005291e+01
rampdescent,3,8.500882e+01
rampdescent,3,1.008326e+01
rampdescent,3,3.506013e+01
rampdescent,3,6.003700e+01
rampdescent,3,8.501388e+01
rampdescent-walk,3,1.002710e+01
rampdescent-walk,3,3.504968e+01
rampdescent-walk,3,6.007227e+01
rampdescent-walk,3,8.500452e+01
idle,3,1.002088e+01
idle,3,3.507307e+01
idle,3,6.012526e+01
idle,3,8.517745e+01
idle,4,3.504557e+01
idle,4,6.006628e+01
idle,4,8.500414e+01
walk-rampascent,4,1.006346e+01
walk-rampascent,4,3.508613e+01
walk-rampascent,4,6.001813e+01
walk-rampascent,4,8.504080e+01
rampascent,4,1.009259e+01
rampascent,4,3.509259e+01
rampascent,4,6.009259e+01
rampascent,4,8.509259e+01
rampascent,4,1.004739e+01
rampascent,4,3.507109e+01
rampascent,4,6.009479e+01
rampascent,4,8.502370e+01
rampascent-walk,4,1.001656e+01
rampascent-walk,4,3.501656e+01
rampascent-walk,4,6.001656e+01
rampascent-walk,4,8.501656e+01
idle,4,1.005245e+01
idle,4,3.505245e+01
idle,4,6.005245e+01
idle,4,8.505245e+01
idle,4,1.001112e+01
idle,4,3.503893e+01
idle,4,6.001112e+01
idle,4,8.503893e+01
idle,4,1.004710e+01
idle,4,3.500785e+01
idle,4,6.004710e+01
idle,4,8.500785e+01
walk-rampdescent,4,1.005435e+01
walk-rampdescent,4,3.505435e+01
walk-rampdescent,4,6.005435e+01
walk-rampdescent,4,8.505435e+01
rampdescent,4,1.003584e+01
rampdescent,4,3.503584e+01
rampdescent,4,6.003584e+01
rampdescent,4,8.503584e+01
rampdescent,4,1.002760e+01
rampdescent,4,3.505060e+01
rampdescent,4,6.007360e+01
rampdescent,4,8.500460e+01
rampdescent-walk,4,1.009174e+01
rampdescent-walk,4,3.504587e+01
rampdescent-walk,4,6.009174e+01
rampdescent-walk,4,8.504587e+01
idle,4,1.014799e+01
idle,4,3.509514e+01
idle,4,6.004228e+01
idle,4,8.520085e+01
idle,5,3.503185e+01
idle,5,6.005460e+01
idle,5,8.507734e+01
walk-rampascent,5,1.006464e+01
walk-rampascent,5,3.508772e+01
walk-rampascent,5,6.001847e+01
walk-rampascent,5,8.504155e+01
