label,trial,gait
idle,1,3.500577e+01
idle,1,6.003460e+01
idle,1,8.500577e+01
walk-rampascent,1,1.001199e+01
walk-rampascent,1,3.501199e+01
walk-rampascent,1,6.001199e+01
walk-rampascent,1,8.501199e+01
rampascent,1,1.005729e+01
rampascent,1,3.500955e+01
rampascent,1,6.002546e+01
rampascent,1,8.504137e+01
rampascent,1,1.001965e+01
rampascent,1,3.503602e+01
rampascent,1,6.005239e+01
rampascent,1,8.500327e+01
rampascent-walk,1,1.002686e+01
rampascent-walk,1,3.500448e+01
rampascent-walk,1,6.007162e+01
rampascent-walk,1,8.504924e+01
rampascent-walk,1,1.022727e+01
idle,1,3.522727e+01
idle,1,6.022727e+01
idle,1,8.522727e+01
idle,1,1.025000e+01
idle,1,3.525000e+01
idle,1,6.025000e+01
idle,1,8.525000e+01
idle,1,1.001805e+01
idle,1,3.501805e+01
idle,1,6.001805e+01
idle,1,8.501805e+01
idle,1,1.001669e+01
idle,1,3.505843e+01
idle,1,6.001669e+01
idle,1,8.505843e+01
idle,1,1.006470e+01
idle,1,3.501078e+01
idle,1,6.002876e+01
idle,1,8.504673e+01
walk-rampdescent,1,1.002805e+01
walk-rampdescent,1,3.506311e+01
walk-rampdescent,1,6.002805e+01
walk-rampdescent,1,8.506311e+01
rampdescent,1,1.003774e+01
rampdescent,1,3.501887e+01
rampdescent,1,6.007547e+01
rampdescent,1,8.505660e+01
rampdescent,1,1.000710e+01
rampdescent,1,3.506033e+01
rampdescent,1,6.004258e+01
rampdescent,1,8.502484e+01
rampdescent-walk,1,1.000705e+01
rampdescent-walk,1,3.502467e+01
rampdescent-walk,1,6.004228e+01
rampdescent-walk,1,8.505990e+01
idle,1,1.009317e+01
idle,1,3.509317e+01
idle,1,6.009317e+01
idle,1,8.509317e+01
idle,2,3.505300e+01
idle,2,6.007067e+01
idle,2,8.501767e+01
walk-rampascent,2,1.003836e+01
walk-rampascent,2,3.503836e+01
walk-rampascent,2,6.003836e+01
walk-rampascent,2,8.503836e+01
rampascent,2,1.006757e+01
rampascent,2,3.506757e+01
rampascent,2,6.006757e+01
rampascent,2,8.506757e+01
rampascent,2,1.004851e+01
rampascent,2,3.506584e+01
rampascent,2,6.001386e+01
rampascent,2,8.503119e+01
rampascent-walk,2,1.001284e+01
rampascent-walk,2,3.504493e+01
rampascent-walk,2,6.001284e+01
rampascent-walk,2,8.504493e+01
idle,2,1.003717e+01
idle,2,3.503717e+01
idle,2,6.003717e+01
idle,2,8.503717e+01
idle,2,1.005245e+01
idle,2,3.505245e+01
idle,2,6.005245e+01
idle,2,8.505245e+01
idle,2,1.000614e+01
idle,2,3.505218e+01
idle,2,6.003683e+01
idle,2,8.502149e+01
walk-rampdescent,2,1.000695e+01
walk-rampdescent,2,3.502432e+01
walk-rampdescent,2,6.004170e+01
walk-rampdescent,2,8.505907e+01
rampdescent,2,1.001451e+01
rampdescent,2,3.505080e+01
rampdescent,2,6.001451e+01
rampdescent,2,8.505080e+01
rampdescent,2,1.003534e+01
rampdescent,2,3.505300e+01
rampdescent,2,6.007067e+01
rampdescent,2,8.501767e+01
rampdescent-walk,2,1.003344e+01
rampdescent-walk,2,3.505017e+01
rampdescent-walk,2,6.006689e+01
rampdescent-walk,2,8.501672e+01
idle,2,1.011905e+01
idle,2,3.511905e+01
idle,2,6.011905e+01
idle,2,8.511905e+01
idle,3,3.505866e+01
idle,3,6.004141e+01
idle,3,8.502415e+01
walk-rampascent,3,1.002639e+01
walk-rampascent,3,3.502639e+01
walk-rampascent,3,6.002639e+01
walk-rampascent,3,8.502639e+01
rampascent,3,1.003584e+01
rampascent,3,3.505376e+01
rampascent,3,6.007168e+01
rampascent,3,8.501792e+01
rampascent,3,1.006378e+01
rampascent,3,3.501063e+01
rampascent,3,6.002835e+01
rampascent,3,8.504607e+01
rampascent-walk,3,1.003300e+01
rampascent-walk,3,3.504950e+01
rampascent-walk,3,6.006601e+01
rampascent-walk,3,8.501650e+01
idle,3,1.000944e+01
idle,3,3.503305e+01
idle,3,6.005666e+01
idle,3,8.508026e+01
idle,3,1.001821e+01
idle,3,3.506375e+01
idle,3,6.001821e+01
idle,3,8.506375e+01
idle,3,1.003460e+01
idle,3,3.501730e+01
idle,3,6.006920e+01
idle,3,8.505190e+01
walk-rampdescent,3,1.001451e+01
walk-rampdescent,3,3.505080e+01
walk-rampdescent,3,6.001451e+01
walk-rampdescent,3,8.505080e+01
rampdescent,3,1.004498e+01
