label,trial,gait
idle,1,3.507463e+01
idle,1,6.007463e+01
idle,1,8.507463e+01
walk-stairascent,1,1.007326e+01
walk-stairascent,1,3.507326e+01
walk-stairascent,1,6.007326e+01
walk-stairascent,1,8.507326e+01
stairascent,1,1.006404e+01
stairascent,1,3.504117e+01
stairascent,1,6.001830e+01
stairascent,1,8.508692e+01
stairascent-walk,1,1.004785e+01
stairascent-walk,1,3.500797e+01
stairascent-walk,1,6.004785e+01
stairascent-walk,1,8.500797e+01
idle,1,1.005859e+01
idle,1,3.505859e+01
idle,1,6.005859e+01
idle,1,8.505859e+01
idle,1,1.002994e+01
idle,1,3.502994e+01
idle,1,6.002994e+01
idle,1,8.502994e+01
idle,1,1.006711e+01
idle,1,3.504847e+01
idle,1,6.002983e+01
idle,1,8.501119e+01
walk-stairdescent,1,1.006071e+01
walk-stairdescent,1,3.503903e+01
walk-stairdescent,1,6.001735e+01
walk-stairdescent,1,8.508239e+01
stairdescent,1,1.000935e+01
stairdescent,1,3.507951e+01
stairdescent,1,6.005613e+01
stairdescent,1,8.503274e+01
stairdescent-walk,1,1.000972e+01
stairdescent-walk,1,3.508260e+01
stairdescent-walk,1,6.005831e+01
stairdescent-walk,1,8.503401e+01
idle,1,1.002004e+01
idle,1,3.507014e+01
idle,1,6.012024e+01
idle,1,8.517034e+01
idle,2,8.515284e+01
idle,2,1.004243e+01
idle,2,3.500707e+01
idle,2,6.004243e+01
idle,2,8.500707e+01
walk-stairascent,2,1.000841e+01
walk-stairascent,2,3.507149e+01
walk-stairascent,2,6.005046e+01
walk-stairascent,2,8.502944e+01
stairascent,2,1.001590e+01
stairascent,2,3.505564e+01
stairascent,2,6.001590e+01
stairascent,2,8.505564e+01
stairascent-walk,2,1.001353e+01
stairascent-walk,2,3.504736e+01
stairascent-walk,2,6.001353e+01
stairascent-walk,2,8.504736e+01
idle,2,1.003063e+01
idle,2,3.506891e+01
idle,2,6.003063e+01
idle,2,8.506891e+01
idle,2,1.001727e+01
idle,2,3.500288e+01
idle,2,6.004606e+01
idle,2,8.503166e+01
idle,2,1.003279e+01
idle,2,3.501639e+01
idle,2,6.006557e+01
idle,2,8.504918e+01
walk-stairdescent,2,1.008230e+01
walk-stairdescent,2,3.508230e+01
walk-stairdescent,2,6.008230e+01
walk-stairdescent,2,8.508230e+01
stairdescent,2,1.007605e+01
stairdescent,2,3.507605e+01
stairdescent,2,6.007605e+01
stairdescent,2,8.507605e+01
stairdescent-walk,2,1.006711e+01
stairdescent-walk,2,3.509108e+01
stairdescent-walk,2,6.001918e+01
stairdescent-walk,2,8.504314e+01
idle,2,1.001965e+01
idle,2,3.516699e+01
idle,2,6.011788e+01
idle,2,8.506876e+01
idle,3,3.502304e+01
idle,3,6.006144e+01
idle,3,8.502304e+01
walk-stairascent,3,1.004219e+01
walk-stairascent,3,3.502110e+01
walk-stairascent,3,6.008439e+01
walk-stairascent,3,8.506329e+01
stairascent,3,1.005819e+01
