feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
1.333816,0.219002,-0.986325,0.420057,0.793834,0.379178,1.050015,0.778122,0.292419,0.126859,0.206624,-1.841801,-0.735650,-0.936499,0.443807,0.803862,0.392635,-0.383794,0.866676,0.837355,1.262539,-1.887676,0.969100,-0.309128,0.420801,-0.548611,-0.372792,0.228191,0.359514,0.353943,0.446610,-1.013925,0.571539,2.119203,0.602421,1.860626,0.147823,0.457126,0.133981,-0.561065,0.905268,0.152727,-0.388546,0.638694,-0.766183,0.297494,0.255324,0.165493,0.285438,0.247486,-0.050983,0.304941,-0.012011,0.903920,0.273469,-0.834042,0.309106,-0.868112,0.681742,-0.545441,0.429416,0.461597,117.000000,0.591407,0.489473,-0.133840,0.232529,1.122278,594.748339,148.218898,0.402032,-1.913645,-1.084623,-1.809385,1.960991,0.224155,1.917647,0.541955,0.868366
1.333816,0.308776,-0.811658,0.387875,0.158173,0.369952,0.457223,0.214857,0.280117,1.266532,0.366841,-0.894175,-0.735650,-1.158317,0.416241,0.733989,0.457223,-0.130480,0.423755,0.635629,0.900709,-1.752296,1.196572,-0.806780,-0.164795,-0.512353,-0.391264,0.308921,0.276894,0.244487,0.233897,-0.982897,1.602653,2.009372,0.333966,0.555921,0.331044,0.680600,0.275555,-0.561065,0.758197,0.251990,-0.618427,0.280852,-0.576538,2.103108,0.278972,0.209703,0.378138,0.512760,-0.912297,0.694925,-0.639597,0.868769,0.650606,-1.106889,0.343112,-1.420995,0.346032,-1.456243,0.234715,1.363499,103.000000,0.712067,1.461481,-0.836250,0.629035,0.355676,350.216194,304.871011,1.072682,-1.898686,-1.084623,-1.571168,1.099079,0.341565,1.730002,0.755444,1.397894
0.997615,0.251153,0.173626,0.322057,0.920390,0.328358,0.924381,0.368600,0.203526,1.266532,0.283750,-0.894175,-0.431851,-1.158317,0.398295,0.733989,0.924001,0.236414,0.372127,0.635052,0.737192,-0.985652,1.196572,-0.806780,-0.164795,-0.396880,-0.385155,0.212660,0.211399,0.444246,0.160655,-0.982897,1.602653,1.061357,0.548923,0.555921,0.314115,0.680600,0.146217,0.299950,-0.104515,0.234335,-0.618427,0.291672,-0.524696,2.103108,0.230979,0.200187,0.520801,0.460385,-0.912297,0.694925,-0.639597,0.563846,0.629386,-1.016991,0.315821,-1.328276,0.255097,-1.456243,0.162319,1.363499,84.000000,0.712067,1.461481,-0.836250,0.536847,0.355676,588.763170,289.982827,0.961598,-1.175226,-0.945290,-1.845594,2.063893,0.371455,2.155089,0.461615,1.397894
0.869201,0.365787,-0.738432,0.319024,1.821635,0.314557,0.979165,0.404016,0.301348,0.876168,0.190970,-0.184158,-0.435874,-0.421025,0.508201,0.633881,-0.738432,1.396379,0.514191,1.196675,0.831231,-1.319172,1.196572,-0.975395,-0.691180,-0.486344,-0.365044,0.379786,0.535782,0.463212,0.289517,-0.675914,0.312472,1.584318,0.700332,0.907730,0.257145,0.097488,0.136416,0.299950,0.032927,0.259531,-0.191802,0.321476,-0.973280,1.039380,0.540093,0.165528,0.567066,0.374902,-0.015835,0.533113,-0.963482,0.350865,0.321082,-0.791859,0.360841,-0.831793,0.354022,-1.456243,0.176653,1.544154,106.000000,0.282887,1.036725,-0.679201,0.426680,1.324164,610.679878,190.559157,0.481837,-1.701509,-0.463227,-1.541674,1.877546,0.341397,1.368011,0.394523,1.028994
2.558584,0.710717,-2.591851,0.480606,1.821635,0.440117,0.979165,0.994239,0.446500,0.637071,0.232175,-0.355610,-0.913774,-0.421025,0.618640,1.157494,-2.161433,0.650376,0.829701,1.196675,1.996188,-0.999268,1.110143,-0.975395,-0.691180,-0.486344,-0.406848,0.463255,0.588568,0.647422,0.348252,-0.975779,0.598725,1.505416,1.347236,0.923881,0.283100,0.831257,0.191848,-0.715982,2.558584,0.308252,-0.685469,0.567944,-0.973280,0.523945,0.599770,0.310624,0.607173,0.401438,-0.015835,0.533113,-0.963482,1.843978,0.274319,-1.070641,0.378644,-1.031955,1.428769,-0.565370,0.313626,1.544154,119.000000,0.282887,1.036725,-0.458240,0.421162,1.325284,768.822903,154.198993,0.413513,-1.702351,-1.272516,-1.992222,2.730561,0.493157,2.199208,0.334268,1.028994
2.617198,0.358667,-2.591851,0.572650,1.460293,0.558875,-0.601843,0.515132,0.493170,0.508867,0.181954,-3.644892,-0.913774,-1.160615,0.391414,1.386774,-0.601843,-0.253201,1.416924,0.725546,2.002676,-1.970405,1.110143,-1.458518,0.519519,-0.965961,-1.063860,0.408256,0.676103,0.614607,0.539635,-0.975779,0.598725,2.299216,1.648425,1.833661,0.416745,0.933611,0.374663,-0.715982,1.286258,0.381630,-1.561781,0.559083,-0.657007,1.394114,0.360558,0.361811,0.941771,0.355512,-0.610857,0.342718,-1.398835,1.843978,0.525212,-1.603330,0.276885,-1.725994,0.686136,-1.818214,0.630819,0.715536,99.000000,1.104280,1.003850,-0.948709,0.441970,1.116833,649.032579,649.082472,2.651397,-2.001423,-1.272516,-1.777329,2.510035,0.451856,1.790507,0.345297,0.456510
2.350353,0.074172,-1.344647,0.360937,0.899802,0.400798,0.484591,0.616794,0.289018,0.508867,0.159156,-3.644892,-0.676791,-1.160615,0.288994,1.386774,0.484591,-0.721052,1.202585,0.487658,1.367234,-0.531069,0.429787,-1.458518,0.988766,-0.991470,-1.063860,0.789599,0.112548,0.570091,0.517836,-0.744681,0.552737,0.688282,0.540993,1.833661,0.275270,0.681141,0.276338,0.124592,0.084200,0.300089,-1.561781,0.219473,-0.301011,1.394114,0.334285,0.291278,0.582477,0.212427,-0.610857,0.342718,-1.398835,0.104172,0.554906,-1.552724,0.246519,-1.714036,0.522069,-1.818214,0.568176,0.715536,70.000000,1.104280,1.003850,-0.948709,0.425301,-0.375529,836.498564,830.468810,3.391467,-1.028117,-1.205094,-1.998398,3.673275,0.528441,2.204904,0.356710,0.456510
1.385636,0.610227,-0.842295,0.278406,0.938019,0.342339,0.878810,0.634328,0.374560,0.529251,0.210217,-0.327685,-0.410632,-0.309053,0.421916,0.704283,-0.842295,0.665737,0.886222,1.221328,1.326113,-1.780270,0.625587,-0.903224,-0.696720,-0.991470,-0.647772,0.747530,0.601461,0.579413,0.302293,-0.241192,0.302053,1.917004,0.453428,0.975908,0.269103,0.229526,0.240896,0.193182,0.191542,0.253635,-0.674826,0.261928,-1.114099,0.690720,0.657071,0.153936,0.440831,0.361413,0.163763,0.333494,-0.922453,0.224355,0.377455,-1.031024,0.281795,-1.359723,0.499411,-0.944812,0.267162,1.251343,96.000000,0.340364,0.924288,-0.659066,0.498009,1.292075,806.805337,456.624332,1.371700,-1.718253,-0.514142,-1.833246,3.111697,0.305685,1.702128,0.384807,0.988712
1.983600,0.744266,-2.545056,0.456784,1.172788,0.438323,0.878810,0.877861,0.416790,0.529251,0.270591,-0.693544,-0.986239,-0.615849,0.601885,1.046581,-1.783849,0.332706,0.813750,1.221328,2.010557,-0.870960,0.931082,-0.903224,-0.696720,-0.921335,-0.647772,0.487980,0.632895,0.650345,0.461882,-0.796012,0.669842,1.302886,1.274217,0.975908,0.322619,0.567059,0.251493,-0.803009,1.983600,0.315505,-0.674826,0.327526,-1.114099,0.535511,0.550608,0.283801,0.604935,0.359462,0.163763,0.333494,-0.922453,1.143744,0.297755,-0.861774,0.347874,-0.996586,1.317317,-0.785009,0.345190,1.251343,105.000000,0.340364,0.924288,-0.607608,0.494692,1.445223,695.410937,187.002118,0.515100,-1.519030,-0.514142,-1.924466,2.599870,0.262105,1.903556,0.386959,0.988712
1.986464,0.328020,-2.545056,0.595063,1.155739,0.526258,-0.297887,0.443410,0.464978,0.569065,0.195450,-3.781738,-0.986239,-0.615849,0.376709,1.239578,-0.297887,-0.160445,1.546823,0.571439,2.015369,-1.909682,0.931082,-1.124701,0.599371,-0.824502,-0.969751,0.458617,0.577782,0.548030,0.731401,-0.796012,0.669842,2.153422,1.490363,1.430842,0.393907,0.691656,0.396878,-0.803009,0.482764,0.342377,-0.701472,0.333891,-0.462886,1.846492,0.283737,0.333510,0.672203,0.327017,-0.799456,0.354829,-0.966836,1.143744,0.606847,-1.665103,0.250522,-1.807070,0.750924,-1.831203,0.395776,0.408765,87.000000,1.106116,1.337107,-0.752409,0.490588,0.952188,571.067664,609.760220,2.415835,-1.920121,-0.952521,-1.748097,2.201520,0.380781,1.754665,0.399030,0.726251
1.334311,0.145705,-1.109343,0.361095,-0.152236,0.422549,0.453817,0.440911,0.316976,0.569065,0.165869,-3.384277,-0.691978,-0.494009,0.280162,1.239578,0.453817,-0.743508,1.377055,0.423895,1.618349,-1.131076,1.127607,-0.986411,1.073213,-0.950989,-0.188406,0.791708,0.171424,0.481215,0.320095,-0.737379,0.468313,1.194601,0.450252,1.430842,0.105761,0.657395,0.203370,0.170573,-0.028046,0.124550,-0.701472,0.212590,-0.289604,1.846492,0.211570,0.255622,0.654307,0.231496,-0.799456,0.354829,-0.866113,0.175199,0.579032,-0.676586,0.155920,-1.456357,0.498601,-1.831203,0.268421,0.408765,90.000000,0.918416,1.337107,-0.752409,0.439621,-0.182746,957.537083,625.006018,2.325683,-1.340038,-0.952521,-1.910556,3.899709,0.346593,2.146809,0.354939,0.726251
