label,trial,gait
idle,1,3.504335e+01
idle,1,6.004335e+01
idle,1,8.504335e+01
walk-stairascent,1,1.005632e+01
walk-stairascent,1,3.507643e+01
walk-stairascent,1,6.001609e+01
walk-stairascent,1,8.503620e+01
stairascent,1,1.000870e+01
stairascent,1,3.507398e+01
stairascent,1,6.005222e+01
stairascent,1,8.503046e+01
stairascent-walk,1,1.005098e+01
stairascent-walk,1,3.503277e+01
stairascent-walk,1,6.001457e+01
stairascent-walk,1,8.506919e+01
idle,1,1.001309e+01
idle,1,3.501309e+01
idle,1,6.001309e+01
idle,1,8.501309e+01
idle,1,1.004902e+01
idle,1,3.504902e+01
idle,1,6.004902e+01
idle,1,8.504902e+01
idle,1,1.006369e+01
idle,1,3.503185e+01
idle,1,6.006369e+01
idle,1,8.503185e+01
idle,1,1.007692e+01
idle,1,3.507692e+01
idle,1,6.007692e+01
idle,1,8.507692e+01
walk-stairdescent,1,1.005414e+01
walk-stairdescent,1,3.503480e+01
walk-stairdescent,1,6.001547e+01
walk-stairdescent,1,8.507347e+01
stairdescent,1,1.000927e+01
stairdescent,1,3.503244e+01
stairdescent,1,6.005561e+01
stairdescent,1,8.507878e+01
stairdescent-walk,1,1.006071e+01
stairdescent-walk,1,3.503903e+01
stairdescent-walk,1,6.001735e+01
stairdescent-walk,1,8.508239e+01
idle,1,1.010453e+01
idle,1,3.501742e+01
idle,1,6.010453e+01
idle,1,8.501742e+01
idle,2,3.501577e+01
idle,2,6.001577e+01
idle,2,8.501577e+01
walk-stairascent,2,1.000834e+01
walk-stairascent,2,3.502919e+01
walk-stairascent,2,6.005004e+01
walk-stairascent,2,8.507089e+01
stairascent,2,1.008929e+01
stairascent,2,3.508929e+01
stairascent,2,6.008929e+01
stairascent,2,8.508929e+01
stairascent-walk,2,1.004367e+01
stairascent-walk,2,3.500728e+01
stairascent-walk,2,6.004367e+01
stairascent-walk,2,8.500728e+01
idle,2,1.001965e+01
idle,2,3.503602e+01
idle,2,6.005239e+01
idle,2,8.500327e+01
idle,2,1.010309e+01
idle,2,3.505155e+01
idle,2,6.010309e+01
idle,2,8.505155e+01
idle,2,1.004394e+01
idle,2,3.502825e+01
idle,2,6.001255e+01
idle,2,8.505964e+01
idle,2,1.007194e+01
idle,2,3.501199e+01
idle,2,6.003197e+01
idle,2,8.505196e+01
walk-stairdescent,2,1.005587e+01
walk-stairdescent,2,3.503591e+01
walk-stairdescent,2,6.001596e+01
walk-stairdescent,2,8.507582e+01
stairdescent,2,1.000927e+01
stairdescent,2,3.503244e+01
stairdescent,2,6.005561e+01
stairdescent,2,8.507878e+01
stairdescent-walk,2,1.008197e+01
stairdescent-walk,2,3.508197e+01
stairdescent-walk,2,6.008197e+01
stairdescent-walk,2,8.508197e+01
idle,2,1.010886e+01
idle,2,3.514774e+01
idle,2,6.003110e+01
idle,2,8.506998e+01
idle,3,3.504640e+01
idle,3,6.002855e+01
idle,3,8.501071e+01
walk-stairascent,3,1.001616e+01
