label,trial,gait
idle,1,3.504902e+01
idle,1,6.004902e+01
idle,1,8.504902e+01
walk-stairascent,1,1.004292e+01
walk-stairascent,1,3.502146e+01
walk-stairascent,1,6.008584e+01
walk-stairascent,1,8.506438e+01
stairascent,1,1.004862e+01
stairascent,1,3.500810e+01
stairascent,1,6.004862e+01
stairascent,1,8.500810e+01
stairascent-walk,1,1.007194e+01
stairascent-walk,1,3.503597e+01
stairascent-walk,1,6.007194e+01
stairascent-walk,1,8.503597e+01
idle,1,1.005510e+01
idle,1,3.505510e+01
idle,1,6.005510e+01
idle,1,8.505510e+01
idle,1,1.008493e+01
idle,1,3.503185e+01
idle,1,6.008493e+01
idle,1,8.503185e+01
idle,1,1.002331e+01
idle,1,3.504274e+01
idle,1,6.006216e+01
idle,1,8.500389e+01
walk-stairdescent,1,1.005245e+01
walk-stairdescent,1,3.505245e+01
walk-stairdescent,1,6.005245e+01
walk-stairdescent,1,8.505245e+01
stairdescent,1,1.001821e+01
stairdescent,1,3.506375e+01
stairdescent,1,6.001821e+01
stairdescent,1,8.506375e+01
stairdescent-walk,1,1.004219e+01
stairdescent-walk,1,3.502110e+01
stairdescent-walk,1,6.008439e+01
stairdescent-walk,1,8.506329e+01
idle,1,1.003460e+01
idle,1,3.512111e+01
idle,1,6.003460e+01
idle,1,8.512111e+01
idle,2,3.501326e+01
idle,2,6.003537e+01
idle,2,8.505747e+01
walk-stairascent,2,1.002639e+01
walk-stairascent,2,3.500440e+01
walk-stairascent,2,6.007036e+01
walk-stairascent,2,8.504837e+01
stairascent,2,1.005677e+01
stairascent,2,3.503650e+01
stairascent,2,6.001622e+01
stairascent,2,8.507705e+01
stairascent-walk,2,1.007194e+01
stairascent-walk,2,3.503597e+01
stairascent-walk,2,6.007194e+01
stairascent-walk,2,8.503597e+01
idle,2,1.002179e+01
idle,2,3.507625e+01
idle,2,6.002179e+01
idle,2,8.507625e+01
idle,2,1.009564e+01
idle,2,3.506908e+01
idle,2,6.004251e+01
idle,2,8.501594e+01
idle,2,1.007752e+01
idle,2,3.505599e+01
idle,2,6.003445e+01
idle,2,8.501292e+01
walk-stairdescent,2,1.008696e+01
walk-stairdescent,2,3.504348e+01
walk-stairdescent,2,6.008696e+01
walk-stairdescent,2,8.504348e+01
stairdescent,2,1.005245e+01
stairdescent,2,3.505245e+01
stairdescent,2,6.005245e+01
stairdescent,2,8.505245e+01
stairdescent-walk,2,1.008547e+01
stairdescent-walk,2,3.504274e+01
stairdescent-walk,2,6.008547e+01
stairdescent-walk,2,8.504274e+01
idle,2,1.013133e+01
idle,2,3.508443e+01
idle,2,6.003752e+01
idle,2,8.517824e+01
idle,3,3.501773e+01
idle,3,6.001773e+01
idle,3,8.501773e+01
walk-stairascent,3,1.003373e+01
walk-stairascent,3,3.507589e+01
walk-stairascent,3,6.003373e+01
walk-stairascent,3,8.507589e+01
stairascent,3,1.005771e+01
stairascent,3,3.503710e+01
stairascent,3,6.001649e+01
stairascent,3,8.507832e+01
stairascent-walk,3,1.007463e+01
stairascent-walk,3,3.507463e+01
stairascent-walk,3,6.007463e+01
stairascent-walk,3,8.507463e+01
idle,3,1.001138e+01
idle,3,3.503982e+01
idle,3,6.006826e+01
idle,3,8.509670e+01
idle,3,1.003272e+01
idle,3,3.500545e+01
idle,3,6.008724e+01
idle,3,8.505998e+01
idle,3,1.003460e+01
idle,3,3.503460e+01
idle,3,6.003460e+01
idle,3,8.503460e+01
walk-stairdescent,3,1.005155e+01
walk-stairdescent,3,3.505155e+01
walk-stairdescent,3,6.005155e+01
walk-stairdescent,3,8.505155e+01
stairdescent,3,1.001789e+01
stairdescent,3,3.506261e+01
stairdescent,3,6.001789e+01
stairdescent,3,8.506261e+01
stairdescent-walk,3,1.000794e+01
stairdescent-walk,3,3.502780e+01
stairdescent-walk,3,6.004766e+01
stairdescent-walk,3,8.506751e+01
idle,3,1.001927e+01
