label,trial,gait
idle,1,3.501063e+01
idle,1,6.002835e+01
idle,1,8.504607e+01
walk-stairascent,1,1.005626e+01
walk-stairascent,1,3.502110e+01
walk-stairascent,1,6.005626e+01
walk-stairascent,1,8.502110e+01
stairascent,1,1.007194e+01
stairascent,1,3.501199e+01
stairascent,1,6.003197e+01
stairascent,1,8.505196e+01
stairascent-walk,1,1.000807e+01
stairascent-walk,1,3.502825e+01
stairascent-walk,1,6.004843e+01
stairascent-walk,1,8.506860e+01
idle,1,1.005348e+01
idle,1,3.508021e+01
idle,1,6.010695e+01
idle,1,8.502674e+01
idle,1,1.008969e+01
idle,1,3.508969e+01
idle,1,6.008969e+01
idle,1,8.508969e+01
idle,1,1.000776e+01
idle,1,3.506594e+01
idle,1,6.004655e+01
idle,1,8.502715e+01
walk-stairdescent,1,1.002313e+01
walk-stairdescent,1,3.500386e+01
walk-stairdescent,1,6.006168e+01
walk-stairdescent,1,8.504241e+01
stairdescent,1,1.003401e+01
stairdescent,1,3.503401e+01
stairdescent,1,6.003401e+01
stairdescent,1,8.503401e+01
stairdescent-walk,1,1.005338e+01
stairdescent-walk,1,3.505338e+01
stairdescent-walk,1,6.005338e+01
stairdescent-walk,1,8.505338e+01
idle,1,1.001590e+01
idle,1,3.513514e+01
idle,1,6.009539e+01
idle,1,8.505564e+01
idle,2,3.500810e+01
idle,2,6.004862e+01
idle,2,8.500810e+01
walk-stairascent,2,1.000827e+01
walk-stairascent,2,3.507031e+01
walk-stairascent,2,6.004963e+01
walk-stairascent,2,8.502895e+01
stairascent,2,1.001629e+01
stairascent,2,3.501629e+01
stairascent,2,6.001629e+01
stairascent,2,8.501629e+01
stairascent-walk,2,1.004016e+01
stairascent-walk,2,3.500669e+01
stairascent-walk,2,6.004016e+01
stairascent-walk,2,8.500669e+01
idle,2,1.004942e+01
idle,2,3.500824e+01
idle,2,6.004942e+01
idle,2,8.500824e+01
idle,2,1.001789e+01
idle,2,3.506261e+01
idle,2,6.001789e+01
idle,2,8.506261e+01
idle,2,1.003317e+01
idle,2,3.507463e+01
idle,2,6.003317e+01
idle,2,8.507463e+01
idle,2,1.005331e+01
idle,2,3.503427e+01
idle,2,6.001523e+01
idle,2,8.507235e+01
walk-stairdescent,2,1.000801e+01
walk-stairdescent,2,3.506805e+01
walk-stairdescent,2,6.004804e+01
walk-stairdescent,2,8.502802e+01
stairdescent,2,1.004367e+01
stairdescent,2,3.502183e+01
stairdescent,2,6.008734e+01
stairdescent,2,8.506550e+01
stairdescent-walk,2,1.007326e+01
stairdescent-walk,2,3.507326e+01
stairdescent-walk,2,6.007326e+01
stairdescent-walk,2,8.507326e+01
idle,2,1.017544e+01
idle,2,3.508772e+01
idle,2,6.017544e+01
idle,2,8.508772e+01
idle,3,3.500358e+01
idle,3,6.005727e+01
idle,3,8.503937e+01
walk-stairascent,3,1.003431e+01
walk-stairascent,3,3.507719e+01
walk-stairascent,3,6.003431e+01
walk-stairascent,3,8.507719e+01
stairascent,3,1.001669e+01
stairascent,3,3.505843e+01
stairascent,3,6.001669e+01
stairascent,3,8.505843e+01
stairascent-walk,3,1.003831e+01
stairascent-walk,3,3.501916e+01
stairascent-walk,3,6.007663e+01
stairascent-walk,3,8.505747e+01
idle,3,1.007269e+01
idle,3,3.509865e+01
idle,3,6.002077e+01
idle,3,8.504673e+01
idle,3,1.002088e+01
idle,3,3.500348e+01
idle,3,6.005567e+01
idle,3,8.503827e+01
idle,3,1.005331e+01
idle,3,3.503427e+01
idle,3,6.001523e+01
idle,3,8.507235e+01
idle,3,1.001890e+01
idle,3,3.503466e+01
idle,3,6.005041e+01
idle,3,8.500315e+01
idle,3,1.001138e+01
