feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
1.500875,0.293661,-1.409779,0.417420,0.636023,0.374061,0.519168,0.522194,0.379965,0.248358,0.262066,-0.995206,-0.699415,-0.330575,0.361806,0.919099,0.278612,0.092561,0.486175,0.662570,1.005921,-1.352903,1.016359,-0.203735,-0.371222,-2.082874,-0.088923,0.967743,0.160503,0.334068,0.327901,-0.339097,0.384009,1.361432,0.690494,0.931983,0.125253,0.719860,0.119889,-0.465689,1.083970,0.150196,-0.772936,0.612634,-0.426614,0.449435,0.571828,0.241514,0.253867,0.141331,0.052923,0.283407,-0.113217,0.948156,0.252139,-1.492852,0.164908,-1.182600,0.603770,-0.209877,0.312803,0.260370,202.000000,0.744177,0.216930,-0.670901,0.180954,-0.063467,1491.347793,1101.068899,1.657484,-0.938932,-0.961009,-1.487465,2.751903,0.294935,1.848293,0.409696,0.763527
1.295167,0.301897,-0.301711,0.295016,0.363202,0.396137,0.281408,0.196355,0.339081,1.078456,0.317973,-1.533158,-0.630348,-1.588951,0.415570,1.190272,0.177329,-0.125512,0.265899,0.690349,0.517992,-1.383119,0.788459,-0.794024,-0.381845,-1.706093,-0.089036,0.505430,0.340621,0.272783,0.271159,-1.127140,0.838800,1.433078,0.148877,3.006169,0.280486,0.496486,0.138714,-0.379175,0.545074,0.163873,-0.762852,0.680264,-0.632558,1.297392,0.476522,0.265667,0.131530,0.440528,-0.765166,0.606770,-0.406895,0.948156,0.354457,-2.243376,0.498461,-1.806120,0.154058,-0.385454,0.462503,2.607280,139.000000,1.375827,0.611830,-0.607047,0.404784,1.116275,1247.716434,911.179222,1.830433,-0.995209,-0.632946,-1.578769,3.213295,0.249737,1.979917,0.537080,0.922483
0.849958,0.155713,-0.115514,0.318009,0.404698,0.113386,1.168923,0.284622,0.118174,1.078456,0.247338,-0.161057,-0.336218,-0.461509,0.331287,0.691416,1.168923,0.394610,0.510909,0.542856,0.798546,-1.279152,1.653722,-0.123367,0.120513,-1.741471,0.157101,1.293493,0.149111,0.289303,0.056218,-0.647594,0.235057,1.394397,0.499070,-0.059221,0.055143,0.271159,0.089586,0.285588,-0.092133,0.009961,0.172276,0.508235,-0.254413,0.062364,0.357862,0.056146,0.188356,0.341652,0.395605,0.510278,0.163984,0.433970,0.115413,-1.896047,0.163276,-1.572037,0.366078,-0.385454,0.052063,0.503674,160.000000,0.179178,0.661453,-0.542380,0.264494,0.003969,1079.257960,907.175318,1.761562,-0.869301,-0.229750,-1.339090,2.507852,0.098703,1.674492,0.248461,0.759254
0.623096,0.306648,-1.386574,0.277858,0.882022,0.455455,1.184423,0.264302,0.362116,0.795718,0.282653,-0.514978,-0.399464,-0.398685,0.546977,0.691416,-1.386574,0.650966,0.508302,1.252318,0.798546,-1.762642,2.801288,-0.881962,-0.294083,-2.096509,0.160606,1.236358,0.144886,0.330504,0.409380,-0.219060,0.271790,1.875691,0.807436,2.635631,0.282573,0.181710,0.204461,0.285588,0.623096,0.282961,-1.781966,0.481955,-1.210182,0.938527,0.536946,0.418905,0.368487,0.350303,-1.000145,0.530231,-0.969120,0.903593,0.333000,-1.539710,0.296239,-1.288586,0.584818,-0.235352,0.439168,1.412426,215.000000,0.754818,0.661453,-0.613465,0.439450,0.156013,1359.431236,1087.717184,1.665322,-1.609286,-0.817752,-1.369542,2.389639,0.623690,1.623340,0.393539,0.792250
2.619709,0.722489,-2.490711,0.445142,1.053683,0.843675,1.184423,1.142509,0.710647,0.795718,0.286472,-0.617523,-1.011390,-0.687162,0.662405,1.533992,-1.334891,-0.011817,0.989221,1.252318,1.882085,-1.993566,2.801288,-1.058163,-0.294083,-2.585664,-0.372019,1.492445,0.214418,0.265868,0.470621,-0.371359,0.961752,2.071077,1.386630,2.635631,0.581138,1.663872,0.471425,-0.973474,2.128644,0.511693,-1.781966,0.493206,-1.210182,0.938527,0.680087,0.694699,0.576492,0.366264,-1.000145,0.530231,-0.969120,1.048713,0.435963,-1.473432,0.350732,-1.364487,1.361306,-0.011817,0.506463,1.412426,194.000000,0.754818,0.421828,-0.737725,0.412765,0.292033,1506.931516,1088.956728,1.716658,-1.754691,-0.817752,-1.523517,2.897075,0.625008,1.811584,0.350027,0.792250
2.619709,0.280656,-2.490711,0.468292,1.053683,0.661490,-0.322750,0.498174,0.517425,1.137390,0.327868,-1.532655,-1.011390,-0.484475,0.432580,1.501639,-0.322750,-0.713772,1.421343,0.601950,1.882085,-1.880072,1.739147,-1.058163,1.041344,-2.680576,-0.372019,1.945187,0.377151,0.358888,0.293021,-0.371359,0.900033,1.829709,1.227206,1.398698,0.473331,1.663872,0.379817,-0.973474,0.939946,0.389684,-1.049727,0.703218,-0.715546,0.517524,0.426775,0.473840,0.616127,0.486089,-0.853854,0.775705,-0.819809,0.720639,0.359545,-2.413566,0.182087,-1.907902,0.608934,-1.074633,0.521115,0.302086,124.000000,1.160896,0.876638,-0.737725,0.386769,0.846248,1784.336221,1215.535404,3.666499,-1.501176,-0.443209,-1.786666,5.291607,0.472181,2.211663,0.316687,0.702719
1.649345,0.099078,-0.878236,0.321623,0.372665,0.098560,0.743775,0.536070,0.110376,1.137390,0.273536,-0.178880,-0.368602,-0.484475,0.257386,0.841924,0.743775,0.146308,1.274767,0.386029,1.511576,-1.492052,1.739147,-0.250331,1.025101,-2.680576,0.127241,2.151616,0.179049,0.392008,0.058507,-0.157599,0.281782,1.579177,0.460308,-0.015245,0.069240,0.236395,0.053120,0.203218,-0.062847,0.026664,0.298300,0.392676,-1.337955,-0.079766,0.284916,0.062284,0.457910,0.406941,0.488413,0.474641,0.085807,0.467736,0.041108,-1.748076,0.120547,-1.673569,0.515601,-1.074633,0.065481,0.302086,113.000000,0.206711,0.876638,-0.749760,0.283602,0.223305,1746.263035,1046.604366,2.564599,-1.186655,-0.443209,-1.615303,5.146573,0.110363,1.954636,0.232252,0.337875
0.936817,0.388411,-1.605588,0.268755,0.606530,0.486264,0.987226,0.357545,0.377024,0.995863,0.298257,-0.528217,-0.340471,-0.302998,0.499899,0.749871,-1.605588,0.366244,1.000715,1.420120,1.511576,-1.954771,2.131577,-1.278742,0.059501,-2.519827,0.061909,1.857005,0.167962,0.417180,0.321378,0.009743,0.445632,1.957993,0.582689,1.698301,0.304574,0.236395,0.177190,0.203218,0.787167,0.301506,-1.808158,0.443822,-1.337955,1.167391,0.552270,0.426248,0.247122,0.315248,-1.310607,0.467292,-1.563156,0.775542,0.376792,-1.724266,0.186674,-1.634717,0.640836,-0.698555,0.300670,0.624877,164.000000,1.356969,0.606818,-0.749760,0.352560,0.342590,1930.645245,1182.721474,2.011416,-1.595697,-0.697782,-1.657023,4.212045,0.617100,2.035320,0.287140,0.371487
2.141151,0.532188,-2.550889,0.415431,0.916116,0.759937,0.987226,0.957421,0.636585,0.639870,0.288527,-0.528217,-0.842000,-0.751303,0.589070,1.493898,-1.660151,0.062115,1.152697,1.420120,1.964974,-1.689196,2.131577,-1.278742,0.059501,-2.627641,-0.246859,1.836322,0.272994,0.316165,0.356677,-0.569221,0.708703,1.738916,1.518037,1.698301,0.479621,1.211488,0.396425,-0.683852,2.074637,0.431194,-1.808158,0.498807,-0.621845,1.167391,0.601127,0.693309,0.402671,0.271366,-1.310607,0.467292,-1.563156,0.936284,0.443697,-1.122962,0.312372,-1.028534,1.365667,-0.227839,0.520741,0.624877,198.000000,1.356969,0.466235,-0.713551,0.333159,0.515549,1501.843228,1093.881400,1.681618,-1.517559,-0.697782,-1.494625,2.951461,0.616695,1.768962,0.275310,0.371487
2.141151,0.208483,-2.530796,0.451648,0.678151,0.611594,-0.364822,0.475924,0.512455,0.783695,0.230290,-2.211835,-0.842000,-1.233405,0.336805,1.493898,-0.364822,-0.543479,1.476096,0.431833,1.964974,-1.405236,2.061589,-0.781945,1.184430,-2.750602,-0.246859,2.240091,0.364425,0.338402,0.364157,-0.583356,0.465541,1.472273,1.348885,2.551417,0.326134,1.211488,0.308029,-0.683852,0.639079,0.265086,-0.892174,0.561634,-0.333150,0.842783,0.459033,0.508094,0.472254,0.277539,-1.002779,0.749486,-0.485659,1.187549,0.292780,-2.120329,0.417262,-1.897583,0.665652,-0.803306,0.964417,0.716246,144.000000,1.224233,0.879316,-0.897578,0.349631,0.929167,1700.001793,1202.098413,4.012120,-1.303248,-0.792341,-1.876845,4.945883,0.409470,2.394580,0.258737,0.413107
