feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
1.529812,0.448352,-0.637197,0.343526,0.199495,0.130977,0.388932,0.408415,0.160089,-0.000667,0.135690,-0.355868,-0.498607,-0.155568,0.215790,1.277845,0.169687,0.033560,0.381844,0.508282,0.716759,-1.632954,1.129012,-0.792762,-0.751138,-0.410208,-0.246919,0.904770,0.231671,0.252849,0.237907,-0.440750,0.165498,1.905328,0.321645,0.087959,0.061537,-0.043240,0.311461,-0.174943,1.524449,0.070255,-0.240018,0.190259,-0.260011,0.002969,0.341944,0.127063,0.077295,0.050527,0.395542,0.167747,-0.068517,0.522160,0.077474,-0.931788,0.163916,-0.964600,0.298637,-0.100543,0.092825,0.573393,235.000000,0.134806,0.420889,-0.050189,0.047318,0.687447,662.060753,418.379664,0.566317,-1.721848,-0.817861,-1.068552,1.017943,0.215832,1.091261,0.165791,0.289667
1.583965,0.256207,-0.120592,0.346594,0.365871,0.277983,0.215545,0.181580,0.225680,0.897744,0.333946,-0.649542,-0.534629,-0.659842,0.311240,0.897916,0.208526,-0.527921,0.603119,0.633771,-0.207160,-1.953802,1.845050,-0.642688,-1.100550,1.094635,-0.506559,1.403835,0.316301,0.270795,0.432350,-0.359463,0.351723,2.115638,0.100595,0.266488,0.135209,0.337397,0.362859,-0.143878,1.021661,0.122490,-0.973881,0.198334,-0.182580,0.539919,0.189517,0.134247,0.376343,0.295907,0.190181,0.752292,-0.348090,0.420367,0.335650,-2.118675,0.282442,-1.820458,0.092123,-1.550260,0.156217,0.612313,180.000000,0.322891,0.094772,-1.178121,0.494480,0.268738,592.712119,580.047149,1.857876,-1.818726,-0.431154,-1.314392,1.275305,0.204151,1.377147,0.393161,0.609884
1.231057,0.155262,0.035732,0.321012,0.201675,0.178878,0.874235,0.255137,0.214046,0.897744,0.117997,-0.069493,-0.464732,-0.190349,0.300111,0.792295,0.874235,0.162297,0.457838,0.481341,-0.207160,-0.909079,1.845050,-0.385512,-0.656274,1.186861,-0.175477,1.951071,0.102636,0.464551,0.208741,-0.230394,0.078343,0.839435,0.437669,-0.188911,0.031545,0.034687,0.331175,0.232640,0.398398,0.010547,-0.949405,0.277721,0.069519,0.539919,0.375292,0.096759,0.468190,0.210853,0.245217,0.518924,-0.012884,0.253838,0.174999,-0.708830,0.187793,-1.161984,0.273351,-1.550260,0.033845,0.612313,192.000000,0.007983,0.010577,-0.684386,0.311538,-0.183376,565.690371,469.720855,1.311558,-0.917950,-0.363144,-0.984525,1.080496,0.179716,1.022607,0.404007,0.294683
1.057424,0.453642,-0.806638,0.372184,2.225632,0.292758,0.891338,0.195135,0.441129,0.497284,0.211854,-0.159378,-0.555764,-0.553359,0.450070,0.792295,-0.806638,0.899694,0.557615,0.786865,0.131725,-0.304509,2.697089,-1.083071,-1.884458,0.200932,-0.175477,1.813488,0.609221,0.511682,0.367429,-0.798931,0.065738,0.921636,0.620214,-0.033751,0.176595,0.034687,0.322328,0.232640,1.057424,0.173255,-0.477448,0.479268,-0.673323,0.946569,0.580845,0.261576,0.690037,0.226875,-0.107343,0.294282,-0.909104,0.149622,0.315504,-1.011547,0.281465,-1.088458,0.435913,-0.762784,0.072115,0.975863,244.000000,0.411376,0.768513,-0.684386,0.484133,1.366614,691.131628,487.422951,0.821069,-1.464654,-1.014471,-0.948515,1.015312,0.295240,1.001670,0.434497,1.168290
3.138884,0.900581,-1.841480,0.466676,2.225632,0.447929,0.891338,1.033551,0.506474,0.497284,0.226784,-0.270706,-0.612470,-0.553359,0.448098,1.319452,-1.619588,-0.337228,0.708747,0.786865,1.682310,-1.785587,2.697089,-1.083071,-1.884458,0.200932,-0.492143,1.049695,0.490924,0.735760,0.440517,-0.798931,0.216849,2.119256,1.071109,-0.033751,0.185360,0.554225,0.359158,-0.309446,3.138884,0.200128,-0.662730,0.489383,-0.673323,0.946569,0.619664,0.464379,0.641640,0.236983,-0.107343,0.294282,-0.909104,1.030615,0.333531,-0.814340,0.345323,-0.948418,1.051293,-0.682281,0.152462,0.975863,238.000000,0.411376,0.969262,-0.393583,0.476955,1.366614,682.454492,439.213981,0.616142,-1.977109,-1.014471,-0.989666,1.013517,0.385547,0.988969,0.493909,1.168290
3.168222,0.527005,-1.841480,0.474667,0.577669,0.496344,-0.757697,0.464443,0.410765,0.726682,0.231127,-5.013562,-1.213186,-1.569281,0.228582,2.548356,-0.757697,-0.986026,0.890232,0.775067,1.682310,-1.714717,2.505213,-2.209184,-0.461747,-0.734535,-1.349378,0.620858,0.771831,0.717377,1.061002,-1.277619,0.678161,1.917923,1.445227,1.324973,0.308970,0.584366,0.559164,-0.309446,1.645548,0.298026,-1.295725,0.464434,-0.293683,0.362299,0.449468,0.628023,0.364272,0.252934,-0.912507,0.576974,-1.696960,1.060516,0.184785,-2.270027,0.516288,-2.011195,0.316960,-1.412962,0.397260,1.856864,131.000000,2.089081,0.093237,-1.286941,0.676407,1.064924,852.210612,1489.576610,6.147837,-1.795511,-0.966351,-1.814321,2.725531,0.411626,2.101093,0.545400,0.942901
2.706696,0.624350,-1.426178,0.374990,0.069099,0.402626,0.417958,0.573474,0.302634,0.726682,0.199721,-5.013562,-1.213186,-1.569281,0.177464,2.548356,0.417958,-0.236527,0.561972,0.775067,1.029262,-1.429167,2.505213,-2.209184,-0.869299,-0.734535,-1.349378,1.187198,0.212711,0.722352,0.853453,-1.277619,0.678161,1.539859,0.624139,1.324973,0.285101,0.320332,0.475316,0.032565,0.707393,0.264494,-1.295725,0.257092,-0.372680,0.362299,0.695580,0.517152,0.366942,0.259480,-0.912507,0.576974,-1.696960,1.060516,0.211950,-2.048063,0.439440,-1.990060,0.574119,-1.412962,0.334164,1.856864,129.000000,2.089081,0.021334,-1.286941,0.645693,-0.325821,818.931680,1399.163046,5.833503,-1.751718,-0.966351,-1.446270,2.586020,0.359172,1.339655,0.646804,0.942901
1.654297,0.499165,-0.763613,0.297546,0.835912,0.366425,0.516978,0.338408,0.421972,0.610607,0.210499,0.091712,-0.582895,-0.963684,0.334581,0.815394,-0.741250,0.280803,0.725726,0.855889,0.512406,-1.092324,1.720972,-0.925794,-1.484208,0.750853,-0.459837,1.734652,0.604121,0.595842,0.607831,-0.481130,0.051340,1.649920,0.374349,0.847111,0.149691,0.089044,0.365907,0.032565,0.978910,0.149545,-0.388334,0.189858,-1.233159,0.363231,0.462812,0.291873,0.309862,0.336945,-0.154255,0.347149,-0.782839,0.200430,0.223135,-1.361623,0.293095,-1.560605,0.410785,-1.047845,0.153661,1.283401,218.000000,0.204287,1.253846,-0.811484,0.661517,1.294633,746.415461,707.108365,1.671812,-1.838512,-0.807972,-1.233970,1.283107,0.356943,1.311049,0.585988,0.267851
2.829169,1.039124,-1.650039,0.462221,0.982079,0.435951,0.516978,0.873732,0.478531,0.610607,0.227353,0.091712,-0.695524,-0.963684,0.432669,1.210647,-1.327613,0.362116,0.940627,0.855889,1.627481,-1.919739,1.265322,-0.925794,-1.484208,0.579621,-0.465395,1.466582,0.554728,0.661663,0.598488,-0.648223,0.198114,2.225659,0.934723,0.847111,0.161640,0.421199,0.364655,-0.395014,2.822573,0.186460,-0.498748,0.397237,-1.233159,0.363231,0.648816,0.422653,0.383560,0.376895,-0.154255,0.347149,-0.782839,1.153524,0.220166,-1.132142,0.301079,-1.088775,0.878255,-0.417757,0.166050,1.283401,222.000000,0.204287,1.253846,-0.440591,0.647080,1.294633,736.183229,471.384787,0.808069,-1.973958,-0.807972,-1.200674,1.240762,0.391051,1.137487,0.603311,0.267851
2.829169,0.447909,-1.650039,0.472339,0.596632,0.491046,-0.608955,0.366702,0.406912,0.736254,0.180751,-5.731360,-1.076594,-1.238450,0.285254,1.858607,-0.608955,0.052574,1.005949,0.632733,1.627481,-1.284435,0.888871,-1.847678,0.171736,-0.401769,-0.935735,0.503876,0.572826,0.520385,0.846289,-1.019388,0.276196,1.688449,1.132410,1.161097,0.282398,0.460634,0.539739,-0.395014,1.651105,0.271390,-1.429387,0.333891,-0.218101,0.864180,0.327209,0.446557,0.497112,0.225141,-0.272037,0.595721,-1.552247,1.153524,0.403671,-2.282397,0.448448,-1.893617,0.356701,-1.378961,0.374838,1.550102,116.000000,0.597925,0.297446,-0.928075,0.409119,0.797193,821.971366,1067.801197,4.598790,-1.740534,-0.596298,-1.741873,2.596004,0.394328,1.963524,0.465642,0.152444
