feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
1.220323,0.474842,-0.542322,0.344829,1.190049,0.228837,0.449323,0.299624,0.295554,-0.339910,0.165336,0.246909,-0.496201,-0.274505,0.243827,0.593746,0.449323,0.050813,0.924405,0.574447,1.389928,-0.725075,0.583124,-0.209888,-0.026407,-0.656730,-0.124123,0.374460,0.249172,0.215446,0.129709,-0.483898,0.418168,0.973496,0.298520,0.672460,0.054190,0.537691,0.115639,-0.223251,0.770886,0.142964,-0.451626,0.125199,-1.062214,0.231747,0.184126,0.121634,0.491657,0.142848,0.121201,0.250598,-0.080762,0.451586,0.088964,-0.946985,0.085915,-1.027006,0.293764,0.050813,0.117183,0.046854,139.000000,0.338404,0.443895,-0.440613,0.065322,0.533716,431.976588,161.604860,0.342999,-1.394409,-0.399226,-1.597926,1.216853,0.207803,1.613454,0.865745,0.981756
0.912355,0.238699,0.197842,0.296501,0.736391,0.328757,0.834833,0.242679,0.259910,0.820553,0.247239,-0.850068,-0.486394,-0.561591,0.359512,0.720641,0.834532,0.517294,0.188715,0.580700,0.238789,-1.416803,0.533519,-0.590676,-0.633859,-0.289598,-0.446490,0.170993,0.150703,0.469642,0.210397,-0.816887,0.476538,1.611052,0.568526,1.332244,0.138555,0.904299,0.124969,-0.043193,0.093645,0.146364,-0.377820,0.292575,-1.085515,0.588404,0.205213,0.131114,0.410713,0.520791,0.039364,0.250598,-0.447487,0.350817,0.234747,-1.073721,0.247144,-1.235494,0.149296,-1.408423,0.214390,0.472411,123.000000,1.713984,0.637103,-0.930930,0.485294,-0.232196,233.417311,159.519376,0.463532,-1.724330,-0.263506,-1.008319,0.569141,0.268153,1.024250,0.564138,1.287007
0.223337,0.320828,0.736804,0.312578,0.592888,0.070521,0.834843,0.050878,0.145769,0.820553,0.081876,0.434870,-0.320370,-0.155614,0.392757,0.475482,0.781116,0.080893,0.503681,0.451391,1.027632,-1.114696,0.864262,-0.150040,0.067936,-1.293880,0.083768,0.440849,0.127847,0.364138,0.015230,-0.506263,0.203991,1.039716,0.804338,0.237000,0.038685,0.241024,0.076904,0.322331,0.170158,0.003801,-0.071944,0.366057,-0.453088,0.561576,0.344507,0.026818,0.296600,0.274482,0.366546,-0.075446,0.186154,0.083658,0.131946,-1.106826,0.081054,-1.246813,0.023791,-1.271429,0.006002,0.408945,132.000000,0.100618,0.552634,-0.709299,0.175842,-0.122490,224.836576,149.117792,0.408866,-1.055585,-0.338214,-0.954192,0.548765,0.197604,0.936430,0.299378,0.432543
1.096985,0.591339,-1.057777,0.306891,1.346586,0.330392,0.834843,0.235773,0.285756,0.277605,0.208333,-0.011537,-0.508464,-0.779194,0.555207,0.629411,-1.057777,0.012835,0.723801,0.860956,1.029622,-1.713875,0.536989,-0.928337,-0.736634,-1.348060,0.005598,0.836623,0.482943,0.438866,0.121644,-1.165236,0.226710,1.869593,0.656767,0.689474,0.226747,0.241024,0.193377,0.387856,1.096985,0.288918,-1.785603,0.250777,-0.971478,0.696923,0.839910,0.201851,0.374043,0.328372,-0.139468,0.640260,-1.058930,0.076478,0.237751,-1.129758,0.302104,-1.361553,0.549321,-0.221060,0.138086,0.873576,147.000000,0.632442,1.593544,-0.499645,0.354280,1.199579,312.549926,159.732417,0.330771,-1.815730,-0.949982,-1.333208,0.809812,0.714246,1.167212,0.332519,0.451438
2.506367,0.765601,-2.079872,0.501469,1.346586,0.659362,0.759118,0.884742,0.572761,0.277605,0.211313,-0.011537,-0.792023,-0.837937,0.532754,1.225733,-1.370612,0.650371,0.849935,0.860956,1.500501,-1.594784,0.339283,-0.928337,-0.736634,-1.323422,-0.356589,0.621769,0.407611,0.528415,0.349893,-1.165236,0.617860,1.877779,1.159255,0.689474,0.303966,1.202685,0.280843,-0.528257,2.405830,0.390408,-1.785603,0.275668,-0.971478,0.696923,0.692542,0.502236,0.577348,0.316041,-0.139468,0.640260,-1.058930,0.811880,0.314107,-0.959651,0.391359,-1.065463,0.949658,-0.221060,0.239648,0.873576,116.000000,0.632442,1.593544,-0.285087,0.263134,1.199579,590.888809,160.463245,0.393263,-1.860873,-0.949982,-1.695036,1.943923,0.752645,1.721157,0.245642,0.324521
2.506367,0.109520,-2.056727,0.490967,0.782475,0.621699,-0.221278,0.536401,0.625085,0.788282,0.249495,-0.785101,-0.792023,-0.984073,0.309111,1.225733,-0.221278,-0.363037,1.550777,0.486420,1.780777,-1.783855,0.496229,-1.199055,1.339974,-2.422220,-0.396896,1.178859,0.381356,0.485895,0.360117,-0.675735,0.811610,2.070346,1.118245,0.505438,0.343998,1.202685,0.454204,-0.528257,0.912889,0.387580,-0.639023,0.360013,-0.926317,1.178399,0.635442,0.485276,0.508160,0.422970,-0.650280,0.510666,-0.952141,0.682803,0.315168,-2.595320,0.352575,-2.217444,0.521780,-1.808589,0.254506,0.390877,91.000000,0.530717,1.107629,-1.070130,0.463809,0.506345,645.869810,543.003717,2.935522,-1.969655,-0.573729,-1.685952,2.528491,0.452774,1.747987,0.356099,0.428438
1.518948,0.099792,-0.845373,0.319145,-0.073975,0.260587,0.489438,0.363800,0.228547,0.788282,0.086258,0.317450,-0.458736,-0.984073,0.247234,1.016275,0.489438,-0.211508,1.551332,0.407559,1.780777,-1.522912,0.496229,-0.577049,1.349977,-2.422220,-0.030554,1.521762,0.115730,0.609635,0.044145,-0.640858,0.345867,1.668539,0.353615,0.270396,0.092472,0.802844,0.193711,0.157232,0.361832,0.035155,-0.639023,0.123135,-0.670152,1.180949,0.486290,0.238709,0.708603,0.424440,-0.650280,0.247982,0.054277,0.200130,0.370164,-1.159080,0.239417,-1.726758,0.399841,-1.808589,0.027953,0.336266,85.000000,0.249114,1.107629,-1.035004,0.409752,-0.444160,460.312749,348.253896,1.523248,-1.658285,-0.488535,-1.790982,1.717836,0.365348,2.013924,0.272484,0.274271
1.237966,0.647876,-1.212082,0.290025,1.252537,0.333703,0.495553,0.209253,0.329600,0.691088,0.173730,-0.512302,-0.411370,-0.552984,0.481132,0.660350,-1.212082,0.471929,1.054848,0.807422,1.559427,-1.754663,0.616614,-1.049631,-0.372562,-1.643579,-0.023210,1.052786,0.479294,0.458229,0.288021,-1.269172,0.229858,1.844542,0.420481,0.793653,0.237013,0.305129,0.212687,0.169448,1.237966,0.271979,-1.588741,0.331818,-1.351257,0.575181,0.826016,0.249909,0.682914,0.543026,-0.394923,0.261666,-1.074902,0.096248,0.233257,-1.217392,0.312120,-1.474252,0.485855,-1.191077,0.118961,1.059810,117.000000,0.840910,1.687660,-0.712204,0.459514,0.764280,372.918341,219.267579,0.540074,-1.803867,-1.145387,-0.953474,1.135268,0.709411,0.367988,0.329946,0.457221
2.517311,0.631861,-1.974745,0.485607,1.252537,0.618040,0.482332,0.811942,0.557588,0.691088,0.185647,-0.512302,-0.818034,-0.552984,0.488909,1.132136,-1.461272,0.209668,0.854460,0.807422,1.549875,-1.883145,0.616614,-1.049631,-0.372562,-1.459478,-0.262318,0.648477,0.331672,0.410757,0.538698,-1.269172,0.511896,1.984780,1.180397,0.793653,0.286963,1.065016,0.282465,-0.452405,2.465909,0.338711,-1.588741,0.271336,-1.351257,0.575181,0.664719,0.487373,0.721052,0.525622,-0.394923,0.261666,-1.074902,0.588574,0.234056,-1.091939,0.386811,-1.084390,0.845492,0.200068,0.212340,1.059810,115.000000,0.840910,1.687660,-0.212327,0.450870,0.938101,557.139764,168.088875,0.391519,-1.859208,-1.145387,-1.824757,1.920467,0.716163,1.989594,0.333140,0.457221
2.517311,0.069876,-1.969881,0.483005,0.876397,0.557896,-0.110344,0.594035,0.540805,0.944199,0.165299,-1.398887,-0.818034,-0.608919,0.258064,1.112582,-0.110344,-0.172971,1.548161,0.363463,1.680184,-1.244772,0.654488,-0.943866,1.356182,-2.248436,-0.393275,1.109975,0.383120,0.498480,0.433641,-0.658012,0.541293,1.542170,1.090562,0.725330,0.254415,1.065016,0.410365,-0.452405,0.785821,0.286093,-1.535462,0.514736,-0.930042,0.566802,0.665751,0.390731,0.634692,0.507882,-0.185620,0.442304,-0.694309,0.524309,0.251106,-1.998259,0.269325,-2.101391,0.584755,-1.313833,0.238485,0.273552,90.000000,0.865022,0.812150,-1.244588,0.540383,0.397752,461.260077,565.887916,2.542215,-1.679731,-0.403029,-1.532008,1.703623,0.510628,1.396147,0.389064,0.648661
