label,trial,gait
idle,1,3.501773e+01
idle,1,6.001773e+01
idle,1,8.501773e+01
walk-stairascent,1,1.005076e+01
walk-stairascent,1,3.502538e+01
walk-stairascent,1,6.010152e+01
walk-stairascent,1,8.507614e+01
stairascent,1,1.004831e+01
stairascent,1,3.507246e+01
stairascent,1,6.009662e+01
stairascent,1,8.502415e+01
stairascent-walk,1,1.000886e+01
stairascent-walk,1,3.507529e+01
stairascent-walk,1,6.005314e+01
stairascent-walk,1,8.503100e+01
idle,1,1.007752e+01
idle,1,3.501292e+01
idle,1,6.007752e+01
idle,1,8.501292e+01
idle,1,1.003308e+01
idle,1,3.506064e+01
idle,1,6.008820e+01
idle,1,8.500551e+01
idle,1,1.004243e+01
idle,1,3.500707e+01
idle,1,6.004243e+01
idle,1,8.500707e+01
idle,1,1.004608e+01
idle,1,3.502304e+01
idle,1,6.009217e+01
idle,1,8.506912e+01
walk-stairdescent,1,1.010101e+01
walk-stairdescent,1,3.505051e+01
walk-stairdescent,1,6.010101e+01
walk-stairdescent,1,8.505051e+01
stairdescent,1,1.004057e+01
stairdescent,1,3.509128e+01
stairdescent,1,6.004057e+01
stairdescent,1,8.509128e+01
stairdescent-walk,1,1.010309e+01
stairdescent-walk,1,3.505155e+01
stairdescent-walk,1,6.010309e+01
stairdescent-walk,1,8.505155e+01
idle,1,1.012397e+01
idle,1,3.512397e+01
idle,1,6.012397e+01
idle,1,8.512397e+01
idle,2,3.509434e+01
idle,2,6.009434e+01
idle,2,8.509434e+01
walk-stairascent,2,1.008646e+01
walk-stairascent,2,3.506244e+01
walk-stairascent,2,6.003842e+01
walk-stairascent,2,8.501441e+01
stairascent,2,1.009615e+01
stairascent,2,3.509615e+01
stairascent,2,6.009615e+01
stairascent,2,8.509615e+01
stairascent-walk,2,1.001789e+01
stairascent-walk,2,3.506261e+01
stairascent-walk,2,6.001789e+01
stairascent-walk,2,8.506261e+01
idle,2,1.000841e+01
idle,2,3.507149e+01
idle,2,6.005046e+01
idle,2,8.502944e+01
idle,2,1.004016e+01
idle,2,3.504016e+01
idle,2,6.004016e+01
idle,2,8.504016e+01
idle,2,1.005089e+01
idle,2,3.505089e+01
idle,2,6.005089e+01
idle,2,8.505089e+01
idle,2,1.001742e+01
idle,2,3.501742e+01
idle,2,6.001742e+01
idle,2,8.501742e+01
walk-stairdescent,2,1.005917e+01
walk-stairdescent,2,3.508030e+01
walk-stairdescent,2,6.001691e+01
walk-stairdescent,2,8.503804e+01
stairdescent,2,1.003824e+01
stairdescent,2,3.508604e+01
stairdescent,2,6.003824e+01
stairdescent,2,8.508604e+01
stairdescent-walk,2,1.005338e+01
stairdescent-walk,2,3.505338e+01
stairdescent-walk,2,6.005338e+01
stairdescent-walk,2,8.505338e+01
idle,2,1.013917e+01
idle,2,3.518887e+01
idle,2,6.003976e+01
idle,2,8.508946e+01
idle,3,3.502538e+01
idle,3,6.010152e+01
idle,3,8.507614e+01
walk-stairascent,3,1.009434e+01
walk-stairascent,3,3.509434e+01
walk-stairascent,3,6.009434e+01
walk-stairascent,3,8.509434e+01
stairascent,3,1.008729e+01
stairascent,3,3.501455e+01
stairascent,3,6.003880e+01
stairascent,3,8.506305e+01
stairascent-walk,3,1.001890e+01
stairascent-walk,3,3.506616e+01
stairascent-walk,3,6.001890e+01
stairascent-walk,3,8.506616e+01
idle,3,1.008264e+01
idle,3,3.504132e+01
idle,3,6.008264e+01
idle,3,8.504132e+01
idle,3,1.004415e+01
idle,3,3.509934e+01
idle,3,6.004415e+01
idle,3,8.509934e+01
idle,3,1.001688e+01
idle,3,3.500281e+01
idle,3,6.004502e+01
idle,3,8.503095e+01
idle,3,1.003460e+01
idle,3,3.503460e+01
idle,3,6.003460e+01
idle,3,8.503460e+01
walk-stairdescent,3,1.002812e+01
walk-stairdescent,3,3.505155e+01
walk-stairdescent,3,6.007498e+01
walk-stairdescent,3,8.500469e+01
stairdescent,3,1.009082e+01
stairdescent,3,3.501514e+01
stairdescent,3,6.004036e+01
stairdescent,3,8.506559e+01
stairdescent-walk,3,1.006979e+01
stairdescent-walk,3,3.509472e+01
stairdescent-walk,3,6.001994e+01
stairdescent-walk,3,8.504487e+01
idle,3,1.013825e+01
idle,3,3.502304e+01
idle,3,6.013825e+01
idle,3,8.502304e+01
idle,4,3.504194e+01
idle,4,6.001864e+01
idle,4,8.508854e+01
walk-stairascent,4,1.008065e+01
walk-stairascent,4,3.508065e+01
walk-stairascent,4,6.008065e+01
walk-stairascent,4,8.508065e+01
stairascent,4,1.006910e+01
stairascent,4,3.504442e+01
stairascent,4,6.001974e+01
stairascent,4,8.509378e+01
stairascent-walk,4,1.000902e+01
stairascent-walk,4,3.507665e+01
stairascent-walk,4,6.005410e+01
stairascent-walk,4,8.503156e+01
idle,4,1.000855e+01
idle,4,3.507271e+01
idle,4,6.005133e+01
idle,4,8.502994e+01
idle,4,1.012821e+01
idle,4,3.512821e+01
idle,4,6.012821e+01
idle,4,8.512821e+01
idle,4,1.002967e+01
idle,4,3.501484e+01
idle,4,6.005935e+01
idle,4,8.504451e+01
idle,4,1.007326e+01
idle,4,3.507326e+01
idle,4,6.007326e+01
idle,4,8.507326e+01
walk-stairdescent,4,1.003861e+01
walk-stairdescent,4,3.503861e+01
walk-stairdescent,4,6.003861e+01
walk-stairdescent,4,8.503861e+01
stairdescent,4,1.001946e+01
stairdescent,4,3.501946e+01
