label,trial,gait
idle,1,3.503591e+01
idle,1,6.001596e+01
idle,1,8.507582e+01
walk-stairascent,1,1.006843e+01
walk-stairascent,1,3.509286e+01
walk-stairascent,1,6.001955e+01
walk-stairascent,1,8.504399e+01
stairascent,1,1.002024e+01
stairascent,1,3.502024e+01
stairascent,1,6.002024e+01
stairascent,1,8.502024e+01
stairascent-walk,1,1.000886e+01
stairascent-walk,1,3.507529e+01
stairascent-walk,1,6.005314e+01
stairascent-walk,1,8.503100e+01
idle,1,1.004596e+01
idle,1,3.506238e+01
idle,1,6.001313e+01
idle,1,8.502955e+01
idle,1,1.004243e+01
idle,1,3.507779e+01
idle,1,6.011315e+01
idle,1,8.500707e+01
idle,1,1.016949e+01
idle,1,3.516949e+01
idle,1,6.016949e+01
idle,1,8.516949e+01
idle,1,1.002994e+01
idle,1,3.502994e+01
idle,1,6.002994e+01
idle,1,8.502994e+01
idle,1,1.002088e+01
idle,1,3.500348e+01
idle,1,6.005567e+01
idle,1,8.503827e+01
idle,1,1.001629e+01
idle,1,3.501629e+01
idle,1,6.001629e+01
idle,1,8.501629e+01
walk-stairdescent,1,1.008230e+01
walk-stairdescent,1,3.508230e+01
walk-stairdescent,1,6.008230e+01
walk-stairdescent,1,8.508230e+01
stairdescent,1,1.008206e+01
stairdescent,1,3.505275e+01
stairdescent,1,6.002345e+01
stairdescent,1,8.511137e+01
stairdescent-walk,1,1.004320e+01
stairdescent-walk,1,3.509719e+01
stairdescent-walk,1,6.004320e+01
stairdescent-walk,1,8.509719e+01
idle,1,1.023810e+01
idle,1,3.523810e+01
idle,1,6.023810e+01
idle,1,8.523810e+01
idle,2,3.506366e+01
idle,2,6.003918e+01
idle,2,8.501469e+01
walk-stairascent,2,1.004785e+01
walk-stairascent,2,3.502392e+01
walk-stairascent,2,6.009569e+01
walk-stairascent,2,8.507177e+01
stairascent,2,1.004975e+01
stairascent,2,3.502488e+01
stairascent,2,6.009950e+01
stairascent,2,8.507463e+01
stairascent-walk,2,1.006051e+01
stairascent-walk,2,3.502269e+01
stairascent-walk,2,6.006051e+01
stairascent-walk,2,8.502269e+01
idle,2,1.002368e+01
idle,2,3.504341e+01
idle,2,6.006314e+01
idle,2,8.500395e+01
idle,2,1.015228e+01
idle,2,3.502538e+01
idle,2,6.006768e+01
idle,2,8.510998e+01
idle,2,1.004823e+01
idle,2,3.504823e+01
idle,2,6.004823e+01
idle,2,8.504823e+01
idle,2,1.008547e+01
idle,2,3.504274e+01
idle,2,6.008547e+01
idle,2,8.504274e+01
walk-stairdescent,2,1.001946e+01
walk-stairdescent,2,3.501946e+01
walk-stairdescent,2,6.001946e+01
walk-stairdescent,2,8.501946e+01
stairdescent,2,1.010526e+01
stairdescent,2,3.505263e+01
stairdescent,2,6.010526e+01
stairdescent,2,8.505263e+01
stairdescent-walk,2,1.001088e+01
stairdescent-walk,2,3.503808e+01
stairdescent-walk,2,6.006529e+01
stairdescent-walk,2,8.509249e+01
idle,2,1.004464e+01
idle,2,3.504464e+01
idle,2,6.004464e+01
idle,2,8.504464e+01
idle,3,3.502825e+01
idle,3,6.007533e+01
idle,3,8.502825e+01
walk-stairascent,3,1.009901e+01
walk-stairascent,3,3.504950e+01
walk-stairascent,3,6.009901e+01
walk-stairascent,3,8.504950e+01
stairascent,3,1.010000e+01
stairascent,3,3.510000e+01
stairascent,3,6.010000e+01
stairascent,3,8.510000e+01
stairascent-walk,3,1.005968e+01
stairascent-walk,3,3.503836e+01
stairascent-walk,3,6.001705e+01
stairascent-walk,3,8.508099e+01
idle,3,1.005181e+01
idle,3,3.502591e+01
idle,3,6.010363e+01
idle,3,8.507772e+01
idle,3,1.011804e+01
idle,3,3.507589e+01
idle,3,6.003373e+01
idle,3,8.516020e+01
idle,3,1.003922e+01
idle,3,3.505882e+01
idle,3,6.007843e+01
idle,3,8.501961e+01
idle,3,1.000902e+01
idle,3,3.507665e+01
idle,3,6.005410e+01
idle,3,8.503156e+01
walk-stairdescent,3,1.008230e+01
walk-stairdescent,3,3.508230e+01
walk-stairdescent,3,6.008230e+01
walk-stairdescent,3,8.508230e+01
