label,trial,gait
idle,1,3.500411e+01
idle,1,6.006574e+01
idle,1,8.504519e+01
walk-stairascent,1,1.004405e+01
walk-stairascent,1,3.506608e+01
walk-stairascent,1,6.008811e+01
walk-stairascent,1,8.502203e+01
stairascent,1,1.007958e+01
stairascent,1,3.501326e+01
stairascent,1,6.003537e+01
stairascent,1,8.505747e+01
stairascent-walk,1,1.006192e+01
stairascent-walk,1,3.506192e+01
stairascent-walk,1,6.006192e+01
stairascent-walk,1,8.506192e+01
idle,1,1.007752e+01
idle,1,3.503876e+01
idle,1,6.007752e+01
idle,1,8.503876e+01
idle,1,1.001151e+01
idle,1,3.509781e+01
idle,1,6.006904e+01
idle,1,8.504028e+01
idle,1,1.007407e+01
idle,1,3.503704e+01
idle,1,6.007407e+01
idle,1,8.503704e+01
idle,1,1.000820e+01
idle,1,3.502871e+01
idle,1,6.004922e+01
idle,1,8.506973e+01
walk-stairdescent,1,1.003552e+01
walk-stairdescent,1,3.507993e+01
walk-stairdescent,1,6.003552e+01
walk-stairdescent,1,8.507993e+01
stairdescent,1,1.002812e+01
stairdescent,1,3.505155e+01
stairdescent,1,6.007498e+01
stairdescent,1,8.500469e+01
stairdescent-walk,1,1.000863e+01
stairdescent-walk,1,3.503020e+01
stairdescent-walk,1,6.005177e+01
stairdescent-walk,1,8.507334e+01
idle,1,1.003717e+01
idle,1,3.513011e+01
idle,1,6.003717e+01
idle,1,8.513011e+01
idle,2,3.505068e+01
idle,2,6.005068e+01
idle,2,8.505068e+01
walk-stairascent,2,1.007686e+01
walk-stairascent,2,3.501281e+01
walk-stairascent,2,6.003416e+01
walk-stairascent,2,8.505551e+01
stairascent,2,1.006071e+01
stairascent,2,3.503903e+01
stairascent,2,6.001735e+01
stairascent,2,8.508239e+01
stairascent-walk,2,1.007634e+01
stairascent-walk,2,3.503817e+01
stairascent-walk,2,6.007634e+01
stairascent-walk,2,8.503817e+01
idle,2,1.001603e+01
idle,2,3.501603e+01
idle,2,6.001603e+01
idle,2,8.501603e+01
idle,2,1.003861e+01
idle,2,3.503861e+01
idle,2,6.003861e+01
idle,2,8.503861e+01
idle,2,1.005372e+01
idle,2,3.507291e+01
idle,2,6.001535e+01
idle,2,8.503454e+01
idle,2,1.007311e+01
idle,2,3.501219e+01
idle,2,6.003249e+01
idle,2,8.505280e+01
walk-stairdescent,2,1.008403e+01
walk-stairdescent,2,3.504202e+01
walk-stairdescent,2,6.008403e+01
walk-stairdescent,2,8.504202e+01
stairdescent,2,1.002786e+01
stairdescent,2,3.500464e+01
stairdescent,2,6.007428e+01
stairdescent,2,8.505107e+01
stairdescent-walk,2,1.004219e+01
stairdescent-walk,2,3.502110e+01
stairdescent-walk,2,6.008439e+01
stairdescent-walk,2,8.506329e+01
idle,2,1.002004e+01
idle,2,3.507014e+01
idle,2,6.012024e+01
idle,2,8.517034e+01
idle,3,3.502075e+01
idle,3,6.008299e+01
idle,3,8.506224e+01
walk-stairascent,3,1.007686e+01
walk-stairascent,3,3.501281e+01
walk-stairascent,3,6.003416e+01
walk-stairascent,3,8.505551e+01
stairascent,3,1.008850e+01
stairascent,3,3.504425e+01
stairascent,3,6.008850e+01
stairascent,3,8.504425e+01
stairascent-walk,3,1.001529e+01
stairascent-walk,3,3.501529e+01
stairascent-walk,3,6.001529e+01
stairascent-walk,3,8.501529e+01
idle,3,1.001401e+01
idle,3,3.501401e+01
idle,3,6.001401e+01
idle,3,8.501401e+01
idle,3,1.009989e+01
idle,3,3.507214e+01
idle,3,6.004440e+01
idle,3,8.501665e+01
idle,3,1.007407e+01
idle,3,3.503704e+01
idle,3,6.007407e+01
idle,3,8.503704e+01
idle,3,1.005499e+01
idle,3,3.503535e+01
idle,3,6.001571e+01
idle,3,8.507463e+01
walk-stairdescent,3,1.004149e+01
walk-stairdescent,3,3.502075e+01
walk-stairdescent,3,6.008299e+01
walk-stairdescent,3,8.506224e+01
stairdescent,3,1.004608e+01
stairdescent,3,3.502304e+01
stairdescent,3,6.009217e+01
stairdescent,3,8.506912e+01
stairdescent-walk,3,1.006547e+01
stairdescent-walk,3,3.502455e+01
stairdescent-walk,3,6.006547e+01
stairdescent-walk,3,8.502455e+01
idle,3,1.003861e+01
idle,3,3.513514e+01
idle,3,6.003861e+01
idle,3,8.513514e+01
idle,4,3.508333e+01
idle,4,6.008333e+01
idle,4,8.508333e+01
walk-stairascent,4,1.003490e+01
walk-stairascent,4,3.507853e+01
walk-stairascent,4,6.003490e+01
walk-stairascent,4,8.507853e+01
stairascent,4,1.006019e+01
stairascent,4,3.508169e+01
stairascent,4,6.001720e+01
stairascent,4,8.503869e+01
stairascent-walk,4,1.004601e+01
stairascent-walk,4,3.504601e+01
stairascent-walk,4,6.004601e+01
stairascent-walk,4,8.504601e+01
idle,4,1.002349e+01
idle,4,3.500392e+01
idle,4,6.006265e+01
idle,4,8.504307e+01
idle,4,1.003899e+01
idle,4,3.508772e+01
idle,4,6.003899e+01
idle,4,8.508772e+01
idle,4,1.002102e+01
idle,4,3.503854e+01
idle,4,6.005606e+01
idle,4,8.500350e+01
idle,4,1.003460e+01
idle,4,3.503460e+01
idle,4,6.003460e+01
idle,4,8.503460e+01
walk-stairdescent,4,1.007958e+01
walk-stairdescent,4,3.501326e+01
walk-stairdescent,4,6.003537e+01
walk-stairdescent,4,8.505747e+01
stairdescent,4,1.002786e+01
stairdescent,4,3.500464e+01
stairdescent,4,6.007428e+01
stairdescent,4,8.505107e+01
stairdescent-walk,4,1.005111e+01
stairdescent-walk,4,3.500852e+01
stairdescent-walk,4,6.005111e+01
stairdescent-walk,4,8.500852e+01
idle,4,1.002004e+01
idle,4,3.507014e+01
idle,4,6.012024e+01
idle,4,8.517034e+01
idle,5,3.506173e+01
idle,5,6.008230e+01
idle,5,8.502058e+01
walk-stairascent,5,1.001742e+01
walk-stairascent,5,3.501742e+01
walk-stairascent,5,6.001742e+01
walk-stairascent,5,8.501742e+01
stairascent,5,1.006944e+01
stairascent,5,3.506944e+01
stairascent,5,6.006944e+01
stairascent,5,8.506944e+01
stairascent-walk,5,1.003861e+01
stairascent-walk,5,3.505792e+01
stairascent-walk,5,6.007722e+01
stairascent-walk,5,8.501931e+01
idle,5,1.006470e+01
idle,5,3.501078e+01
idle,5,6.002876e+01
idle,5,8.504673e+01
idle,5,1.002024e+01
idle,5,3.502024e+01
idle,5,6.002024e+01
idle,5,8.502024e+01
idle,5,1.000676e+01
idle,5,3.502366e+01
idle,5,6.004057e+01
idle,5,8.505747e+01
idle,5,1.006071e+01
idle,5,3.503903e+01
idle,5,6.001735e+01
idle,5,8.508239e+01
walk-stairdescent,5,1.008621e+01
walk-stairdescent,5,3.508621e+01
walk-stairdescent,5,6.008621e+01
walk-stairdescent,5,8.508621e+01
stairdescent,5,1.005484e+01
stairdescent,5,3.500914e+01
stairdescent,5,6.005484e+01
stairdescent,5,8.500914e+01
stairdescent-walk,5,1.000910e+01
stairdescent-walk,5,3.503185e+01
stairdescent-walk,5,6.005460e+01
stairdescent-walk,5,8.507734e+01
idle,5,1.012658e+01
idle,5,3.508137e+01
idle,5,6.003617e+01
idle,5,8.517179e+01
idle,1,6.005122e+01
idle,1,8.501921e+01
walk-stairascent,1,1.003086e+01
walk-stairascent,1,3.503086e+01
walk-stairascent,1,6.003086e+01
walk-stairascent,1,8.503086e+01
stairascent,1,1.004292e+01
stairascent,1,3.502146e+01
stairascent,1,6.008584e+01
stairascent,1,8.506438e+01
stairascent,1,1.003922e+01
stairascent,1,3.505882e+01
stairascent,1,6.007843e+01
stairascent,1,8.501961e+01
stairascent-walk,1,1.003440e+01
stairascent-walk,1,3.503440e+01
idle,1,6.003440e+01
idle,1,8.503440e+01
idle,1,1.005848e+01
idle,1,3.508772e+01
idle,1,6.011696e+01
idle,1,8.502924e+01
idle,1,1.003717e+01
idle,1,3.505045e+01
idle,1,6.001062e+01
idle,1,8.502390e+01
walk-stairdescent,1,1.007692e+01
walk-stairdescent,1,3.507692e+01
walk-stairdescent,1,6.007692e+01
walk-stairdescent,1,8.507692e+01
stairdescent,1,1.000886e+01
stairdescent,1,3.507529e+01
stairdescent,1,6.005314e+01
stairdescent,1,8.503100e+01
stairdescent,1,1.004983e+01
stairdescent,1,3.504983e+01
stairdescent,1,6.004983e+01
stairdescent,1,8.504983e+01
stairdescent-walk,1,1.001684e+01
stairdescent-walk,1,3.501684e+01
stairdescent-walk,1,6.001684e+01
stairdescent-walk,1,8.501684e+01
idle,2,6.005089e+01
idle,2,8.511450e+01
walk-stairascent,2,1.006390e+01
walk-stairascent,2,3.506390e+01
walk-stairascent,2,6.006390e+01
walk-stairascent,2,8.506390e+01
stairascent,2,1.008547e+01
stairascent,2,3.504274e+01
stairascent,2,6.008547e+01
stairascent,2,8.504274e+01
stairascent,2,1.007937e+01
stairascent,2,3.507937e+01
stairascent,2,6.007937e+01
stairascent,2,8.507937e+01
stairascent-walk,2,1.001517e+01
stairascent-walk,2,3.500253e+01
idle,2,6.004047e+01
idle,2,8.502782e+01
idle,2,1.010870e+01
idle,2,3.510870e+01
idle,2,6.010870e+01
idle,2,8.510870e+01
idle,2,1.005076e+01
idle,2,3.502538e+01
idle,2,6.005076e+01
idle,2,8.502538e+01
walk-stairdescent,2,1.002313e+01
walk-stairdescent,2,3.500386e+01
walk-stairdescent,2,6.006168e+01
walk-stairdescent,2,8.504241e+01
stairdescent,2,1.000918e+01
stairdescent,2,3.507805e+01
stairdescent,2,6.005510e+01
stairdescent,2,8.503214e+01
stairdescent,2,1.003401e+01
stairdescent,2,3.503401e+01
stairdescent,2,6.003401e+01
stairdescent,2,8.503401e+01
stairdescent-walk,2,1.006346e+01
stairdescent-walk,2,3.508613e+01
stairdescent-walk,2,6.001813e+01
stairdescent-walk,2,8.504080e+01
idle,3,6.004673e+01
idle,3,8.504673e+01
walk-stairascent,3,1.004016e+01
