feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
1.039940,0.111416,-0.825166,0.351249,0.085056,0.131756,0.366770,0.306194,0.130756,-0.214540,0.119972,-0.463934,-0.518668,0.066173,0.270443,0.544282,0.258297,-0.309113,1.311882,0.619372,1.443040,-1.060992,0.387469,-0.102205,1.027142,-0.131558,-0.432214,0.119020,0.209532,0.258061,0.122793,-0.605302,0.087644,1.148633,0.444838,0.321506,0.072562,0.256886,0.063700,-0.224404,0.918334,0.074818,-0.270214,0.377665,-0.627613,0.497281,0.103506,0.058375,0.159577,0.081584,0.313723,0.099058,-0.145976,0.542531,0.119602,-0.799377,0.039777,-0.766663,0.365952,-0.313404,0.102344,0.277460,175.000000,-0.079040,0.481223,-0.124265,0.133415,0.552535,541.974408,644.679168,1.108634,-1.333201,-0.354343,-1.309833,1.113984,0.151994,1.300720,0.591048,0.762988
1.242282,0.304075,-0.172231,0.274291,0.543381,0.375412,0.336525,0.112216,0.277491,1.139738,0.253709,-1.511243,-0.437475,-0.386843,0.406145,0.770065,0.094425,-0.936432,0.806773,0.802298,1.282945,-1.337217,1.411305,-0.387628,0.019085,-0.001148,-0.607262,0.203428,0.185270,0.185834,0.189374,-0.701053,0.722021,1.557616,0.158655,1.168807,0.211961,0.801959,0.116324,-0.166678,0.816791,0.164056,-0.898535,0.055461,-0.858797,1.051182,0.105889,0.161103,0.318233,0.544181,-0.364205,0.518315,-0.670961,0.542531,0.323247,-1.190106,0.185561,-1.490890,0.145001,-0.936432,0.214269,0.938237,115.000000,0.362533,0.601114,-0.605812,0.411813,0.082015,469.938660,525.154648,1.555804,-1.669083,-0.432298,-1.438713,1.462394,0.347737,1.480625,0.484064,1.025130
1.217186,0.167108,-0.103338,0.286064,0.274911,0.111795,0.559170,0.284380,0.070052,1.139738,0.071899,-0.371844,-0.301310,0.182059,0.415765,0.495340,0.523790,0.274911,1.016395,0.572849,1.234249,-1.006032,0.908874,-0.040714,0.562365,-0.210314,-0.298999,0.058854,0.077423,0.428658,0.031940,-0.301792,-0.002927,1.115374,0.298716,0.011402,0.017205,0.198874,0.028695,0.333662,0.315913,0.003240,-0.898535,0.078085,-0.096018,1.051182,0.060423,0.015387,0.669508,0.353348,0.407470,-0.145906,-0.026518,0.100876,0.175688,-1.097796,0.047637,-1.388976,0.209011,-1.128842,0.014773,0.395787,86.000000,-0.279733,0.544328,-0.605812,0.201579,-0.170189,981.839033,555.109593,1.571466,-1.413846,-0.148473,-1.918219,3.985742,0.340212,2.158503,0.198480,0.383604
0.509773,0.345315,-0.661215,0.278721,1.507234,0.317725,0.694341,0.177743,0.264870,1.146938,0.205921,-0.796069,-0.534483,-0.104511,0.505624,0.495340,-0.661215,1.020108,0.990484,1.141388,1.355904,-1.538597,0.908874,-0.561648,0.168681,-0.409490,-0.719889,0.379580,0.490396,0.481241,0.444995,-0.716964,0.004475,1.758699,0.493575,1.782757,0.182400,0.072803,0.113005,0.318527,0.284802,0.185361,-0.831837,0.188794,-0.729351,0.799933,0.550749,0.175871,0.658114,0.486873,-0.207801,0.418636,-0.767661,0.063406,0.168302,-1.124585,0.300637,-1.187058,0.275380,-1.128842,0.233094,1.705337,117.000000,0.193933,0.795806,-0.614548,0.427419,1.032236,1261.817167,646.005699,1.250833,-1.735943,-1.666148,-1.804575,4.003970,0.275911,1.896227,0.377361,0.662252
2.574864,0.710879,-2.070462,0.412207,1.507234,0.533735,0.694341,0.960733,0.474231,1.146938,0.304640,-0.828670,-0.824624,-0.104511,0.583163,0.856718,-1.476021,0.408142,1.357200,1.146695,2.405469,-1.580602,2.199774,-0.832074,0.168681,-0.489040,-0.792406,0.507594,0.616877,0.663583,0.503535,-0.803467,0.357682,1.844983,1.102471,1.782757,0.290879,1.241943,0.233893,-0.655630,2.549872,0.272413,-0.867881,0.484054,-0.729351,0.799933,0.615431,0.297289,0.586703,0.492146,-0.207801,0.418636,-0.767661,0.718355,0.223958,-1.185302,0.323578,-1.174136,1.097859,-0.163690,0.295714,1.705337,142.000000,0.193933,0.795806,-0.614548,0.389147,1.106898,1339.489281,625.971299,1.138023,-1.750495,-1.666148,-1.458445,3.994038,0.407751,1.200596,0.366890,0.662252
2.574864,0.245371,-2.070462,0.436493,0.744531,0.646714,-0.160084,0.389404,0.627127,1.914193,0.305340,-2.007424,-0.824624,-0.702502,0.352616,1.081289,-0.160084,-0.836236,1.976648,0.493728,2.405469,-1.512533,2.199774,-1.145084,1.606374,-0.721303,-0.951729,0.442911,0.641312,0.616860,0.330911,-0.803467,0.347832,1.714009,1.206966,0.449366,0.444222,1.241943,0.353866,-0.655630,1.114078,0.310727,-1.092473,0.231096,-0.873091,1.092904,0.247272,0.382791,0.628295,0.665512,-1.120586,0.597149,-0.830762,0.718355,0.398115,-1.923158,0.257616,-1.865379,0.608996,-1.574384,0.277784,1.145446,107.000000,0.332951,1.046091,-1.186411,0.576543,0.987230,623.155408,832.233132,3.166742,-1.751697,-1.361647,-1.718871,2.491015,0.410254,1.712801,0.473307,0.618718
1.952366,0.275087,-0.896884,0.290231,-0.232309,0.397010,0.850750,0.624054,0.279464,1.914193,0.169003,-0.489443,-0.458675,-0.702502,0.307064,0.743025,0.850750,-0.246257,1.499656,0.493728,1.901720,-1.080419,1.098178,-0.193692,1.112516,-0.721303,-0.334631,0.469400,0.092668,0.645716,0.042149,-0.593763,0.038442,1.193831,0.468765,0.016503,0.067482,0.945646,0.057416,0.173322,-0.044925,0.016513,-1.092473,0.169976,-0.873091,1.076228,0.156334,0.180123,0.837647,0.641235,-0.831817,0.428508,-0.080037,0.095558,0.403880,-0.941792,0.189191,-1.362394,0.531445,-1.574384,0.038821,0.385510,100.000000,0.025051,1.046091,-0.862700,0.534991,-0.432184,501.888382,594.410684,1.867834,-1.477293,-1.361647,-1.409850,1.866809,0.448026,1.291579,0.427510,0.602804
1.049466,0.421235,-0.653480,0.259327,1.610587,0.317278,1.019972,0.427804,0.311887,0.872635,0.295161,-0.441030,-0.422651,0.018075,0.467440,0.535887,-0.653480,0.996502,0.959368,1.104092,1.619330,-1.464905,1.387859,-0.507483,0.085676,-0.498731,-0.411746,0.479553,0.630147,0.627042,0.161797,-0.343879,0.034101,1.614193,0.595947,0.969030,0.162399,0.268949,0.101591,0.173322,0.368789,0.156601,-0.874242,0.081117,-1.590639,0.909783,0.543644,0.177485,0.799134,0.583487,-0.335231,0.526488,-0.705069,0.074583,0.259560,-1.103550,0.193092,-1.215500,0.421968,-1.095555,0.160398,1.073214,130.000000,0.283627,0.981650,-0.727296,0.495650,1.413243,720.342019,672.126422,1.281451,-1.653666,-0.547845,-1.621932,2.025934,0.394622,1.551356,0.389011,0.827251
2.284892,0.725809,-1.879080,0.354504,1.610587,0.503337,1.019972,1.003068,0.448851,0.872635,0.362850,-0.531478,-0.691389,0.018075,0.552030,0.921313,-1.347331,-0.045032,1.240649,1.104092,2.292096,-1.202545,2.145357,-0.955214,0.085676,-0.498731,-0.819537,0.485453,0.659377,0.697080,0.180211,-0.676971,0.262205,1.512385,1.132666,0.969030,0.277002,1.152570,0.211889,-0.539416,2.247481,0.233124,-1.274525,0.344155,-1.590639,0.693385,0.552473,0.294334,0.615664,0.573165,-0.335231,0.526488,-0.705069,1.069207,0.210719,-1.032106,0.198802,-1.122927,1.161718,-0.332344,0.284389,1.073214,147.000000,0.283627,0.981650,-0.714934,0.487719,1.413243,970.454809,630.603343,1.188405,-1.564470,-0.547845,-1.717535,2.663601,0.501820,1.909859,0.389933,0.827251
2.284892,0.265018,-1.879080,0.413319,0.583159,0.643431,-0.054450,0.381223,0.602092,2.136881,0.293493,-3.187553,-0.781122,-0.870715,0.328091,1.060778,-0.054450,-1.154144,1.867323,0.626695,2.292096,-2.023241,2.145357,-1.659183,1.417772,-0.797336,-1.066476,0.496636,0.629275,0.609804,0.465884,-0.676971,0.562877,2.159912,1.118857,1.159908,0.486423,1.152570,0.358407,-0.539416,0.956887,0.340898,-1.122314,0.250847,-1.656622,1.098166,0.189713,0.341966,0.593869,0.801792,-0.649171,0.435260,-1.221115,1.069207,0.331080,-2.130571,0.247374,-1.875751,0.572795,-1.613856,0.463163,0.833732,114.000000,0.303943,0.814820,-1.056533,0.553136,0.945195,630.297642,814.606572,2.753747,-1.876410,-1.669423,-1.680567,2.325823,0.410191,1.649115,0.451791,0.446668
