feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
0.824297,0.179842,-0.626377,0.374621,0.217400,0.045070,0.120309,0.117313,0.300130,0.158342,0.143542,-0.142185,-1.508314,0.031799,0.122525,0.605320,0.107149,0.044450,1.389698,0.348101,1.690113,-1.464526,0.621456,-0.281133,1.028975,-0.575705,-0.493649,0.359139,0.094596,0.292279,0.198316,-0.043256,0.646504,1.579632,0.328523,1.238771,0.057390,0.361617,0.199755,-0.146026,0.697436,0.089914,-0.426371,0.172327,-0.219842,0.359510,0.132957,0.043565,0.059670,0.082223,0.376141,0.025050,-0.132706,3.456235,0.096317,-1.221704,0.032021,-1.228590,0.269077,-0.144804,0.103853,0.160246,135.000000,0.678660,0.276778,-0.511918,0.117078,-0.156917,180.673408,528.746154,0.901155,-1.585285,-0.232311,-1.350596,0.434064,0.215396,1.321912,0.817443,1.016923
0.696978,0.170361,0.038563,0.187869,0.912474,0.239702,0.207357,0.189675,0.282047,0.652176,0.335011,-0.417420,-0.250685,-0.397818,0.309095,0.943847,0.186432,-0.022395,0.750438,0.462039,1.012987,-1.784538,1.066677,-0.500087,0.463713,-0.538174,-0.505366,0.178617,0.346176,0.241152,0.133518,-0.001330,0.512456,2.126539,0.114337,1.430578,0.106926,0.804607,0.234643,0.221936,0.078097,0.077646,-0.305597,0.177672,-0.649757,1.242743,0.201408,0.306749,0.176367,0.365759,-1.027780,0.512049,-0.109739,-0.058839,0.255190,-1.724418,0.156391,-1.772760,0.054113,-0.117344,0.189036,0.714508,99.000000,0.846675,0.519086,-0.895398,0.315359,1.278167,532.839383,922.190475,2.893524,-1.894865,-0.445385,-1.857708,1.862716,0.147809,2.134451,0.729378,1.186698
0.076134,0.121510,0.195776,0.238358,0.222624,0.011825,0.625360,0.200756,0.226291,0.571606,0.144958,-0.052831,-0.254088,0.035177,0.226409,0.551197,0.625360,-0.054256,1.027465,0.281112,1.352831,-1.242671,0.917508,-0.297157,0.873554,-1.389019,-0.204028,0.845408,0.087827,0.519192,0.028180,0.046524,0.278072,1.349376,0.462215,0.365835,0.018640,0.244458,0.246375,0.189858,-0.654940,0.003148,0.406853,0.130022,0.190530,0.063340,0.310631,0.016318,0.120891,0.109276,0.472463,0.180147,0.265525,-0.023804,0.061462,-1.199478,0.077068,-1.326472,0.141081,-0.070233,0.023195,0.345536,107.000000,-0.186763,0.466482,-0.767151,0.077256,-0.198935,261.650697,694.865041,2.006182,-1.419088,-0.253980,-1.450596,0.751206,0.013989,1.612492,0.682486,0.838268
0.186425,0.575815,-0.966595,0.157313,0.242727,0.078060,0.749471,0.272350,0.109603,0.568199,0.112208,-0.064159,-0.243323,0.038904,0.356200,0.539234,-0.966595,-0.183165,0.819266,0.695812,1.459020,-1.837481,1.217805,-0.657705,-0.133857,-1.389019,-0.491535,0.782561,0.289962,0.599871,0.079001,0.201952,0.277120,1.935683,0.586150,0.656443,0.117752,0.244226,0.310235,0.229404,0.186425,0.144168,-0.706759,0.240837,-0.392001,0.210898,0.819418,0.108550,0.142597,0.290324,0.172743,0.108762,-0.252020,-0.021532,0.119462,-1.090413,0.121482,-1.166355,0.456979,-0.371759,0.081548,0.628396,148.000000,0.001004,0.494107,-0.915838,0.263265,-0.035931,247.607875,631.785019,1.272711,-1.730860,-0.422088,-1.450429,0.571217,0.446646,1.516079,0.469331,0.838268
1.808439,0.983414,-2.101936,0.417038,0.177149,0.189338,0.341211,0.843781,0.260326,0.132739,0.074730,-0.110392,-0.679146,-0.031928,0.390458,1.036080,-1.189767,0.036100,1.240163,0.695812,2.367751,-1.515820,0.957921,-0.657705,-0.133857,-1.280673,-0.491535,0.836658,0.216393,0.200728,0.101390,-0.476587,0.461653,1.688697,1.380504,0.656443,0.176734,0.541417,0.354892,-0.429334,1.735933,0.187473,-0.713380,0.494564,-0.364410,0.273102,0.843743,0.273018,0.059776,0.112247,0.172743,0.013031,-0.252020,0.853998,0.098147,-1.433733,0.122915,-1.420303,0.713952,-0.186724,0.136309,0.628308,117.000000,-0.090611,0.192648,-0.437424,0.102129,0.449393,220.811678,568.298064,0.933310,-1.602127,-0.390846,-1.574430,0.645636,0.321379,1.468103,0.353724,0.532484
1.750076,0.145094,-1.270715,0.242999,0.442050,0.125134,-0.424576,0.344394,0.241731,0.612879,0.207260,-2.100551,-0.374970,-0.380218,0.213645,0.917429,-0.424576,-0.217609,1.881343,0.510128,2.143115,-2.199512,0.905022,-1.198954,1.553340,-1.249554,-0.633954,1.036696,0.381337,0.314127,0.317422,-0.488172,0.693462,2.454012,0.888516,1.549974,0.222761,0.416403,0.418159,-0.223637,0.677103,0.223826,0.128735,0.336052,-0.398629,0.854248,0.156814,0.238571,0.184124,0.274652,-0.553914,0.314706,-1.056610,0.440237,0.159973,-1.831934,0.156065,-1.806111,0.210707,-0.409109,0.369302,0.430103,87.000000,1.032208,0.701244,-0.825999,0.229390,0.878172,795.809563,1281.792698,4.402057,-2.051988,-0.438861,-1.789071,2.813246,0.176544,1.958551,0.307839,0.558097
0.724667,0.125006,-0.496736,0.229161,0.423321,0.028851,0.570289,0.343647,0.240707,0.592294,0.219507,-0.142890,-0.237219,0.131439,0.122578,0.647800,0.570289,0.112816,1.632579,0.244852,1.919083,-1.524740,0.715433,-0.430308,1.492667,-1.170594,-0.219723,0.702115,0.084653,0.713890,0.087022,0.241119,0.296220,1.822274,0.298228,0.449601,0.038666,0.284996,0.270746,-0.032523,-0.380057,0.007771,0.477591,0.124922,0.042583,0.191647,0.378574,0.030589,0.171749,0.143369,0.478131,0.606093,0.257431,-0.020685,0.046326,-1.783036,0.077952,-1.812690,0.324743,-0.237288,0.035636,0.491968,96.000000,-0.183566,0.615162,-0.857993,0.169899,-0.503080,668.596429,1102.547820,3.834467,-1.733396,-0.236101,-1.586274,2.152964,0.030855,1.699618,0.313442,0.613241
0.597935,0.507463,-1.327384,0.182029,0.644556,0.105047,0.692808,0.309650,0.121514,0.592294,0.218584,-0.233120,-0.299630,-0.023684,0.374057,0.594639,-1.327384,0.319900,1.093808,0.722068,1.649647,-1.318353,0.775401,-0.616710,0.250298,-0.408665,-0.349349,0.356997,0.231032,0.591335,0.179726,0.235756,0.311273,1.518923,0.543839,0.798314,0.126120,0.284996,0.309829,0.137210,0.597935,0.153700,-0.769446,0.218660,-0.350950,0.295938,0.411265,0.142983,0.251919,0.277744,0.143955,0.381639,-0.186246,-0.021339,0.101140,-1.117954,0.144633,-1.442106,0.548301,-0.507211,0.126979,0.830447,136.000000,0.038391,0.593253,-0.828146,0.197378,0.081272,306.778649,697.638693,1.401846,-1.608351,-0.646523,-1.614169,0.732858,0.478803,1.838807,0.349906,0.650512
1.848827,0.763411,-2.048267,0.402620,0.644556,0.189574,0.177794,0.768576,0.271410,-0.012258,0.141522,-0.278714,-0.701082,-0.018785,0.389651,1.044443,-0.947782,0.034068,1.449329,0.722068,2.295300,-1.432115,0.492168,-0.705674,0.250298,-1.120183,-0.492582,0.778713,0.275708,0.224629,0.215020,-0.320044,0.522921,1.653396,1.321306,0.798314,0.223020,0.513073,0.379204,-0.479849,1.791979,0.226753,-0.842840,0.423188,-0.255446,0.290142,0.724125,0.280207,0.221128,0.067497,0.155830,0.381639,-0.186246,0.690842,0.113108,-1.282620,0.159439,-1.470050,0.631172,0.024380,0.186655,0.830447,125.000000,0.038391,0.293548,-0.702923,0.203242,0.498629,214.162066,529.310430,0.942418,-1.586689,-0.646523,-1.379779,0.549327,0.332922,1.269721,0.458211,0.803682
1.808727,0.096669,-1.076969,0.230419,0.322505,0.113101,-0.173940,0.384679,0.234870,0.464779,0.213906,-1.093189,-0.319528,-0.485909,0.191903,0.918126,-0.173940,-0.132345,1.770773,0.489249,2.024182,-2.160656,1.314596,-1.201932,1.522176,-0.976378,-0.492582,0.787857,0.289646,0.268764,0.208757,-0.291244,0.617115,2.383607,0.717724,1.147389,0.227314,0.438730,0.385796,-0.103190,0.651397,0.187845,0.123233,0.318497,-0.234522,0.581168,0.107430,0.192526,0.238305,0.196548,-0.225996,0.510171,-0.529536,0.290629,0.105242,-1.830591,0.196536,-1.791431,0.257768,-0.530761,0.308524,0.624211,84.000000,0.329764,0.680062,-0.652431,0.215718,0.549309,953.808640,1409.343432,4.723837,-1.955023,-0.503446,-1.798612,3.241520,0.153841,1.945132,0.523166,0.891995
