feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
0.761052,0.303046,-0.096086,0.280652,0.517586,0.071957,0.660230,0.148168,0.103878,-0.635396,0.128906,-0.050092,-0.431613,-0.177549,0.183322,0.733231,0.648526,0.181216,0.468143,0.417392,0.838452,-1.085817,0.584012,-0.156515,-0.029880,-0.061746,-0.152603,0.394734,0.160716,0.132405,0.120701,-0.380913,0.561958,1.152745,0.329290,0.040795,0.075913,-0.007477,0.092258,-0.228096,0.723213,0.096453,0.047691,0.055116,-0.921017,-0.196918,0.298448,0.091172,0.321305,0.063784,0.425786,0.138316,0.231752,0.409560,0.105787,-0.784596,0.033094,-0.566218,0.271656,0.181216,0.084986,0.003228,217.000000,0.112571,0.669466,-0.253887,0.076894,0.457692,959.814568,142.017850,0.443022,-1.096688,-0.520322,-1.139428,1.822377,0.167541,1.003487,0.339368,0.563767
0.762190,0.229058,0.300633,0.162329,0.311038,0.153025,0.660230,0.027224,0.167490,0.614699,0.201216,-0.675077,-0.222456,-0.373567,0.364362,0.912128,0.327838,-0.659297,0.180367,0.541218,0.179388,-1.227268,1.119432,-0.336068,-0.666181,-0.128317,-0.207150,0.473800,0.152687,0.334949,0.188279,-0.430320,0.561503,1.240495,0.488548,0.096121,0.110071,0.132568,0.099785,0.183531,0.639721,0.093386,-0.381223,0.125271,-1.141128,0.054797,0.381134,0.142268,0.213985,0.511329,0.217371,0.463765,-0.023607,0.211289,0.209176,-1.081795,0.093267,-1.130009,0.141815,-0.670236,0.085335,0.126748,182.000000,0.383605,0.132552,-0.623213,0.378989,-0.098796,695.010502,157.786763,0.590366,-1.286280,-0.397465,-0.829170,1.368966,0.140956,0.849046,0.463310,0.752674
0.692173,0.175216,0.308292,0.217006,0.282193,0.030963,0.795999,0.166065,0.190472,0.614699,0.044711,-0.012376,-0.225212,-0.218086,0.279936,0.636009,0.771961,0.282193,0.388229,0.363776,0.711069,-1.171273,1.161832,-0.163460,-0.016405,-0.527115,-0.032367,0.294379,0.035262,0.552411,0.031284,-0.126298,0.340258,1.214878,0.535323,-0.209786,0.017754,-0.101312,0.125967,0.217773,0.134350,0.003811,-0.110855,0.053495,-0.338558,0.061236,0.121875,0.016110,0.298717,0.252206,0.570659,-0.015241,0.322890,0.143032,0.066752,-0.769597,0.060387,-0.736533,0.173165,-0.693568,0.016179,0.085526,187.000000,-0.013497,0.166421,-0.623213,0.240301,-0.485546,733.064229,143.043332,0.525632,-1.265642,-0.363070,-0.731187,1.350730,0.081915,0.772885,0.195828,0.311174
0.697038,0.391155,-0.839685,0.218821,0.786427,0.182411,0.795999,0.192634,0.368788,0.351999,0.135047,-0.560685,-0.218494,-1.042874,0.419182,0.636009,-0.839685,0.196075,0.514161,0.709712,0.827371,-1.231378,0.789860,-0.646820,-0.349817,-0.620653,-0.170559,0.482528,0.441014,0.449912,0.487206,-0.072702,0.351708,1.335086,0.603500,0.165766,0.140803,-0.154156,0.184809,0.219362,0.697038,0.180930,0.078013,0.218975,-0.669315,0.247246,0.505460,0.194577,0.340129,0.248225,-0.013095,0.254392,-0.363981,0.126471,0.226174,-0.799091,0.231337,-0.641687,0.422601,-0.315858,0.200487,0.495035,238.000000,0.321231,1.786326,-0.592581,0.368156,0.907549,832.085912,147.129775,0.430904,-1.498631,-0.823618,-0.679253,1.214759,0.480873,0.693196,0.318757,0.138290
2.220862,0.611464,-1.905257,0.416958,0.830658,0.374401,0.686963,0.853720,0.369754,-0.121792,0.143050,-0.560685,-0.641278,-1.042874,0.420179,1.243744,-1.113056,0.223160,0.700331,0.709712,1.337577,-1.292284,0.789860,-0.646820,-0.349817,-0.632561,-0.385791,0.414648,0.380062,0.437858,0.483794,-0.799240,0.550556,1.445862,1.125187,0.165766,0.183109,0.393804,0.245888,-0.435202,2.178755,0.225647,-0.468571,0.416247,-0.669315,0.247246,0.471303,0.442191,0.506621,0.104985,-0.013095,0.254392,-0.363981,0.766426,0.206916,-0.865255,0.248828,-0.708519,0.876425,0.161663,0.231913,0.495035,219.000000,0.321231,1.786326,-0.401218,0.222248,0.907549,916.166616,137.476990,0.428334,-1.572838,-0.891453,-1.291420,1.732769,0.498072,1.237893,0.432326,-0.187942
2.220862,0.189899,-1.717593,0.327699,0.433857,0.478009,-0.405874,0.226487,0.395618,1.292761,0.297334,-1.399908,-0.640661,-0.712337,0.283643,1.469164,-0.405874,-0.062901,1.313674,0.425591,1.590458,-1.222131,0.873803,-1.139010,0.988761,-0.949770,-0.478391,0.577511,0.270275,0.520635,0.201935,-0.799240,0.812914,1.346139,0.905956,0.028851,0.264083,0.722948,0.428772,-0.435202,1.508926,0.250212,-1.344994,0.323692,-1.031550,0.664506,0.224444,0.531006,0.329402,0.494714,-1.211319,1.073322,-1.064827,0.766426,0.310941,-1.266704,0.214419,-1.432627,0.329937,-0.812238,0.149472,0.315882,142.000000,1.097295,0.380510,-1.000276,0.373948,0.138858,659.215919,365.625610,1.449645,-1.430926,-0.605506,-1.136775,1.646905,0.419722,1.059045,0.502812,0.094715
1.669434,0.170944,-0.649606,0.212918,0.260302,0.216547,0.518112,0.363643,0.208233,1.292761,0.034761,-0.025551,-0.225144,-0.336404,0.182208,0.881337,0.518112,-0.048615,1.333947,0.330500,1.590458,-1.160628,0.873803,-0.375260,1.118666,-0.946881,-0.049038,0.654993,0.041284,0.689701,0.032198,-0.511039,0.352101,1.260138,0.322594,-0.188200,0.046575,0.345360,0.207918,0.118484,0.470524,0.006756,-0.691040,0.143846,-0.415820,0.158519,0.098982,0.062964,0.332868,0.328946,0.381082,0.150025,0.296690,0.150981,0.193067,-1.142088,0.110420,-1.304731,0.365814,-0.706385,0.020283,0.226203,175.000000,0.001537,0.380510,-0.828808,0.235383,-0.618210,704.383596,213.596192,0.788546,-1.380933,-0.308701,-0.804740,1.426452,0.213106,0.777895,0.653051,-0.380174
1.178517,0.432023,-0.662315,0.164875,0.739963,0.204920,0.675887,0.347189,0.350247,0.354194,0.198501,-0.359255,-0.215369,-0.383640,0.359225,0.689101,-0.662315,0.084483,0.819962,0.863492,1.341628,-1.412109,0.758598,-0.605836,0.055120,-0.850229,-0.154301,0.573497,0.476000,0.554735,0.282084,-0.084944,0.353991,1.582863,0.417492,0.166197,0.111106,-0.050617,0.209077,0.122398,0.738596,0.168336,-0.230757,0.159427,-0.785215,0.107631,0.583668,0.230934,0.385681,0.263956,-0.097289,0.559987,-0.322568,0.132728,0.157269,-0.895605,0.172218,-0.888763,0.323876,-0.580184,0.116295,0.601433,219.000000,0.310496,1.246659,-0.711671,0.338575,0.737043,911.494090,167.080884,0.488252,-1.644911,-0.881896,-0.881913,1.562663,0.399097,0.729911,0.697456,-0.267751
2.208829,0.461691,-1.843913,0.344779,0.739963,0.366279,0.675887,0.831769,0.380908,0.354194,0.219665,-0.458629,-0.745294,-0.383640,0.460973,1.183399,-0.933839,0.361151,0.766240,0.863492,1.387058,-1.519154,0.379858,-0.809624,0.055120,-0.653196,-0.574612,0.436628,0.480066,0.477800,0.363318,-0.743796,0.646954,1.693841,1.019813,0.166197,0.246704,0.406842,0.248134,-0.539316,2.144424,0.254051,-0.328013,0.379669,-0.785215,0.167802,0.492762,0.453357,0.449266,0.242347,-0.097289,0.559987,-0.322568,0.756770,0.197146,-0.803427,0.202661,-0.702828,0.923107,0.054155,0.182055,0.601433,208.000000,0.310496,1.246659,-0.449075,0.367113,1.234517,993.353776,145.902822,0.442993,-1.691908,-0.933276,-1.250010,1.937293,0.382349,1.107087,0.668356,-0.208044
2.208829,0.180491,-1.729544,0.361742,0.535081,0.427790,-0.345366,0.264191,0.358259,0.916863,0.233493,-1.737156,-0.745294,-1.200768,0.318728,1.329131,-0.345366,-0.000885,1.382294,0.471542,1.606872,-1.582702,0.435001,-1.630727,1.012009,-0.919506,-0.613816,0.530139,0.312250,0.514021,0.313390,-1.052776,0.898388,1.767263,0.859599,0.194115,0.397069,0.559343,0.486064,-0.539316,1.364913,0.355485,-1.082651,0.265404,-0.829215,0.188698,0.211780,0.448678,0.423554,0.397242,-0.925506,0.888504,-1.275079,0.756770,0.263764,-1.536968,0.292890,-1.513870,0.346826,-0.778695,0.234781,0.679148,154.000000,0.403994,0.518960,-0.919723,0.315317,0.231150,754.355039,397.925439,1.396282,-1.686676,-0.719554,-0.995812,1.757622,0.395906,0.865374,0.454707,0.617159
