label,trial,gait
idle,1,3.504902e+01
idle,1,6.004902e+01
idle,1,8.504902e+01
walk-stairascent,1,1.002674e+01
walk-stairascent,1,3.502674e+01
walk-stairascent,1,6.002674e+01
walk-stairascent,1,8.502674e+01
stairascent,1,1.005587e+01
stairascent,1,3.505587e+01
stairascent,1,6.005587e+01
stairascent,1,8.505587e+01
stairascent-walk,1,1.006464e+01
stairascent-walk,1,3.508772e+01
stairascent-walk,1,6.001847e+01
stairascent-walk,1,8.504155e+01
stairascent-walk,1,1.002445e+01
stairascent-walk,1,3.520782e+01
stairascent-walk,1,6.014670e+01
stairascent-walk,1,8.508557e+01
idle,1,1.003824e+01
idle,1,3.508604e+01
idle,1,6.003824e+01
idle,1,8.508604e+01
idle,1,1.002445e+01
idle,1,3.504482e+01
idle,1,6.006520e+01
idle,1,8.500407e+01
idle,1,1.004689e+01
idle,1,3.503014e+01
idle,1,6.001340e+01
idle,1,8.506363e+01
walk-stairdescent,1,1.002132e+01
walk-stairdescent,1,3.503909e+01
walk-stairdescent,1,6.005686e+01
walk-stairdescent,1,8.500355e+01
stairdescent,1,1.007137e+01
stairdescent,1,3.505155e+01
stairdescent,1,6.003172e+01
stairdescent,1,8.501190e+01
stairdescent-walk,1,1.004149e+01
stairdescent-walk,1,3.502075e+01
stairdescent-walk,1,6.008299e+01
stairdescent-walk,1,8.506224e+01
idle,1,1.013746e+01
idle,1,3.505155e+01
idle,1,6.013746e+01
idle,1,8.505155e+01
idle,2,3.502140e+01
idle,2,6.005706e+01
idle,2,8.502140e+01
walk-stairascent,2,1.003610e+01
walk-stairascent,2,3.501805e+01
walk-stairascent,2,6.007220e+01
walk-stairascent,2,8.505415e+01
stairascent,2,1.002950e+01
stairascent,2,3.502950e+01
stairascent,2,6.002950e+01
stairascent,2,8.502950e+01
stairascent-walk,2,1.005362e+01
stairascent-walk,2,3.505362e+01
stairascent-walk,2,6.005362e+01
stairascent-walk,2,8.505362e+01
idle,2,1.010204e+01
idle,2,3.510204e+01
idle,2,6.010204e+01
idle,2,8.510204e+01
idle,2,1.006662e+01
idle,2,3.501110e+01
idle,2,6.002961e+01
idle,2,8.504811e+01
idle,2,1.005789e+01
idle,2,3.502171e+01
idle,2,6.005789e+01
idle,2,8.502171e+01
walk-stairdescent,2,1.000725e+01
walk-stairdescent,2,3.502538e+01
walk-stairdescent,2,6.004351e+01
walk-stairdescent,2,8.506164e+01
stairdescent,2,1.000863e+01
stairdescent,2,3.503020e+01
stairdescent,2,6.005177e+01
stairdescent,2,8.507334e+01
stairdescent-walk,2,1.000788e+01
stairdescent-walk,2,3.506698e+01
stairdescent-walk,2,6.004728e+01
stairdescent-walk,2,8.502758e+01
idle,2,1.011804e+01
idle,2,3.507589e+01
idle,2,6.003373e+01
idle,2,8.516020e+01
idle,3,3.504511e+01
idle,3,6.002776e+01
idle,3,8.501041e+01
walk-stairascent,3,1.005025e+01
walk-stairascent,3,3.503230e+01
walk-stairascent,3,6.001436e+01
walk-stairascent,3,8.506820e+01
stairascent,3,1.007463e+01
stairascent,3,3.507463e+01
stairascent,3,6.007463e+01
stairascent,3,8.507463e+01
stairascent-walk,3,1.001362e+01
stairascent-walk,3,3.501362e+01
stairascent-walk,3,6.001362e+01
stairascent-walk,3,8.501362e+01
idle,3,1.008729e+01
idle,3,3.501455e+01
idle,3,6.003880e+01
idle,3,8.506305e+01
idle,3,1.003210e+01
idle,3,3.507223e+01
idle,3,6.003210e+01
idle,3,8.507223e+01
idle,3,1.004720e+01
idle,3,3.506406e+01
idle,3,6.001349e+01
idle,3,8.503034e+01
walk-stairdescent,3,1.004367e+01
walk-stairdescent,3,3.500728e+01
walk-stairdescent,3,6.004367e+01
walk-stairdescent,3,8.500728e+01
stairdescent,3,1.004942e+01
stairdescent,3,3.500824e+01
stairdescent,3,6.004942e+01
stairdescent,3,8.500824e+01
stairdescent-walk,3,1.003135e+01
