label,trial,gait
idle,1,3.501577e+01
idle,1,6.001577e+01
idle,1,8.501577e+01
walk-stairascent,1,1.002865e+01
walk-stairascent,1,3.505253e+01
walk-stairascent,1,6.007641e+01
walk-stairascent,1,8.500478e+01
stairascent,1,1.008646e+01
stairascent,1,3.506244e+01
stairascent,1,6.003842e+01
stairascent,1,8.501441e+01
stairascent-walk,1,1.002211e+01
stairascent-walk,1,3.500368e+01
stairascent-walk,1,6.005895e+01
stairascent-walk,1,8.504053e+01
idle,1,1.002939e+01
idle,1,3.501102e+01
idle,1,6.002939e+01
idle,1,8.501102e+01
idle,1,1.012839e+01
idle,1,3.509272e+01
idle,1,6.005706e+01
idle,1,8.502140e+01
idle,1,1.004566e+01
idle,1,3.504566e+01
idle,1,6.004566e+01
idle,1,8.504566e+01
idle,1,1.000715e+01
idle,1,3.502502e+01
idle,1,6.004289e+01
idle,1,8.506076e+01
walk-stairdescent,1,1.001100e+01
walk-stairdescent,1,3.509351e+01
walk-stairdescent,1,6.006601e+01
walk-stairdescent,1,8.503850e+01
stairdescent,1,1.008969e+01
stairdescent,1,3.508969e+01
stairdescent,1,6.008969e+01
stairdescent,1,8.508969e+01
stairdescent-walk,1,1.008902e+01
stairdescent-walk,1,3.501484e+01
stairdescent-walk,1,6.003956e+01
stairdescent-walk,1,8.506429e+01
idle,1,1.015119e+01
idle,1,3.520518e+01
idle,1,6.004320e+01
idle,1,8.509719e+01
idle,2,3.503277e+01
idle,2,6.001457e+01
idle,2,8.506919e+01
walk-stairascent,2,1.001001e+01
walk-stairascent,2,3.503504e+01
walk-stairascent,2,6.006006e+01
walk-stairascent,2,8.508509e+01
stairascent,2,1.000935e+01
stairascent,2,3.507951e+01
stairascent,2,6.005613e+01
stairascent,2,8.503274e+01
stairascent-walk,2,1.004785e+01
stairascent-walk,2,3.506494e+01
stairascent-walk,2,6.001367e+01
stairascent-walk,2,8.503076e+01
idle,2,1.005988e+01
idle,2,3.508982e+01
idle,2,6.011976e+01
idle,2,8.502994e+01
idle,2,1.006390e+01
idle,2,3.506390e+01
idle,2,6.006390e+01
idle,2,8.506390e+01
idle,2,1.002604e+01
idle,2,3.502604e+01
idle,2,6.002604e+01
idle,2,8.502604e+01
idle,2,1.003953e+01
idle,2,3.501976e+01
idle,2,6.007905e+01
idle,2,8.505929e+01
walk-stairdescent,2,1.005747e+01
walk-stairdescent,2,3.505747e+01
walk-stairdescent,2,6.005747e+01
walk-stairdescent,2,8.505747e+01
stairdescent,2,1.010101e+01
stairdescent,2,3.505051e+01
stairdescent,2,6.010101e+01
stairdescent,2,8.505051e+01
stairdescent-walk,2,1.002465e+01
stairdescent-walk,2,3.500411e+01
stairdescent-walk,2,6.006574e+01
stairdescent-walk,2,8.504519e+01
idle,2,1.013825e+01
idle,2,3.502304e+01
idle,2,6.013825e+01
idle,2,8.502304e+01
idle,3,3.505477e+01
idle,3,6.001565e+01
idle,3,8.505477e+01
walk-stairascent,3,1.003650e+01
walk-stairascent,3,3.503650e+01
walk-stairascent,3,6.003650e+01
walk-stairascent,3,8.503650e+01
stairascent,3,1.005338e+01
stairascent,3,3.505338e+01
stairascent,3,6.005338e+01
stairascent,3,8.505338e+01
stairascent-walk,3,1.003963e+01
stairascent-walk,3,3.500661e+01
stairascent-walk,3,6.003963e+01
stairascent-walk,3,8.500661e+01
idle,3,1.001441e+01
idle,3,3.501441e+01
idle,3,6.001441e+01
idle,3,8.501441e+01
idle,3,1.002387e+01
idle,3,3.503580e+01
idle,3,6.004773e+01
idle,3,8.501193e+01
idle,3,1.004566e+01
idle,3,3.500761e+01
idle,3,6.004566e+01
idle,3,8.500761e+01
walk-stairdescent,3,1.006404e+01
walk-stairdescent,3,3.504117e+01
walk-stairdescent,3,6.001830e+01
walk-stairdescent,3,8.508692e+01
stairdescent,3,1.004566e+01
stairdescent,3,3.506849e+01
stairdescent,3,6.009132e+01
stairdescent,3,8.502283e+01
stairdescent-walk,3,1.004747e+01
stairdescent-walk,3,3.504747e+01
stairdescent-walk,3,6.004747e+01
stairdescent-walk,3,8.504747e+01
idle,3,1.010720e+01
idle,3,3.506891e+01
idle,3,6.003063e+01
idle,3,8.514548e+01
idle,4,3.501529e+01
idle,4,6.001529e+01
idle,4,8.501529e+01
walk-stairascent,4,1.008101e+01
walk-stairascent,4,3.501350e+01
walk-stairascent,4,6.003600e+01
walk-stairascent,4,8.505851e+01
stairascent,4,1.001821e+01
stairascent,4,3.506375e+01
stairascent,4,6.001821e+01
stairascent,4,8.506375e+01
stairascent-walk,4,1.003861e+01
stairascent-walk,4,3.500644e+01
stairascent-walk,4,6.003861e+01
stairascent-walk,4,8.500644e+01
idle,4,1.001043e+01
idle,4,3.503650e+01
idle,4,6.006257e+01
idle,4,8.508863e+01
idle,4,1.001362e+01
idle,4,3.501362e+01
idle,4,6.001362e+01
idle,4,8.501362e+01
idle,4,1.001577e+01
idle,4,3.501577e+01
idle,4,6.001577e+01
idle,4,8.501577e+01
walk-stairdescent,4,1.004608e+01
walk-stairdescent,4,3.502304e+01
walk-stairdescent,4,6.009217e+01
walk-stairdescent,4,8.506912e+01
stairdescent,4,1.003752e+01
stairdescent,4,3.508443e+01
stairdescent,4,6.003752e+01
stairdescent,4,8.508443e+01
stairdescent-walk,4,1.003236e+01
stairdescent-walk,4,3.503236e+01
stairdescent-walk,4,6.003236e+01
stairdescent-walk,4,8.503236e+01
idle,4,1.007874e+01
idle,4,3.511811e+01
idle,4,6.015748e+01
idle,4,8.503937e+01
idle,5,3.502950e+01
idle,5,6.002950e+01
idle,5,8.502950e+01
walk-stairascent,5,1.004695e+01
walk-stairascent,5,3.502347e+01
walk-stairascent,5,6.009390e+01
walk-stairascent,5,8.507042e+01
stairascent,5,1.002710e+01
stairascent,5,3.504968e+01
stairascent,5,6.007227e+01
stairascent,5,8.500452e+01
stairascent-walk,5,1.002073e+01
stairascent-walk,5,3.503801e+01
stairascent-walk,5,6.005529e+01
stairascent-walk,5,8.500346e+01
idle,5,1.005348e+01
idle,5,3.508021e+01
idle,5,6.010695e+01
idle,5,8.502674e+01
idle,5,1.002994e+01
idle,5,3.502994e+01
idle,5,6.002994e+01
idle,5,8.502994e+01
idle,5,1.006203e+01
idle,5,3.501034e+01
idle,5,6.002757e+01
idle,5,8.504480e+01
walk-stairdescent,5,1.007067e+01
walk-stairdescent,5,3.507067e+01
walk-stairdescent,5,6.007067e+01
walk-stairdescent,5,8.507067e+01
stairdescent,5,1.005639e+01
stairdescent,5,3.505639e+01
stairdescent,5,6.005639e+01
stairdescent,5,8.505639e+01
stairdescent-walk,5,1.004601e+01
stairdescent-walk,5,3.504601e+01
stairdescent-walk,5,6.004601e+01
stairdescent-walk,5,8.504601e+01
idle,5,1.001927e+01
idle,5,3.506744e+01
idle,5,6.011561e+01
idle,5,8.516378e+01
idle,6,3.503497e+01
idle,6,6.006993e+01
idle,6,8.503497e+01
walk-stairascent,6,1.000834e+01
walk-stairascent,6,3.502919e+01
walk-stairascent,6,6.005004e+01
walk-stairascent,6,8.507089e+01
stairascent,6,1.008772e+01
stairascent,6,3.508772e+01
stairascent,6,6.008772e+01
stairascent,6,8.508772e+01
stairascent-walk,6,1.003236e+01
stairascent-walk,6,3.501618e+01
stairascent-walk,6,6.006472e+01
stairascent-walk,6,8.504854e+01
idle,6,1.007092e+01
