feat_19,feat_5,feat_13,feat_157,feat_244,feat_200,feat_14,feat_20,feat_197,feat_234,feat_205,feat_153,feat_158,feat_173,feat_187,feat_169,feat_16,feat_246,feat_2,feat_189,feat_4,feat_109,feat_249,feat_178,feat_3,feat_8,feat_148,feat_7,feat_225,feat_222,feat_155,feat_183,feat_139,feat_108,feat_12,feat_144,feat_180,feat_199,feat_177,feat_188,feat_21,feat_140,feat_218,feat_25,feat_233,feat_209,feat_10,feat_170,feat_242,feat_235,feat_168,feat_204,feat_138,feat_164,feat_210,feat_59,feat_175,feat_57,feat_15,feat_243,feat_145,feat_174,feat_84,feat_149,feat_219,feat_223,feat_240,feat_224,feat_86,feat_76,feat_73,feat_107,feat_193,feat_77,feat_83,feat_220,feat_78,feat_237,feat_239
1.629630,0.486929,-0.807444,0.339196,0.900433,0.290342,0.703391,0.431611,0.358598,0.045978,0.122400,-0.440662,-0.599814,-0.196780,0.350733,0.957905,0.389305,-0.214644,0.908537,0.676569,1.476962,-0.827455,0.467521,-0.175521,0.094507,-0.816349,-0.255425,0.486083,0.282832,0.259079,0.121664,-0.847392,0.235306,1.035841,0.440907,0.530390,0.141684,0.753965,0.167890,-0.370914,1.129780,0.119530,-1.263321,0.135446,-0.475845,0.430233,0.428014,0.172216,0.352220,0.150259,0.275728,-0.182470,-0.237878,0.433490,0.255776,-1.091893,0.121428,-1.340688,0.472710,-0.299364,0.171792,0.350763,138.000000,0.295509,0.295554,-0.690780,0.215487,0.621947,701.479554,429.493731,1.095230,-1.495928,-0.654708,-1.540921,1.922130,0.339503,1.583423,0.170839,0.316550
1.235031,0.204072,0.038702,0.301744,0.411380,0.347996,0.494907,0.196033,0.385300,0.920587,0.287562,-0.619227,-0.416402,-0.508445,0.365337,0.804483,0.494907,0.096177,0.366054,0.590697,0.720477,-1.314716,1.179125,-0.197796,0.018370,-0.095875,-0.772751,0.143183,0.232999,0.198854,0.117699,-0.283278,0.628114,1.598802,0.313365,1.347487,0.154160,0.904119,0.146367,0.070002,0.596956,0.142054,-0.834019,0.127659,-0.645498,0.547258,0.129268,0.152746,0.381703,0.407811,-0.017767,0.589604,-0.790335,0.108891,0.250299,-0.981405,0.172014,-1.505930,0.113081,-0.948827,0.211673,0.679618,104.000000,0.996853,1.079691,-0.642153,0.359316,0.489064,655.905844,722.885084,2.683117,-1.763049,-0.433698,-1.539927,1.995101,0.316900,1.741317,0.344694,0.373945
0.782433,0.178779,0.326056,0.312524,0.515376,0.034419,0.823428,0.271337,0.284979,0.592818,0.140054,-0.424770,-0.336972,-0.072696,0.318949,0.728317,0.808429,0.373666,0.842099,0.408366,1.239276,-0.967450,1.179125,0.106420,0.569299,-0.564373,-0.065887,0.232068,0.102346,0.140459,0.054392,-0.403683,0.056226,1.034602,0.611455,0.214705,0.011680,0.344499,0.140343,0.278232,-0.107624,0.002453,0.173338,0.075317,-0.206183,-0.130386,0.217008,0.012808,0.321669,0.196252,0.674400,0.061411,0.045340,0.033803,0.040200,-1.321709,0.080050,-1.487737,0.145927,-0.656098,0.031253,0.313517,106.000000,-0.035333,0.415486,-0.387010,0.209041,0.030008,520.199285,574.368774,2.027962,-1.365795,-0.281335,-1.259956,1.566726,0.060254,1.294502,0.163028,0.227174
0.991971,0.715278,-1.176575,0.318780,1.007588,0.295066,0.823428,0.256699,0.274827,0.703922,0.138636,-0.378559,-0.412140,-0.481030,0.473914,0.771459,-1.176575,0.979571,0.855607,1.052860,1.315322,-0.997303,1.186595,-0.508144,-0.896054,-0.716013,-0.219847,0.613421,0.159363,0.191428,0.273468,-0.357291,0.130907,1.123318,0.692263,0.625952,0.213904,0.344499,0.188481,0.237998,0.991971,0.182660,-1.552657,0.286190,-0.887229,0.777211,0.735492,0.253304,0.397337,0.388727,-0.084050,0.086816,-0.591809,-0.010562,0.327193,-1.179538,0.326433,-1.345749,0.472840,-0.054375,0.196025,1.132226,144.000000,0.094689,0.530674,-0.530822,0.377391,0.245434,609.008859,456.973682,1.124990,-1.501851,-0.776717,-1.501589,1.488096,0.541803,1.432707,0.330835,0.227174
2.956078,0.903705,-2.470503,0.504491,1.007588,0.529728,0.800931,1.211960,0.477693,0.693490,0.145904,-0.591675,-0.845345,-0.481030,0.497893,1.322600,-1.371048,-0.016012,1.030100,1.052860,1.839941,-1.351760,1.186595,-0.656169,-0.896054,-0.944848,-0.563180,0.738287,0.311838,0.266240,0.282017,-0.839845,0.306570,1.665490,1.434122,0.625952,0.332829,1.117848,0.290465,-0.556590,2.751854,0.240207,-1.552657,0.224679,-0.887229,0.777211,0.832467,0.452448,0.512302,0.350279,-0.084050,0.224263,-0.591809,0.618544,0.352097,-1.189799,0.331089,-1.321929,1.224520,-0.056745,0.284214,1.132226,135.000000,0.138034,0.530674,-0.530822,0.223974,0.819742,714.680303,366.462457,0.848638,-1.868879,-0.867652,-1.617175,1.828542,0.572280,1.736945,0.487135,-0.053665
2.956078,0.333952,-2.246952,0.427340,0.629729,0.464982,0.149498,0.614719,0.520528,1.119118,0.326398,-1.402155,-1.049120,-1.275060,0.289055,1.296382,0.149498,-0.606539,1.380274,0.561648,1.839941,-1.501463,0.508615,-1.111803,0.600875,-1.101407,-0.563185,0.700615,0.379012,0.281672,0.179727,-1.373413,0.388747,1.862076,0.988362,1.032906,0.336432,1.117848,0.263039,-0.556590,1.068929,0.225959,-0.252708,0.368525,-1.436689,0.853175,0.311123,0.379643,0.422240,0.565540,-0.854030,0.366989,-1.237155,0.618544,0.258092,-2.279236,0.340340,-2.175420,0.646396,-1.475895,0.331391,1.075070,111.000000,1.321506,1.480889,-0.760522,0.338804,1.036835,750.369056,1223.648978,5.017659,-1.932630,-0.637343,-1.485551,2.314165,0.317775,1.509728,0.493749,-0.076118
1.798372,0.128674,-0.548404,0.303170,0.300214,0.060950,0.794321,0.466831,0.274985,1.119118,0.201724,-0.325745,-0.312032,-0.024662,0.218018,0.762003,0.776856,-0.028505,1.224104,0.396546,1.492782,-1.290123,0.508615,-0.010975,1.092929,-1.101168,-0.053797,0.677714,0.152855,0.254664,0.040452,-0.212542,0.081995,1.453431,0.484305,0.204087,0.034537,0.389424,0.109480,0.133708,0.151820,0.005945,0.250451,0.125166,-1.436689,-0.082226,0.146749,0.033199,0.435213,0.615754,0.542128,0.314605,0.039658,0.056462,0.036637,-1.442180,0.097250,-1.685663,0.394971,-1.475895,0.023758,0.456096,112.000000,-0.029171,0.597993,-0.562942,0.248955,0.137982,630.230407,760.481999,3.006031,-1.611225,-0.350302,-1.363212,1.838567,0.100658,1.407347,0.385076,-0.045768
1.268836,0.538886,-1.594669,0.308764,1.001580,0.318942,0.807244,0.330651,0.274206,1.141191,0.205899,-0.324081,-0.452236,-0.478722,0.467142,0.739702,-1.594669,0.553984,0.866501,0.981758,1.333831,-0.916381,1.058543,-0.516984,-0.380404,-0.686818,-0.111321,0.557317,0.322097,0.345428,0.147078,-0.823149,0.079252,1.038846,0.708887,0.737883,0.223641,0.400464,0.196511,0.150642,1.268836,0.167437,-1.095221,0.251955,-1.168755,0.555985,0.591358,0.194385,0.337466,0.529853,0.055736,0.339986,-0.571701,0.021256,0.265782,-0.963120,0.261319,-1.350021,0.655936,-0.656659,0.114562,0.922827,153.000000,0.216352,0.493268,-0.943035,0.345251,0.748494,717.531521,504.717770,1.220645,-1.475487,-0.919138,-1.621558,1.829088,0.491310,1.639673,0.368419,0.080957
2.785756,0.759996,-2.350909,0.502346,1.001580,0.504703,0.793555,1.051489,0.508777,0.954610,0.216075,-0.430753,-0.774307,-0.478722,0.458334,1.260316,-1.283120,0.110820,1.117444,0.981758,1.909691,-0.901424,1.058543,-0.522090,-0.380404,-0.970429,-0.544129,0.658843,0.397148,0.332459,0.158176,-0.823149,0.276085,1.185909,1.481751,0.737883,0.331716,1.119856,0.290128,-0.485521,2.406203,0.220310,-1.274562,0.207433,-1.168755,0.555985,0.675340,0.385880,0.369347,0.452501,0.055736,0.339986,-0.571701,0.568703,0.292070,-1.099772,0.269381,-1.306107,1.017197,-0.104222,0.218532,0.922827,151.000000,0.216352,0.563920,-0.943035,0.305653,0.748494,703.801831,365.505585,0.778806,-1.621106,-0.919138,-1.598527,1.893824,0.466839,1.551891,0.435412,0.014579
2.764226,0.230797,-1.883311,0.368485,0.224237,0.323684,0.241791,0.558107,0.381020,0.746720,0.141376,-1.259709,-0.920904,-0.514866,0.230660,0.983570,0.241791,-0.167567,1.493336,0.477867,1.909359,-0.709363,0.764954,-0.942461,0.993465,-1.126938,-0.576773,0.803414,0.290547,0.230227,0.161218,-0.766024,0.302665,1.176946,0.853164,0.816774,0.291213,1.119856,0.218919,-0.462817,0.903803,0.210295,0.074042,0.429234,-0.790631,0.395961,0.197966,0.199941,0.241210,0.426918,-0.056522,0.034057,-1.157371,0.470417,0.159289,-2.033558,0.214309,-2.125839,0.564103,-0.832796,0.236767,0.732605,107.000000,1.217940,1.079509,-0.408191,0.259174,0.821752,859.232622,1358.764377,5.452099,-1.649057,-0.485588,-1.716653,2.936595,0.215774,1.842904,0.328159,0.094131
1.290806,0.143070,-0.311993,0.303701,0.225740,0.049919,0.892052,0.404393,0.287308,0.465853,0.102028,-0.374708,-0.311200,0.076630,0.219655,0.760272,0.793400,-0.010843,1.159840,0.432514,1.542569,-0.956262,0.697368,0.028995,0.985376,-0.905374,-0.049510,0.574095,0.064048,0.214497,0.042082,-0.256669,0.061672,1.237208,0.558274,0.160505,0.040616,0.417261,0.125789,0.088746,-0.005645,0.003523,0.205227,0.143505,-0.647096,-0.011054,0.189541,0.022620,0.189844,0.290592,0.641256,0.034057,0.046848,0.019868,0.079293,-1.376935,0.030285,-1.665795,0.353423,-0.713701,0.012487,0.229112,113.000000,-0.028321,0.604565,-0.331303,0.173796,-0.032648,582.360477,659.494878,2.485779,-1.753508,-0.340424,-1.398435,1.663071,0.116401,1.571166,0.214806,0.145402
1.233842,0.557207,-1.859889,0.311644,0.993509,0.308611,0.892052,0.343562,0.264009,0.825551,0.195738,-0.441761,-0.402875,-0.432403,0.511694,0.767791,-1.859889,0.308386,0.856931,0.961716,1.408141,-1.141791,1.019240,-0.496043,-0.373403,-0.682439,-0.135549,0.489952,0.254760,0.296481,0.170526,-0.633864,0.094185,1.349560,0.783761,0.519300,0.212822,0.376600,0.190812,0.190285,1.233842,0.170548,-1.188701,0.267744,-0.920738,0.575216,0.559074,0.210595,0.298036,0.425227,0.034906,0.362551,-0.635558,-0.000848,0.259092,-1.211618,0.267858,-1.281006,0.777084,-0.132452,0.122482,0.992431,149.000000,0.225541,0.461752,-0.551924,0.339692,0.664868,641.258072,408.535732,0.919234,-1.661005,-0.875927,-1.488915,1.602697,0.542485,1.494471,0.310781,0.205020
2.956891,0.711904,-2.689809,0.481146,0.993509,0.444086,0.413579,1.027975,0.495401,0.564055,0.216210,-0.532060,-0.861591,-0.432403,0.489832,1.227780,-1.053828,-0.225578,1.030159,0.961716,1.786319,-1.253828,0.961849,-0.501731,-0.373403,-1.028565,-0.559945,0.682123,0.291947,0.251609,0.201175,-0.825925,0.266288,1.521618,1.699685,0.519300,0.284859,1.001623,0.250187,-0.589473,2.594613,0.225371,-1.241320,0.149633,-0.920738,0.575216,0.693740,0.366434,0.368042,0.309344,0.034906,0.362551,-0.635558,0.568216,0.252343,-1.143320,0.281237,-1.240498,0.876941,-0.461577,0.246549,0.992431,149.000000,0.225541,0.522564,-0.459317,0.233023,0.664868,666.938935,333.811551,0.712819,-1.754862,-0.875927,-1.625345,1.730698,0.518420,1.727903,0.315397,0.183466
2.743383,0.312310,-1.278590,0.326460,0.241185,0.174526,0.225843,0.548919,0.283338,0.912931,0.203001,-0.996805,-0.881380,-1.167019,0.288492,0.795127,0.225843,-0.105381,0.939448,0.597698,1.203285,-1.530256,0.592736,-0.973214,0.195394,-0.511681,-0.559945,0.329960,0.313574,0.255585,0.165447,-0.901789,0.273785,1.919761,0.586937,1.287758,0.301972,0.583064,0.207883,-0.206162,0.940718,0.225672,0.168597,0.347914,-0.800441,0.569816,0.255592,0.149444,0.303020,0.501058,0.010546,0.092214,-1.410859,0.425597,0.187564,-2.447261,0.328374,-2.193843,0.418827,-0.587212,0.332839,0.999541,108.000000,1.050614,0.734896,-0.343292,0.381533,0.741594,775.959493,1315.519809,5.476941,-1.967625,-0.726940,-1.607111,2.559830,0.111951,1.777065,0.433092,0.252433
1.212135,0.089880,0.015848,0.293434,0.742614,0.023540,0.747738,0.417003,0.276283,0.656093,0.066369,-0.316571,-0.310968,0.058771,0.292039,0.733181,0.715258,0.742614,1.173786,0.416786,1.343601,-1.024689,0.335570,0.072431,1.064772,-0.616296,-0.063726,0.469846,0.072724,0.180793,0.014600,-0.215040,0.064776,1.207227,0.513300,0.159535,0.011143,0.339691,0.102395,0.217960,-0.306212,0.002161,0.286731,0.184708,-0.683124,-0.060968,0.069206,0.011091,0.250396,0.223310,0.675507,-0.103968,0.041382,0.002158,0.058400,-1.381418,0.035988,-1.631630,0.208517,-0.381613,0.009229,0.240127,137.000000,-0.029776,0.520292,-0.312708,0.215610,-0.066796,493.087130,565.994827,2.014867,-1.654644,-0.254841,-1.247092,1.365370,0.051453,1.335200,0.176592,0.208156
0.407743,0.281820,-1.027120,0.279879,1.156456,0.084830,0.747738,0.275203,0.217088,0.366227,0.134955,-0.297164,-0.718398,-0.377543,0.419644,1.079662,-1.027120,0.465027,1.174480,0.620715,1.472971,-0.972391,0.462946,-0.347008,0.554487,-0.616296,-0.219210,0.583564,0.148063,0.204092,0.171995,-0.071670,0.142386,1.114223,0.589775,0.629914,0.092873,0.382593,0.094799,0.010527,0.407743,0.068151,-0.414022,0.329741,-0.288130,-0.078432,0.649890,0.141598,0.694434,0.187500,0.443859,0.027036,-0.224570,0.015272,0.143574,-1.324846,0.169884,-1.381572,0.616317,0.137852,0.102340,0.624379,188.000000,0.249747,0.487544,-0.565986,0.267192,0.166605,518.728434,417.941361,0.953541,-1.493349,-0.603686,-1.090727,1.014537,0.325459,1.189930,0.229131,0.475741
0.563704,0.307983,-1.035644,0.517560,0.906948,0.140149,0.646588,0.200952,0.321232,0.119238,0.145212,-0.396787,-0.956390,-0.599193,0.240085,1.079662,0.646588,0.734530,0.958493,0.620715,1.440125,-1.064063,0.493115,-0.347008,0.554487,-0.232599,-0.260009,0.390702,0.183286,0.163185,0.177044,-0.237245,0.142386,1.211814,0.581802,0.629914,0.145335,0.992421,0.124959,-0.296062,0.150723,0.104085,-0.414022,0.052915,-0.617323,-0.125316,0.487054,0.142113,0.528402,0.197758,0.622684,0.027036,-0.451484,0.304757,0.142469,-1.272673,0.291941,-1.412703,0.573214,0.148750,0.227509,0.624379,185.000000,0.249747,0.419113,-0.564978,0.085742,0.226064,477.224470,395.457223,0.930691,-1.483922,-0.603686,-0.920888,0.922488,0.247263,1.019461,0.177777,-0.064409
0.216012,0.015451,0.547572,0.320468,0.868466,0.054032,0.823386,0.053049,0.256295,0.299843,0.071055,-0.366996,-0.386188,-0.102896,0.229982,0.717657,0.819195,0.227236,0.729758,0.269476,0.764691,-1.107317,0.440935,0.124531,0.697254,-0.103720,-0.070209,0.035870,0.071403,0.123077,0.019483,-0.237111,0.058773,1.102756,0.756209,0.245194,0.011091,0.361620,0.141259,0.168055,0.031010,0.002919,0.010788,0.055900,-0.038740,-0.118018,0.035165,0.021588,0.387337,0.080979,0.636888,-0.075770,0.032480,0.167578,0.044570,-1.179277,0.102976,-1.386728,0.070802,0.026480,0.035362,0.431970,112.000000,-0.035026,0.284266,-0.306415,0.042785,-0.013920,384.861269,404.924635,1.221794,-1.354719,-0.185268,-1.124617,1.043498,0.056862,1.185713,0.123000,-0.033421
