label,trial,gait
idle,1,3.506494e+01
idle,1,6.002886e+01
idle,1,8.506494e+01
walk-stairascent,1,1.001890e+01
walk-stairascent,1,3.506616e+01
walk-stairascent,1,6.001890e+01
walk-stairascent,1,8.506616e+01
stairascent,1,1.004695e+01
stairascent,1,3.502347e+01
stairascent,1,6.009390e+01
stairascent,1,8.507042e+01
stairascent-walk,1,1.000801e+01
stairascent-walk,1,3.506805e+01
stairascent-walk,1,6.004804e+01
stairascent-walk,1,8.502802e+01
idle,1,1.012987e+01
idle,1,3.506494e+01
idle,1,6.012987e+01
idle,1,8.506494e+01
idle,1,1.012500e+01
idle,1,3.512500e+01
idle,1,6.012500e+01
idle,1,8.512500e+01
idle,1,1.006019e+01
idle,1,3.508169e+01
idle,1,6.001720e+01
idle,1,8.503869e+01
idle,1,1.003937e+01
idle,1,3.503937e+01
idle,1,6.003937e+01
idle,1,8.503937e+01
walk-stairdescent,1,1.010309e+01
walk-stairdescent,1,3.505155e+01
walk-stairdescent,1,6.010309e+01
walk-stairdescent,1,8.505155e+01
stairdescent,1,1.006224e+01
stairdescent,1,3.506224e+01
stairdescent,1,6.006224e+01
stairdescent,1,8.506224e+01
stairdescent-walk,1,1.005803e+01
stairdescent-walk,1,3.500967e+01
stairdescent-walk,1,6.005803e+01
stairdescent-walk,1,8.500967e+01
idle,1,1.002088e+01
idle,1,3.507307e+01
idle,1,6.012526e+01
idle,1,8.517745e+01
idle,2,3.509472e+01
idle,2,6.001994e+01
idle,2,8.504487e+01
walk-stairascent,2,1.009901e+01
walk-stairascent,2,3.504950e+01
walk-stairascent,2,6.009901e+01
walk-stairascent,2,8.504950e+01
stairascent,2,1.005128e+01
stairascent,2,3.507692e+01
stairascent,2,6.010256e+01
stairascent,2,8.502564e+01
stairascent-walk,2,1.003431e+01
stairascent-walk,2,3.507719e+01
stairascent-walk,2,6.003431e+01
stairascent-walk,2,8.507719e+01
idle,2,1.006711e+01
idle,2,3.503356e+01
idle,2,6.013423e+01
idle,2,8.510067e+01
idle,2,1.006711e+01
idle,2,3.501119e+01
idle,2,6.006711e+01
idle,2,8.501119e+01
idle,2,1.000741e+01
idle,2,3.506301e+01
idle,2,6.004448e+01
idle,2,8.502595e+01
idle,2,1.006289e+01
idle,2,3.501048e+01
idle,2,6.006289e+01
idle,2,8.501048e+01
walk-stairdescent,2,1.005181e+01
walk-stairdescent,2,3.502591e+01
walk-stairdescent,2,6.010363e+01
walk-stairdescent,2,8.507772e+01
stairdescent,2,1.010309e+01
stairdescent,2,3.505155e+01
stairdescent,2,6.010309e+01
stairdescent,2,8.505155e+01
stairdescent-walk,2,1.001984e+01
stairdescent-walk,2,3.501984e+01
stairdescent-walk,2,6.001984e+01
stairdescent-walk,2,8.501984e+01
idle,2,1.003717e+01
idle,2,3.513011e+01
idle,2,6.003717e+01
idle,2,8.513011e+01
idle,3,3.510074e+01
idle,3,6.002121e+01
idle,3,8.504772e+01
walk-stairascent,3,1.007984e+01
walk-stairascent,3,3.502994e+01
walk-stairascent,3,6.007984e+01
walk-stairascent,3,8.502994e+01
stairascent,3,1.003937e+01
stairascent,3,3.503937e+01
stairascent,3,6.003937e+01
stairascent,3,8.503937e+01
stairascent-walk,3,1.003373e+01
stairascent-walk,3,3.507589e+01
stairascent-walk,3,6.003373e+01
stairascent-walk,3,8.507589e+01
idle,3,1.005291e+01
idle,3,3.505291e+01
idle,3,6.005291e+01
idle,3,8.505291e+01
idle,3,1.009975e+01
idle,3,3.503741e+01
idle,3,6.009975e+01
idle,3,8.503741e+01
idle,3,1.006711e+01
idle,3,3.504847e+01
idle,3,6.002983e+01
idle,3,8.501119e+01
idle,3,1.000944e+01
idle,3,3.503305e+01
idle,3,6.005666e+01
idle,3,8.508026e+01
walk-stairdescent,3,1.008902e+01
walk-stairdescent,3,3.501484e+01
walk-stairdescent,3,6.003956e+01
walk-stairdescent,3,8.506429e+01
stairdescent,3,1.002066e+01
stairdescent,3,3.502066e+01
stairdescent,3,6.002066e+01
stairdescent,3,8.502066e+01
stairdescent-walk,3,1.005587e+01
stairdescent-walk,3,3.500931e+01
stairdescent-walk,3,6.005587e+01
stairdescent-walk,3,8.500931e+01
idle,3,1.001965e+01
idle,3,3.516699e+01
idle,3,6.011788e+01
idle,3,8.506876e+01
idle,4,3.506494e+01
idle,4,6.003996e+01
idle,4,8.501499e+01
walk-stairascent,4,1.003040e+01
walk-stairascent,4,3.505572e+01
walk-stairascent,4,6.008105e+01
walk-stairascent,4,8.500507e+01
stairascent,4,1.005917e+01
stairascent,4,3.500986e+01
stairascent,4,6.005917e+01
stairascent,4,8.500986e+01
stairascent-walk,4,1.000894e+01
stairascent-walk,4,3.503128e+01
stairascent-walk,4,6.005362e+01
stairascent-walk,4,8.507596e+01
idle,4,1.005222e+01
idle,4,3.511749e+01
idle,4,6.005222e+01
idle,4,8.511749e+01
idle,4,1.009174e+01
idle,4,3.509174e+01
idle,4,6.009174e+01
idle,4,8.509174e+01
idle,4,1.007576e+01
idle,4,3.507576e+01
idle,4,6.007576e+01
idle,4,8.507576e+01
idle,4,1.006036e+01
idle,4,3.501006e+01
idle,4,6.006036e+01
idle,4,8.501006e+01
walk-stairdescent,4,1.006843e+01
walk-stairdescent,4,3.509286e+01
walk-stairdescent,4,6.001955e+01
walk-stairdescent,4,8.504399e+01
stairdescent,4,1.006356e+01
stairdescent,4,3.506356e+01
stairdescent,4,6.006356e+01
stairdescent,4,8.506356e+01
stairdescent-walk,4,1.000962e+01
stairdescent-walk,4,3.503369e+01
stairdescent-walk,4,6.005775e+01
stairdescent-walk,4,8.508181e+01
idle,4,1.011029e+01
idle,4,3.511029e+01
idle,4,6.011029e+01
idle,4,8.511029e+01
idle,5,3.504098e+01
idle,5,6.004098e+01
idle,5,8.504098e+01
walk-stairascent,5,1.009901e+01
walk-stairascent,5,3.504950e+01
walk-stairascent,5,6.009901e+01
walk-stairascent,5,8.504950e+01
stairascent,5,1.006711e+01
stairascent,5,3.509108e+01
stairascent,5,6.001918e+01
stairascent,5,8.504314e+01
stairascent-walk,5,1.007260e+01
stairascent-walk,5,3.502722e+01
stairascent-walk,5,6.007260e+01
stairascent-walk,5,8.502722e+01
idle,5,1.008403e+01
idle,5,3.501401e+01
idle,5,6.022409e+01
idle,5,8.515406e+01
idle,5,1.022364e+01
idle,5,3.514377e+01
idle,5,6.006390e+01
idle,5,8.530351e+01
idle,5,1.002331e+01
idle,5,3.508159e+01
idle,5,6.002331e+01
idle,5,8.508159e+01
idle,5,1.003745e+01
idle,5,3.505618e+01
idle,5,6.007491e+01
idle,5,8.501873e+01
idle,5,1.009174e+01
idle,5,3.504587e+01
idle,5,6.009174e+01
idle,5,8.504587e+01
walk-stairdescent,5,1.006098e+01
walk-stairdescent,5,3.506098e+01
walk-stairdescent,5,6.006098e+01
walk-stairdescent,5,8.506098e+01
stairdescent,5,1.007345e+01
stairdescent,5,3.504722e+01
stairdescent,5,6.002099e+01
stairdescent,5,8.509969e+01
stairdescent-walk,5,1.004975e+01
stairdescent-walk,5,3.502488e+01
stairdescent-walk,5,6.009950e+01
stairdescent-walk,5,8.507463e+01
idle,5,1.016166e+01
idle,5,3.510393e+01
idle,5,6.004619e+01
idle,5,8.521940e+01
idle,6,3.505355e+01
idle,6,6.007790e+01
idle,6,8.500487e+01
walk-stairascent,6,1.009434e+01
walk-stairascent,6,3.509434e+01
walk-stairascent,6,6.009434e+01
walk-stairascent,6,8.509434e+01
stairascent,6,1.005693e+01
stairascent,6,3.500949e+01
stairascent,6,6.005693e+01
stairascent,6,8.500949e+01
stairascent-walk,6,1.006192e+01
stairascent-walk,6,3.506192e+01
stairascent-walk,6,6.006192e+01
