label,trial,gait
idle,1,3.503808e+01
idle,1,6.006529e+01
idle,1,8.509249e+01
walk-stairascent,1,1.009564e+01
walk-stairascent,1,3.506908e+01
walk-stairascent,1,6.004251e+01
walk-stairascent,1,8.501594e+01
stairascent,1,1.001054e+01
stairascent,1,3.508957e+01
stairascent,1,6.006322e+01
stairascent,1,8.503688e+01
stairascent-walk,1,1.006843e+01
stairascent-walk,1,3.509286e+01
stairascent-walk,1,6.001955e+01
stairascent-walk,1,8.504399e+01
idle,1,1.003168e+01
idle,1,3.505808e+01
idle,1,6.008448e+01
idle,1,8.500528e+01
idle,1,1.006036e+01
idle,1,3.501006e+01
idle,1,6.006036e+01
idle,1,8.501006e+01
idle,1,1.003202e+01
idle,1,3.500534e+01
idle,1,6.008538e+01
idle,1,8.505870e+01
walk-stairdescent,1,1.010453e+01
walk-stairdescent,1,3.507549e+01
walk-stairdescent,1,6.004646e+01
walk-stairdescent,1,8.501742e+01
stairdescent,1,1.010576e+01
stairdescent,1,3.501763e+01
stairdescent,1,6.004700e+01
stairdescent,1,8.507638e+01
stairdescent-walk,1,1.003501e+01
stairdescent-walk,1,3.500583e+01
stairdescent-walk,1,6.009335e+01
stairdescent-walk,1,8.506418e+01
idle,1,1.015038e+01
idle,1,3.515038e+01
idle,1,6.015038e+01
idle,1,8.515038e+01
idle,2,6.004206e+01
idle,2,8.506835e+01
walk-stairascent,2,1.001088e+01
walk-stairascent,2,3.503808e+01
walk-stairascent,2,6.006529e+01
walk-stairascent,2,8.509249e+01
stairascent,2,1.005181e+01
stairascent,2,3.502591e+01
stairascent,2,6.010363e+01
stairascent,2,8.507772e+01
stairascent-walk,2,1.010101e+01
stairascent-walk,2,3.505051e+01
stairascent-walk,2,6.010101e+01
stairascent-walk,2,8.505051e+01
idle,2,1.002110e+01
idle,2,3.502110e+01
idle,2,6.002110e+01
idle,2,8.502110e+01
idle,2,1.003617e+01
idle,2,3.508137e+01
idle,2,6.003617e+01
idle,2,8.508137e+01
idle,2,1.005803e+01
idle,2,3.500967e+01
idle,2,6.005803e+01
idle,2,8.500967e+01
walk-stairdescent,2,1.010989e+01
walk-stairdescent,2,3.505495e+01
walk-stairdescent,2,6.010989e+01
walk-stairdescent,2,8.505495e+01
stairdescent,2,1.006637e+01
stairdescent,2,3.506637e+01
stairdescent,2,6.006637e+01
stairdescent,2,8.506637e+01
stairdescent-walk,2,1.006424e+01
stairdescent-walk,2,3.501071e+01
stairdescent-walk,2,6.006424e+01
stairdescent-walk,2,8.501071e+01
idle,2,1.003717e+01
idle,2,3.513011e+01
idle,2,6.003717e+01
idle,2,8.513011e+01
idle,3,3.503254e+01
idle,3,6.008677e+01
idle,3,8.503254e+01
walk-stairascent,3,1.008065e+01
walk-stairascent,3,3.508065e+01
walk-stairascent,3,6.008065e+01
walk-stairascent,3,8.508065e+01
stairascent,3,1.002088e+01
stairascent,3,3.507307e+01
stairascent,3,6.002088e+01
stairascent,3,8.507307e+01
stairascent-walk,3,1.001021e+01
stairascent-walk,3,3.503575e+01
stairascent-walk,3,6.006129e+01
stairascent-walk,3,8.508682e+01
idle,3,1.009296e+01
idle,3,3.505976e+01
idle,3,6.002656e+01
idle,3,8.512616e+01
idle,3,1.033210e+01
idle,3,3.505535e+01
idle,3,6.014760e+01
idle,3,8.523985e+01
