label,trial,gait
stand,1,1.000156e+01
stand,1,3.501326e+01
stand,1,6.000936e+01
stand,1,8.500546e+01
stand-walk,1,1.007533e+01
stand-walk,1,3.502825e+01
stand-walk,1,6.007533e+01
stand-walk,1,8.502825e+01
walk,1,1.008316e+01
walk,1,3.503119e+01
walk,1,6.008316e+01
walk,1,8.503119e+01
walk,1,1.005464e+01
walk,1,3.508197e+01
turn2,1,6.010929e+01
turn2,1,8.502732e+01
turn2,1,1.006637e+01
turn2,1,3.506637e+01
turn2,1,6.006637e+01
turn2,1,8.506637e+01
turn1,1,1.006711e+01
turn1,1,3.501119e+01
turn1,1,6.006711e+01
turn1,1,8.501119e+01
turn1,1,1.001151e+01
turn1,1,3.509781e+01
turn1,1,6.006904e+01
walk,1,8.504028e+01
walk,1,1.006787e+01
walk,1,3.506787e+01
walk,1,6.006787e+01
walk,1,8.506787e+01
walk,1,1.006637e+01
walk,1,3.506637e+01
walk,1,6.006637e+01
walk,1,8.506637e+01
walk-stand,1,1.000391e+01
walk-stand,1,3.501368e+01
stand,1,6.002345e+01
idle,1,8.503322e+01
idle,1,1.013645e+01
idle,1,3.508772e+01
idle,1,6.003899e+01
idle,1,8.518519e+01
idle,2,8.511628e+01
idle,2,1.002616e+01
idle,2,3.500436e+01
stand,2,6.002616e+01
stand,2,8.500436e+01
stand-walk,2,1.010638e+01
stand-walk,2,3.510638e+01
stand-walk,2,6.010638e+01
stand-walk,2,8.510638e+01
walk,2,1.008018e+01
walk,2,3.505155e+01
walk,2,6.002291e+01
walk,2,8.510882e+01
walk,2,1.002331e+01
walk,2,3.508159e+01
turn2,2,6.002331e+01
turn2,2,8.508159e+01
turn2,2,1.005780e+01
turn2,2,3.502890e+01
turn2,2,6.011561e+01
turn2,2,8.508671e+01
turn1,2,1.006565e+01
turn1,2,3.501094e+01
turn1,2,6.006565e+01
turn1,2,8.501094e+01
turn1,2,1.001164e+01
turn1,2,3.504075e+01
walk,2,6.006985e+01
walk,2,8.509895e+01
walk,2,1.006711e+01
walk,2,3.501119e+01
walk,2,6.006711e+01
walk,2,8.501119e+01
walk,2,1.008991e+01
walk,2,3.506494e+01
walk,2,6.003996e+01
walk,2,8.501499e+01
walk-stand,2,1.000858e+01
stand,2,3.500143e+01
stand,2,6.002288e+01
idle,2,8.501573e+01
idle,3,6.014085e+01
idle,3,8.507042e+01
idle,3,1.005208e+01
idle,3,3.505208e+01
stand,3,6.005208e+01
stand,3,8.505208e+01
stand-walk,3,1.007194e+01
stand-walk,3,3.504625e+01
stand-walk,3,6.002055e+01
stand-walk,3,8.509764e+01
walk,3,1.010870e+01
walk,3,3.510870e+01
walk,3,6.010870e+01
walk,3,8.510870e+01
walk,3,1.011236e+01
walk,3,3.505618e+01
turn2,3,6.011236e+01
turn2,3,8.505618e+01
turn2,3,1.008677e+01
turn2,3,3.503254e+01
