feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
-0.405567,1.227175,0.347554,0.004600,0.286232,0.045921,-0.815099,0.059799,0.081130,0.002503,0.004703,0.330033,0.290302,-0.935752,0.079638,0.005692,0.002477,0.514833,-1.063540,0.515158,0.058357,-0.158380,-0.928692,-0.212086,0.053930,0.013100,0.341743,0.007911,-0.001542,-0.235115,-0.024349,0.043187,216.000240,0.666070,-0.947738,0.002306,0.007237,1.093922,-0.414351,1.207880,0.006897,0.005272,0.197926,0.021870,-0.135308,-0.203433,0.160094,0.088604
-0.368507,1.296354,0.396205,0.002001,0.287905,0.013036,-0.877938,0.054588,-0.060586,0.001118,0.001730,0.025266,0.289889,-0.943352,0.008947,0.001504,0.001155,-0.108237,-1.055487,0.495736,0.061060,-0.152802,-0.956173,-0.221107,0.055103,0.054337,0.227263,0.001656,-0.111945,-0.226874,-0.027276,0.075871,251.728090,0.662437,-0.955823,0.000909,0.004145,1.020263,-0.405703,1.284171,0.009078,0.000530,0.022232,0.012561,-0.135701,-0.482981,0.252259,0.126806
-0.343645,1.276247,0.385677,0.001548,0.288267,0.012757,-0.882256,0.032851,-0.034583,0.001534,0.001223,0.101953,0.290241,-0.943858,0.032290,0.000776,0.000862,0.337071,-1.056750,0.495153,0.057876,-0.152832,-1.000451,-0.218533,0.056453,0.034089,0.235973,0.001503,-0.125909,-0.227170,-0.027791,0.069779,196.911845,0.725407,-0.866695,0.001016,0.004642,1.148544,-0.412130,1.235555,0.010546,0.001964,0.057708,0.022711,-0.139663,-0.474989,0.172550,0.107436
-0.069927,1.089864,0.861753,0.006367,0.315289,0.095749,-0.819894,0.050211,0.090630,0.010150,0.018603,0.109316,0.344194,-0.168953,0.018425,0.015285,0.006078,0.145245,-0.925668,0.511511,0.059375,-0.166153,-1.277363,-0.201874,0.050874,0.012671,0.280585,0.017009,-0.049301,-0.288885,-0.065371,0.111273,280.413063,0.688758,-0.995631,0.013506,0.034938,2.053727,-0.412424,1.054431,0.016351,0.002050,0.122531,0.035654,-0.009018,0.317762,0.222275,0.200424
-1.560042,0.831100,4.565826,0.253395,0.543401,0.301054,-1.638225,0.910268,0.593129,0.153170,0.414032,0.450407,0.949164,0.318515,0.392884,0.436240,0.457706,0.574393,-1.582429,0.710150,0.799432,-0.595928,-2.036108,0.079722,-1.000325,-0.926577,0.821494,0.253632,0.041036,-0.438553,0.050595,0.463827,1637.936144,1.298231,-1.267534,0.171800,0.223909,2.263294,-0.875685,-0.979044,0.627368,0.111357,0.463277,0.118829,2.101259,0.622008,-0.950488,0.758946
-1.560042,0.633640,0.601400,0.432337,0.580290,0.348294,-1.693286,0.786820,1.774376,0.209053,0.496788,0.558070,0.949164,0.318515,0.505575,0.497853,0.500483,0.946554,-1.760675,0.784349,0.928763,-0.624400,-1.831948,1.116763,-1.000325,-0.926577,1.094832,0.300016,0.041036,-0.308877,0.050595,0.712531,335.139391,1.516294,-1.443157,0.619107,0.313580,1.711456,-1.044952,-1.169380,0.667994,0.143426,0.314038,0.650127,2.101259,0.622008,-1.271238,0.758946
-0.455218,0.254191,0.730045,0.674155,0.575573,0.453799,-1.696495,0.367159,2.008451,0.223613,0.406774,0.912427,0.857375,1.706440,0.534435,0.436739,0.550153,2.949249,-1.817330,1.026685,0.928763,-1.787540,-1.507437,1.099836,-1.031037,-1.388269,0.752459,0.439435,1.405336,-1.327980,0.040793,0.192355,282.934324,1.541992,-1.432780,0.597062,0.503405,1.451855,-0.870958,-0.828677,0.306430,0.412509,0.843285,0.165419,2.993687,1.501302,-0.993867,1.601210
-0.455218,0.553936,2.896773,0.481873,0.523817,0.467073,-1.101007,0.391125,2.008451,0.177237,0.293712,0.640735,0.857375,1.706440,0.591428,0.413443,0.503060,1.077360,-0.643099,1.026685,0.365842,-1.787540,-1.197957,-0.036124,-1.031037,-1.388269,1.810621,0.327252,-0.002870,-1.327980,0.040793,0.257653,894.335607,0.421677,-0.989282,0.153670,0.520615,1.117914,-0.572449,0.053180,0.377643,0.342527,0.980158,0.650439,2.993687,0.711964,-0.993867,1.601210
-1.468474,0.747081,2.726824,0.314030,0.643166,0.595616,-1.332364,0.760945,1.412056,0.245632,0.340344,0.926920,1.168161,0.933954,0.652389,0.412028,0.456945,1.550763,-1.182180,0.888187,0.076339,-1.407262,-2.123247,-0.008981,-0.957594,-1.370674,1.810621,0.306183,-0.326618,-1.186917,0.072974,0.718574,1067.501066,0.936470,-1.179867,0.277995,0.301053,1.893906,-1.198211,-1.048575,0.607892,0.268396,0.789824,0.447908,2.063140,1.152087,-0.953513,0.934057
-1.468474,0.712812,1.133284,0.329205,0.810436,0.753834,-1.447108,0.766488,1.334988,0.341691,0.500576,0.995041,1.168161,0.933954,0.662315,0.474961,0.490196,1.561262,-1.574918,0.899043,1.067817,-1.368480,-2.237754,1.038153,-0.957594,-1.370674,1.394845,0.368533,-0.326618,-0.684963,0.137119,0.502961,519.623809,1.346398,-1.240815,0.862899,0.329528,1.389245,-1.198211,-1.250585,0.781183,0.299538,0.740564,0.551056,2.063140,1.152087,-1.154769,0.934057
