label,trial,gait
stand,1,1.001248e+01
stand,1,3.500624e+01
stand,1,6.001248e+01
stand,1,8.500624e+01
stand-walk,1,1.007905e+01
stand-walk,1,3.507905e+01
stand-walk,1,6.007905e+01
stand-walk,1,8.507905e+01
walk,1,1.009269e+01
walk,1,3.501545e+01
walk,1,6.004119e+01
walk,1,8.506694e+01
walk,1,1.007503e+01
walk,1,3.504823e+01
turn2,1,6.002144e+01
turn2,1,8.510182e+01
turn2,1,1.009365e+01
turn2,1,3.506764e+01
turn2,1,6.004162e+01
turn2,1,8.501561e+01
turn1,1,1.003135e+01
turn1,1,3.500522e+01
turn1,1,6.008359e+01
turn1,1,8.505747e+01
turn1,1,1.005128e+01
turn1,1,3.507692e+01
turn1,1,6.010256e+01
walk,1,8.502564e+01
walk,1,1.010417e+01
walk,1,3.510417e+01
walk,1,6.010417e+01
walk,1,8.510417e+01
walk,1,1.006224e+01
walk,1,3.506224e+01
walk,1,6.006224e+01
walk,1,8.506224e+01
walk-stand,1,1.000940e+01
walk-stand,1,3.500940e+01
stand,1,6.000940e+01
idle,1,8.500940e+01
idle,2,1.000433e+01
idle,2,3.503681e+01
stand,2,6.002599e+01
stand,2,8.501516e+01
stand-walk,2,1.002921e+01
stand-walk,2,3.505355e+01
stand-walk,2,6.007790e+01
stand-walk,2,8.500487e+01
walk,2,1.005076e+01
walk,2,3.502538e+01
walk,2,6.010152e+01
walk,2,8.507614e+01
walk,2,1.002066e+01
walk,2,3.502066e+01
turn2,2,6.002066e+01
turn2,2,8.502066e+01
turn2,2,1.003899e+01
turn2,2,3.508772e+01
turn2,2,6.003899e+01
turn2,2,8.508772e+01
turn1,2,1.001043e+01
turn1,2,3.503650e+01
turn1,2,6.006257e+01
turn1,2,8.508863e+01
turn1,2,1.002066e+01
turn1,2,3.502066e+01
walk,2,6.002066e+01
walk,2,8.502066e+01
walk,2,1.002155e+01
walk,2,3.502155e+01
walk,2,6.002155e+01
walk,2,8.502155e+01
walk,2,1.004926e+01
walk,2,3.507389e+01
walk,2,6.009852e+01
walk,2,8.502463e+01
walk-stand,2,1.000459e+01
walk-stand,2,3.501606e+01
stand,2,6.002754e+01
idle,2,8.503901e+01
idle,3,1.000468e+01
idle,3,3.501636e+01
stand,3,6.002805e+01
stand,3,8.503974e+01
stand-walk,3,1.008815e+01
stand-walk,3,3.506366e+01
stand-walk,3,6.003918e+01
stand-walk,3,8.501469e+01
walk,3,1.001946e+01
walk,3,3.501946e+01
walk,3,6.001946e+01
walk,3,8.501946e+01
walk,3,1.001946e+01
walk,3,3.501946e+01
turn2,3,6.001946e+01
turn2,3,8.501946e+01
turn2,3,1.002786e+01
turn2,3,3.500464e+01
turn2,3,6.007428e+01
turn2,3,8.505107e+01
turn1,3,1.006979e+01
turn1,3,3.509472e+01
turn1,3,6.001994e+01
turn1,3,8.504487e+01
turn1,3,1.005128e+01
turn1,3,3.507692e+01
walk,3,6.010256e+01
walk,3,8.502564e+01
walk,3,1.003861e+01
walk,3,3.503861e+01
walk,3,6.003861e+01
walk,3,8.503861e+01
walk,3,1.008729e+01
walk,3,3.501455e+01
walk,3,6.003880e+01
walk,3,8.506305e+01
walk-stand,3,1.000461e+01
walk-stand,3,3.503919e+01
stand,3,6.002766e+01
idle,3,8.501614e+01
idle,4,1.000171e+01
idle,4,3.500598e+01
idle,4,6.000171e+01
idle,4,8.500598e+01
stand,4,1.001579e+01
stand,4,3.501140e+01
stand,4,6.000702e+01
stand,4,8.500263e+01
stand-walk,4,1.005025e+01
stand-walk,4,3.507538e+01
stand-walk,4,6.010050e+01
stand-walk,4,8.502513e+01
walk,4,1.010000e+01
walk,4,3.510000e+01
walk,4,6.010000e+01
walk,4,8.510000e+01
walk,4,1.010309e+01
walk,4,3.505155e+01
turn2,4,6.010309e+01
turn2,4,8.505155e+01
turn2,4,1.001001e+01
turn2,4,3.503504e+01
turn2,4,6.006006e+01
turn2,4,8.508509e+01
turn1,4,1.005291e+01
turn1,4,3.502646e+01
turn1,4,6.010582e+01
turn1,4,8.507937e+01
turn1,4,1.003135e+01
turn1,4,3.500522e+01
walk,4,6.008359e+01
walk,4,8.505747e+01
walk,4,1.008065e+01
walk,4,3.508065e+01
walk,4,6.008065e+01
walk,4,8.508065e+01
walk,4,1.006098e+01
walk,4,3.506098e+01
walk,4,6.006098e+01
walk,4,8.506098e+01
walk-stand,4,1.005140e+01
walk-stand,4,3.500857e+01
stand,4,6.002284e+01
idle,4,8.503712e+01
idle,4,1.018519e+01
idle,4,3.518519e+01
idle,4,6.018519e+01
idle,4,8.518519e+01
idle,5,3.501946e+01
stand,5,6.000865e+01
stand,5,8.504107e+01
stand-walk,5,1.009346e+01
stand-walk,5,3.504673e+01
stand-walk,5,6.009346e+01
stand-walk,5,8.504673e+01
walk,5,1.005693e+01
walk,5,3.500949e+01
walk,5,6.005693e+01
walk,5,8.500949e+01
walk,5,1.003976e+01
turn2,5,3.508946e+01
turn2,5,6.003976e+01
turn2,5,8.508946e+01
turn2,5,1.007605e+01
turn2,5,3.507605e+01
turn2,5,6.007605e+01
turn2,5,8.507605e+01
turn1,5,1.003009e+01
turn1,5,3.500502e+01
turn1,5,6.008024e+01
turn1,5,8.505517e+01
turn1,5,1.010204e+01
turn1,5,3.510204e+01
walk,5,6.010204e+01
walk,5,8.510204e+01
walk,5,1.002950e+01
walk,5,3.500492e+01
walk,5,6.007866e+01
walk,5,8.505408e+01
walk,5,1.001838e+01
walk,5,3.501838e+01
walk,5,6.001838e+01
