label,trial,gait
stand,1,1.000441e+01
stand,1,3.500441e+01
stand,1,6.000441e+01
stand,1,8.500441e+01
stand-walk,1,1.001021e+01
stand-walk,1,3.503575e+01
stand-walk,1,6.006129e+01
stand-walk,1,8.508682e+01
walk,1,1.003040e+01
walk,1,3.505572e+01
walk,1,6.008105e+01
walk,1,8.500507e+01
walk,1,1.010870e+01
walk,1,3.510870e+01
walk,1,6.010870e+01
walk,1,8.510870e+01
walk,1,1.010333e+01
turn2,1,3.501722e+01
turn2,1,6.004592e+01
turn2,1,8.507463e+01
turn2,1,1.008584e+01
turn2,1,3.508584e+01
turn2,1,6.008584e+01
turn2,1,8.508584e+01
turn1,1,1.006910e+01
turn1,1,3.504442e+01
turn1,1,6.001974e+01
turn1,1,8.509378e+01
turn1,1,1.003009e+01
turn1,1,3.500502e+01
turn1,1,6.008024e+01
walk,1,8.505517e+01
walk,1,1.001021e+01
walk,1,3.503575e+01
walk,1,6.006129e+01
walk,1,8.508682e+01
walk,1,1.008147e+01
walk,1,3.503055e+01
walk,1,6.008147e+01
walk,1,8.503055e+01
walk-stand,1,1.002188e+01
walk-stand,1,3.501094e+01
stand,1,6.004376e+01
idle,1,8.503282e+01
idle,1,1.014199e+01
idle,1,3.509128e+01
idle,1,6.004057e+01
idle,1,8.519270e+01
stand,2,3.503185e+01
stand,2,6.001960e+01
stand,2,8.500735e+01
stand-walk,2,1.004274e+01
stand-walk,2,3.504274e+01
stand-walk,2,6.004274e+01
stand-walk,2,8.504274e+01
walk,2,1.008230e+01
walk,2,3.508230e+01
walk,2,6.008230e+01
walk,2,8.508230e+01
walk,2,1.005525e+01
walk,2,3.502762e+01
walk,2,6.011050e+01
walk,2,8.508287e+01
walk,2,1.001151e+01
turn2,2,3.509781e+01
turn2,2,6.006904e+01
turn2,2,8.504028e+01
turn2,2,1.006356e+01
turn2,2,3.506356e+01
turn2,2,6.006356e+01
turn2,2,8.506356e+01
turn1,2,1.001054e+01
turn1,2,3.508957e+01
turn1,2,6.006322e+01
turn1,2,8.503688e+01
turn1,2,1.001043e+01
turn1,2,3.503650e+01
turn1,2,6.006257e+01
walk,2,8.508863e+01
walk,2,1.010101e+01
walk,2,3.505051e+01
walk,2,6.010101e+01
walk,2,8.505051e+01
walk,2,1.006776e+01
walk,2,3.504356e+01
walk,2,6.001936e+01
walk,2,8.509197e+01
walk-stand,2,1.005174e+01
walk-stand,2,3.503326e+01
walk-stand,2,6.001478e+01
walk-stand,2,8.507021e+01
stand,2,1.003861e+01
stand,2,3.505792e+01
stand,2,6.007722e+01
idle,2,8.501931e+01
idle,2,1.011609e+01
idle,2,3.515755e+01
idle,2,6.003317e+01
idle,2,8.507463e+01
idle,3,3.501219e+01
stand,3,6.003249e+01
stand,3,8.501219e+01
stand-walk,3,1.004515e+01
stand-walk,3,3.510158e+01
stand-walk,3,6.004515e+01
stand-walk,3,8.510158e+01
walk,3,1.001065e+01
walk,3,3.503727e+01
walk,3,6.006390e+01
walk,3,8.509052e+01
walk,3,1.008206e+01
walk,3,3.505275e+01
walk,3,6.002345e+01
walk,3,8.511137e+01
walk,3,1.002278e+01
turn2,3,3.507973e+01
turn2,3,6.002278e+01
turn2,3,8.507973e+01
turn2,3,1.008772e+01
turn2,3,3.508772e+01
turn2,3,6.008772e+01
turn2,3,8.508772e+01
turn1,3,1.008403e+01
turn1,3,3.508403e+01
turn1,3,6.008403e+01
turn1,3,8.508403e+01
turn1,3,1.005236e+01
turn1,3,3.507853e+01
turn1,3,6.010471e+01
walk,3,8.502618e+01
walk,3,1.008403e+01
walk,3,3.508403e+01
walk,3,6.008403e+01
walk,3,8.508403e+01
walk,3,1.009082e+01
walk,3,3.501514e+01
walk,3,6.004036e+01
walk,3,8.506559e+01
walk-stand,3,1.001201e+01
walk-stand,3,3.500200e+01
stand,3,6.003204e+01
stand,3,8.502203e+01
idle,3,1.017544e+01
idle,3,3.508772e+01
idle,3,6.017544e+01
idle,3,8.508772e+01
stand,4,3.504367e+01
stand,4,6.004367e+01
stand,4,8.504367e+01
stand-walk,4,1.003202e+01
stand-walk,4,3.500534e+01
stand-walk,4,6.008538e+01
stand-walk,4,8.505870e+01
walk,4,1.003135e+01
walk,4,3.500522e+01
walk,4,6.008359e+01
walk,4,8.505747e+01
walk,4,1.005650e+01
walk,4,3.502825e+01
walk,4,6.011299e+01
walk,4,8.508475e+01
walk,4,1.001112e+01
turn2,4,3.503893e+01
turn2,4,6.006674e+01
turn2,4,8.509455e+01
turn2,4,1.010989e+01
turn2,4,3.505495e+01
turn2,4,6.010989e+01
turn2,4,8.505495e+01
turn1,4,1.002088e+01
turn1,4,3.507307e+01
turn1,4,6.002088e+01
turn1,4,8.507307e+01
turn1,4,1.001032e+01
turn1,4,3.508772e+01
turn1,4,6.006192e+01
walk,4,8.503612e+01
walk,4,1.002088e+01
walk,4,3.507307e+01
walk,4,6.002088e+01
walk,4,8.507307e+01
walk,4,1.008902e+01
walk,4,3.501484e+01
walk,4,6.003956e+01
walk,4,8.506429e+01
walk-stand,4,1.000859e+01
walk-stand,4,3.500859e+01
stand,4,6.000859e+01
idle,4,8.500859e+01
idle,4,1.002004e+01
idle,4,3.507014e+01
idle,4,6.012024e+01
idle,4,8.517034e+01
idle,5,3.504673e+01
stand,5,6.001335e+01
stand,5,8.504673e+01
stand-walk,5,1.010309e+01
stand-walk,5,3.505155e+01
stand-walk,5,6.010309e+01
stand-walk,5,8.505155e+01
walk,5,1.010638e+01
walk,5,3.510638e+01
walk,5,6.010638e+01
walk,5,8.510638e+01
walk,5,1.003421e+01
walk,5,3.500570e+01
walk,5,6.009122e+01
walk,5,8.506271e+01
walk,5,1.005848e+01
turn2,5,3.508772e+01
turn2,5,6.011696e+01
turn2,5,8.502924e+01
turn2,5,1.010870e+01
turn2,5,3.510870e+01
turn2,5,6.010870e+01
turn2,5,8.510870e+01
turn1,5,1.008316e+01
turn1,5,3.503119e+01
turn1,5,6.008316e+01
turn1,5,8.503119e+01
turn1,5,1.005076e+01
turn1,5,3.502538e+01
turn1,5,6.010152e+01
walk,5,8.507614e+01
walk,5,1.007269e+01
walk,5,3.509865e+01
walk,5,6.002077e+01
walk,5,8.504673e+01
walk,5,1.009524e+01
walk,5,3.504762e+01
walk,5,6.009524e+01
walk,5,8.504762e+01
walk-stand,5,1.000932e+01
stand,5,3.500599e+01
stand,5,6.000266e+01
stand,5,8.501264e+01
stand,1,1.000784e+01
stand,1,3.500504e+01
stand,1,6.000224e+01
stand,1,8.501063e+01
stand-walk,1,1.005868e+01
stand-walk,1,3.503772e+01
stand-walk,1,6.001676e+01
stand-walk,1,8.507963e+01
walk,1,1.007752e+01
walk,1,3.507752e+01
walk,1,6.007752e+01
walk,1,8.507752e+01
walk,1,1.000953e+01
walk,1,3.508103e+01
walk,1,6.005720e+01
turn2,1,8.503337e+01
turn2,1,1.003899e+01
turn2,1,3.508772e+01
turn2,1,6.003899e+01
turn2,1,8.508772e+01
turn1,1,1.004878e+01
turn1,1,3.502439e+01
turn1,1,6.009756e+01
turn1,1,8.507317e+01
turn1,1,1.009804e+01
turn1,1,3.509804e+01
turn1,1,6.009804e+01
walk,1,8.509804e+01
walk,1,1.004098e+01
walk,1,3.504098e+01
walk,1,6.004098e+01
walk,1,8.504098e+01
walk,1,1.006979e+01
walk,1,3.509472e+01
walk,1,6.001994e+01
walk,1,8.504487e+01
walk-stand,1,1.002114e+01
walk-stand,1,3.501057e+01
stand,1,6.004228e+01
stand,1,8.503171e+01
idle,1,1.010720e+01
idle,1,3.506891e+01
idle,1,6.003063e+01
idle,1,8.514548e+01
stand,2,3.503710e+01
stand,2,6.001649e+01
stand,2,8.503710e+01
stand-walk,2,1.004255e+01
stand-walk,2,3.506383e+01
stand-walk,2,6.008511e+01
stand-walk,2,8.502128e+01
walk,2,1.003976e+01
walk,2,3.508946e+01
walk,2,6.003976e+01
walk,2,8.508946e+01
walk,2,1.000927e+01
walk,2,3.503244e+01
walk,2,6.005561e+01
turn2,2,8.507878e+01
turn2,2,1.004695e+01
turn2,2,3.502347e+01
turn2,2,6.009390e+01
turn2,2,8.507042e+01
turn1,2,1.006979e+01
turn1,2,3.509472e+01
turn1,2,6.001994e+01
turn1,2,8.504487e+01
turn1,2,1.006464e+01
turn1,2,3.508772e+01
turn1,2,6.001847e+01
walk,2,8.504155e+01
walk,2,1.003717e+01
walk,2,3.503717e+01
walk,2,6.003717e+01
walk,2,8.503717e+01
walk,2,1.006346e+01
walk,2,3.508613e+01
walk,2,6.001813e+01
walk,2,8.504080e+01
walk-stand,2,1.002152e+01
walk-stand,2,3.501383e+01
stand,2,6.000615e+01
stand,2,8.502920e+01
idle,2,1.008130e+01
idle,2,3.512195e+01
idle,2,6.016260e+01
idle,2,8.504065e+01
stand,3,3.502326e+01
stand,3,6.004651e+01
stand,3,8.502326e+01
stand-walk,3,1.006441e+01
stand-walk,3,3.502415e+01
stand-walk,3,6.006441e+01
stand-walk,3,8.502415e+01
walk,3,1.003824e+01
walk,3,3.508604e+01
walk,3,6.003824e+01
walk,3,8.508604e+01
walk,3,1.004651e+01
walk,3,3.506977e+01
walk,3,6.009302e+01
turn2,3,8.502326e+01
turn2,3,1.005535e+01
turn2,3,3.505535e+01
turn2,3,6.005535e+01
turn2,3,8.505535e+01
turn1,3,1.008483e+01
turn1,3,3.506126e+01
turn1,3,6.003770e+01
turn1,3,8.501414e+01
turn1,3,1.004608e+01
turn1,3,3.502304e+01
walk,3,6.009217e+01
walk,3,8.506912e+01
walk,3,1.001821e+01
walk,3,3.506375e+01
walk,3,6.001821e+01
walk,3,8.506375e+01
walk,3,1.000927e+01
walk,3,3.503244e+01
walk,3,6.005561e+01
walk,3,8.507878e+01
walk-stand,3,1.001663e+01
walk-stand,3,3.503741e+01
stand,3,6.001663e+01
idle,3,8.503741e+01
idle,3,1.004710e+01
idle,3,3.500785e+01
idle,3,6.012559e+01
idle,3,8.508634e+01
idle,4,3.501259e+01
stand,4,6.005038e+01
stand,4,8.503778e+01
stand-walk,4,1.007686e+01
stand-walk,4,3.501281e+01
stand-walk,4,6.003416e+01
stand-walk,4,8.505551e+01
walk,4,1.005803e+01
walk,4,3.500967e+01
walk,4,6.005803e+01
walk,4,8.500967e+01
walk,4,1.008101e+01
walk,4,3.501350e+01
walk,4,6.003600e+01
turn2,4,8.505851e+01
turn2,4,1.001789e+01
turn2,4,3.506261e+01
turn2,4,6.001789e+01
turn2,4,8.506261e+01
turn2,4,1.001908e+01
turn1,4,3.501908e+01
turn1,4,6.001908e+01
turn1,4,8.501908e+01
turn1,4,1.005199e+01
turn1,4,3.500867e+01
turn1,4,6.005199e+01
walk,4,8.500867e+01
walk,4,1.003617e+01
walk,4,3.508137e+01
walk,4,6.003617e+01
walk,4,8.508137e+01
walk,4,1.007067e+01
walk,4,3.507067e+01
walk,4,6.007067e+01
walk,4,8.507067e+01
walk-stand,4,1.001057e+01
walk-stand,4,3.500176e+01
stand,4,6.002820e+01
idle,4,8.501939e+01
idle,4,1.008969e+01
idle,4,3.520179e+01
idle,4,6.008969e+01
idle,4,8.520179e+01
stand,5,3.502884e+01
stand,5,6.004195e+01
stand,5,8.500262e+01
stand-walk,5,1.006885e+01
stand-walk,5,3.502582e+01
stand-walk,5,6.006885e+01
stand-walk,5,8.502582e+01
walk,5,1.001001e+01
walk,5,3.503504e+01
walk,5,6.006006e+01
walk,5,8.508509e+01
walk,5,1.004695e+01
walk,5,3.502347e+01
walk,5,6.009390e+01
turn2,5,8.507042e+01
turn2,5,1.000935e+01
turn2,5,3.507951e+01
turn2,5,6.005613e+01
turn2,5,8.503274e+01
turn1,5,1.003899e+01
turn1,5,3.508772e+01
turn1,5,6.003899e+01
turn1,5,8.508772e+01
turn1,5,1.004926e+01
turn1,5,3.507389e+01
turn1,5,6.009852e+01
walk,5,8.502463e+01
walk,5,1.009434e+01
walk,5,3.509434e+01
walk,5,6.009434e+01
walk,5,8.509434e+01
walk,5,1.005535e+01
walk,5,3.505535e+01
walk,5,6.005535e+01
walk,5,8.505535e+01
walk-stand,5,1.000218e+01
stand,5,3.500764e+01
stand,5,6.000218e+01
stand,5,8.500764e+01
stand,1,1.001112e+01
stand,1,3.500185e+01
stand,1,6.000494e+01
stand,1,8.500803e+01
stand-walk,1,1.005819e+01
stand-walk,1,3.507897e+01
stand-walk,1,6.001663e+01
stand-walk,1,8.503741e+01
walk,1,1.000848e+01
walk,1,3.502969e+01
walk,1,6.005089e+01
