label,trial,gait
stand,1,1.001193e+01
stand,1,3.501193e+01
stand,1,6.001193e+01
stand,1,8.501193e+01
stand-walk,1,1.004739e+01
stand-walk,1,3.507109e+01
stand-walk,1,6.009479e+01
stand-walk,1,8.502370e+01
walk,1,1.006178e+01
walk,1,3.503972e+01
walk,1,6.001765e+01
walk,1,8.508385e+01
walk,1,1.004525e+01
walk,1,3.502262e+01
walk,1,6.009050e+01
walk,1,8.506787e+01
turn2,1,1.005587e+01
turn2,1,3.500931e+01
turn2,1,6.005587e+01
turn2,1,8.500931e+01
turn2,1,1.002786e+01
turn2,1,3.500464e+01
turn2,1,6.007428e+01
turn1,1,8.505107e+01
turn1,1,1.008101e+01
turn1,1,3.501350e+01
turn1,1,6.003600e+01
turn1,1,8.505851e+01
turn1,1,1.006289e+01
turn1,1,3.504043e+01
walk,1,6.001797e+01
walk,1,8.508535e+01
walk,1,1.001698e+01
walk,1,3.505942e+01
walk,1,6.001698e+01
walk,1,8.505942e+01
walk,1,1.003650e+01
walk,1,3.503650e+01
walk,1,6.003650e+01
walk,1,8.503650e+01
walk,1,1.000962e+01
walk,1,3.503369e+01
walk,1,6.005775e+01
walk,1,8.508181e+01
walk-stand,1,1.002403e+01
walk-stand,1,3.501545e+01
stand,1,6.000687e+01
idle,1,8.503261e+01
idle,2,3.503268e+01
stand,2,6.003268e+01
stand,2,8.503268e+01
stand-walk,2,1.007260e+01
stand-walk,2,3.502722e+01
stand-walk,2,6.007260e+01
stand-walk,2,8.502722e+01
walk,2,1.002593e+01
walk,2,3.500432e+01
walk,2,6.006914e+01
walk,2,8.504754e+01
walk,2,1.002616e+01
walk,2,3.504795e+01
walk,2,6.006975e+01
walk,2,8.500436e+01
turn2,2,1.000870e+01
turn2,2,3.507398e+01
turn2,2,6.005222e+01
turn2,2,8.503046e+01
turn2,2,1.004219e+01
turn2,2,3.502110e+01
turn2,2,6.008439e+01
turn1,2,8.506329e+01
turn1,2,1.006178e+01
turn1,2,3.503972e+01
turn1,2,6.001765e+01
turn1,2,8.508385e+01
turn1,2,1.008475e+01
turn1,2,3.508475e+01
turn1,2,6.008475e+01
walk,2,8.508475e+01
walk,2,1.005917e+01
walk,2,3.508030e+01
walk,2,6.001691e+01
walk,2,8.503804e+01
walk,2,1.004983e+01
walk,2,3.504983e+01
walk,2,6.004983e+01
walk,2,8.504983e+01
walk,2,1.008772e+01
walk,2,3.508772e+01
walk,2,6.008772e+01
walk,2,8.508772e+01
walk-stand,2,1.002808e+01
walk-stand,2,3.501805e+01
stand,2,6.000802e+01
idle,2,8.503811e+01
idle,3,3.502825e+01
stand,3,6.003766e+01
stand,3,8.500942e+01
stand-walk,3,1.004184e+01
stand-walk,3,3.506276e+01
stand-walk,3,6.008368e+01
stand-walk,3,8.502092e+01
walk,3,1.006711e+01
walk,3,3.506711e+01
walk,3,6.006711e+01
walk,3,8.506711e+01
walk,3,1.000855e+01
walk,3,3.507271e+01
walk,3,6.005133e+01
walk,3,8.502994e+01
walk,3,1.001669e+01
turn2,3,3.505843e+01
turn2,3,6.001669e+01
turn2,3,8.505843e+01
turn2,3,1.001629e+01
turn2,3,3.501629e+01
turn2,3,6.001629e+01
turn2,3,8.501629e+01
turn1,3,1.002506e+01
turn1,3,3.500418e+01
turn1,3,6.006683e+01
turn1,3,8.504595e+01
turn1,3,1.000801e+01
turn1,3,3.506805e+01
turn1,3,6.004804e+01
walk,3,8.502802e+01
walk,3,1.005542e+01
walk,3,3.507522e+01
walk,3,6.001584e+01
walk,3,8.503563e+01
walk,3,1.004942e+01
walk,3,3.500824e+01
walk,3,6.004942e+01
walk,3,8.500824e+01
walk,3,1.000794e+01
walk,3,3.502780e+01
walk,3,6.004766e+01
walk,3,8.506751e+01
walk-stand,3,1.001939e+01
walk-stand,3,3.500323e+01
stand,3,6.001939e+01
idle,3,8.500323e+01
idle,4,3.501171e+01
stand,4,6.001171e+01
stand,4,8.501171e+01
stand-walk,4,1.002616e+01
stand-walk,4,3.504795e+01
stand-walk,4,6.006975e+01
stand-walk,4,8.500436e+01
walk,4,1.004219e+01
walk,4,3.502110e+01
walk,4,6.008439e+01
walk,4,8.506329e+01
walk,4,1.005245e+01
walk,4,3.505245e+01
walk,4,6.005245e+01
walk,4,8.505245e+01
walk,4,1.005245e+01
turn2,4,3.505245e+01
turn2,4,6.005245e+01
turn2,4,8.505245e+01
turn2,4,1.004983e+01
turn2,4,3.504983e+01
turn2,4,6.004983e+01
turn1,4,8.504983e+01
turn1,4,1.008333e+01
turn1,4,3.508333e+01
turn1,4,6.008333e+01
turn1,4,8.508333e+01
turn1,4,1.005025e+01
turn1,4,3.500838e+01
turn1,4,6.005025e+01
turn1,4,8.500838e+01
walk,4,1.005917e+01
walk,4,3.508030e+01
walk,4,6.001691e+01
walk,4,8.503804e+01
walk,4,1.007752e+01
walk,4,3.505599e+01
walk,4,6.003445e+01
walk,4,8.501292e+01
walk,4,1.002710e+01
walk,4,3.504968e+01
walk,4,6.007227e+01
walk,4,8.500452e+01
walk-stand,4,1.002211e+01
walk-stand,4,3.500368e+01
stand,4,6.002211e+01
idle,4,8.500368e+01
idle,5,3.500414e+01
stand,5,6.002486e+01
stand,5,8.500414e+01
stand-walk,5,1.005338e+01
stand-walk,5,3.505338e+01
stand-walk,5,6.005338e+01
stand-walk,5,8.505338e+01
walk,5,1.003460e+01
walk,5,3.503460e+01
walk,5,6.003460e+01
walk,5,8.503460e+01
walk,5,1.004292e+01
walk,5,3.502146e+01
walk,5,6.008584e+01
walk,5,8.506438e+01
turn2,5,1.003460e+01
turn2,5,3.503460e+01
turn2,5,6.003460e+01
turn2,5,8.503460e+01
turn2,5,1.007686e+01
turn2,5,3.501281e+01
turn2,5,6.003416e+01
turn2,5,8.505551e+01
turn1,5,1.004902e+01
turn1,5,3.504902e+01
turn1,5,6.004902e+01
turn1,5,8.504902e+01
turn1,5,1.008197e+01
turn1,5,3.508197e+01
turn1,5,6.008197e+01
walk,5,8.508197e+01
walk,5,1.000807e+01
walk,5,3.502825e+01
walk,5,6.004843e+01
walk,5,8.506860e+01
walk,5,1.000827e+01
walk,5,3.507031e+01
walk,5,6.004963e+01
walk,5,8.502895e+01
walk,5,1.003431e+01
walk,5,3.507719e+01
walk,5,6.003431e+01
walk,5,8.507719e+01
walk-stand,5,1.000567e+01
stand,5,3.501040e+01
stand,5,6.001513e+01
idle,5,8.500095e+01
stand,1,1.000303e+01
stand,1,3.500151e+01
stand,1,6.000606e+01
stand,1,8.500454e+01
stand-walk,1,1.007752e+01
stand-walk,1,3.505599e+01
stand-walk,1,6.003445e+01
stand-walk,1,8.501292e+01
walk,1,1.005414e+01
walk,1,3.503480e+01
walk,1,6.001547e+01
walk,1,8.507347e+01
walk,1,1.005587e+01
walk,1,3.503591e+01
walk,1,6.001596e+01
walk,1,8.507582e+01
walk,1,1.000841e+01
turn2,1,3.507149e+01
turn2,1,6.005046e+01
turn2,1,8.502944e+01
turn2,1,1.004862e+01
turn2,1,3.500810e+01
turn2,1,6.004862e+01
turn2,1,8.500810e+01
turn1,1,1.003210e+01
turn1,1,3.507223e+01
turn1,1,6.003210e+01
turn1,1,8.507223e+01
turn1,1,1.001616e+01
turn1,1,3.505654e+01
turn1,1,6.001616e+01
walk,1,8.505654e+01
walk,1,1.004710e+01
walk,1,3.500785e+01
walk,1,6.004710e+01
walk,1,8.500785e+01
walk,1,1.001603e+01
walk,1,3.501603e+01
walk,1,6.001603e+01
walk,1,8.501603e+01
walk,1,1.001590e+01
walk,1,3.505564e+01
walk,1,6.001590e+01
walk,1,8.505564e+01
walk-stand,1,1.001517e+01
walk-stand,1,3.502276e+01
stand,1,6.003035e+01
idle,1,8.500759e+01
idle,2,3.501754e+01
stand,2,6.003509e+01
stand,2,8.501754e+01
stand-walk,2,1.007752e+01
stand-walk,2,3.505599e+01
stand-walk,2,6.003445e+01
stand-walk,2,8.501292e+01
walk,2,1.000776e+01
walk,2,3.506594e+01
walk,2,6.004655e+01
walk,2,8.502715e+01
walk,2,1.006865e+01
walk,2,3.501144e+01
walk,2,6.003051e+01
