feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
0.198592,0.925600,0.185496,0.098400,0.174064,0.044394,-0.783952,0.024758,-0.265548,0.014745,0.245816,0.389465,0.179184,-0.137853,0.257588,0.024472,0.016147,0.740100,-0.874861,0.675763,0.298847,-0.019958,-1.095174,-0.017813,0.020520,0.009481,0.654314,0.011025,-0.304025,-0.281874,0.042461,0.037610,83.724122,1.025773,-1.304264,0.002627,0.071714,1.010297,-0.316977,0.916049,0.005132,0.010472,0.141001,0.010066,0.278297,0.554965,0.198677,0.446301
0.167483,0.989229,0.546217,0.079313,0.404943,0.660803,-0.731845,0.022629,-0.230838,0.777389,0.155505,0.073793,-0.361762,-0.156069,5.511545,0.067623,1.444869,1.773431,-0.878606,0.629365,-1.029777,-2.239817,-1.088192,-6.185764,-1.232721,0.053595,0.177972,4.711958,-0.283386,-4.647493,0.027468,0.031321,246.668065,0.963302,-1.465767,0.025005,0.462696,1.585139,-0.704469,0.976046,0.005173,0.012335,0.145595,0.011177,3.323698,0.000675,0.873163,0.297371
0.281682,0.973161,0.244713,0.063466,0.049631,0.528774,-0.851164,0.020218,-0.218351,0.061223,0.124435,0.059049,-0.015104,-0.155207,0.435168,0.002782,0.112958,0.699335,-0.989143,-0.273655,-0.215156,-0.674129,-0.999822,-2.063163,-0.377429,2.485536,-3.436983,0.370355,-0.287023,-1.961026,-0.198975,0.064556,85.339205,1.058346,-1.417044,0.020009,0.025178,1.414994,-0.446023,0.940737,0.014417,0.001504,0.116505,0.017361,1.581662,-0.916106,0.530017,-0.218831
0.280354,1.047653,0.847996,0.003539,0.173023,0.072630,-1.185413,0.024383,-0.283170,0.004171,0.029502,0.025435,0.185532,-0.140568,0.011894,0.011092,0.004046,0.153007,-0.842872,0.645649,0.172268,0.176688,-0.732916,-0.085449,0.165182,0.004774,0.179481,0.025887,-0.321340,-0.205551,0.046434,0.041324,326.266234,0.863833,-1.431799,0.004358,0.014387,1.203452,-0.285634,0.996942,0.013003,0.000752,0.030121,0.010549,0.275159,0.114716,0.249516,0.043602
-1.374627,0.754097,5.389923,0.388694,0.472596,0.469909,-1.276579,1.079068,0.260632,0.169328,0.449450,0.611155,0.958074,0.632165,0.508137,0.415187,0.280397,1.517710,-0.791514,0.676456,0.356093,-0.164900,-0.987891,0.600504,-1.445763,-1.081236,1.030897,0.211699,-0.981187,-0.402903,0.148601,0.624103,2067.668665,0.643369,-1.582858,0.160094,0.284082,1.796457,-0.837921,-0.894600,0.489625,0.179193,0.815468,0.305884,1.598872,0.363120,-0.846238,0.504538
-1.374627,0.876932,1.343333,0.624544,0.642770,0.585328,-1.651911,0.870222,1.589533,0.208888,0.608191,0.604248,0.958074,0.632165,0.664076,0.461742,0.352674,1.517710,-1.667896,0.891669,1.210065,-0.164900,-0.983133,1.610232,-1.445763,-1.081236,1.136948,0.244185,-0.981187,-0.359810,0.167140,0.712036,621.781750,1.521814,-1.659017,0.714970,0.317446,1.286150,-1.048405,-1.417058,0.874069,0.180512,0.807406,0.945113,1.598872,0.756356,-0.996168,0.504538
-0.911872,0.582629,0.925221,0.597764,0.741748,0.901813,-1.519203,0.597627,1.589533,0.496769,0.667407,0.731101,1.693931,1.851613,0.655870,0.628009,0.563688,2.257353,-1.392963,1.389001,1.447844,-1.471505,-1.366214,1.610232,-1.372877,-1.006611,1.136948,0.495852,0.957344,-1.231755,1.778632,0.283214,319.330312,1.247148,-1.675782,0.790527,0.575081,1.338230,-1.048405,-1.417058,0.704914,0.514118,0.275188,0.157985,2.545982,1.190439,-1.230757,1.309352
-0.911872,0.492007,2.499439,0.337503,0.508277,1.282453,-1.429717,0.551920,1.371266,0.389312,0.691807,1.453638,1.693931,1.851613,0.849321,0.644341,0.459788,4.531412,-1.112644,1.389001,0.244092,-1.471505,-1.485296,1.562618,-1.372877,-1.006611,3.358162,0.351482,-0.607206,-1.434949,1.778632,0.234235,772.739422,1.003766,-1.399720,0.223078,0.599753,1.666646,-0.603773,0.038517,0.326610,0.374010,0.428492,0.657008,2.545982,1.190439,-1.230757,1.309352
-1.788244,0.615215,2.337167,0.296308,0.557466,0.981611,-1.356076,0.880951,0.926681,0.240607,0.746326,1.355595,1.716414,0.761832,0.816646,0.518735,0.333960,4.531412,-1.337409,0.760456,0.234288,-0.717629,-1.498280,-0.014267,-1.150870,-1.276825,3.358162,0.297207,-1.126640,-1.434949,0.130223,0.371345,936.585296,1.208009,-1.742726,0.258844,0.379337,1.677528,-1.145112,-0.661787,0.467069,0.219192,0.670136,0.592665,1.847405,0.760216,-1.196315,0.769253
-1.788244,0.748056,1.067005,0.426739,0.710388,0.481606,-1.522501,0.894752,1.143306,0.280046,1.046771,1.010266,1.716414,0.761832,0.741990,0.525586,0.394607,2.357973,-1.584849,1.026591,1.319895,-0.717629,-1.343175,1.847397,-1.150870,-1.276825,1.555060,0.328600,-1.126640,-0.598992,0.155244,0.735021,493.816915,1.336458,-1.737115,0.782645,0.300638,1.405019,-1.145112,-1.198473,0.774947,0.225916,0.764424,0.799747,1.847405,0.760216,-1.277023,0.727696
-0.882272,0.603121,1.148846,0.625511,0.746037,0.553195,-1.590012,0.493036,1.143306,0.491784,0.619735,0.696216,1.496856,1.644859,0.709122,0.680742,0.545928,2.325105,-1.448076,1.624794,1.330443,-1.197568,-1.106687,1.847397,-1.957616,-1.264602,1.555060,0.581196,0.500968,-1.434052,1.939203,0.548248,368.841247,1.242235,-1.652491,0.782674,0.508950,1.331629,-1.108693,-1.198473,0.691642,0.464499,0.335140,0.161599,2.037203,1.005056,-0.796001,1.342762
