feat_3,feat_12,feat_33,feat_155,feat_187,feat_245,feat_37,feat_5,feat_19,feat_180,feat_185,feat_255,feat_189,feat_149,feat_230,feat_175,feat_145,feat_254,feat_39,feat_169,feat_164,feat_213,feat_107,feat_194,feat_163,feat_198,feat_229,feat_205,feat_18,feat_223,feat_139,feat_25,feat_36,feat_40,feat_127,feat_190,feat_210,feat_28,feat_158,feat_13,feat_15,feat_150,feat_250,feat_20,feat_144,feat_239,feat_218,feat_209
0.261430,1.176201,0.153985,0.001528,0.238906,0.088162,-0.645443,0.016251,-0.244873,0.001886,0.011296,0.056799,0.240701,-0.039889,0.005991,0.002770,0.001113,-0.094956,-0.853963,0.708153,-0.003884,0.034167,-0.950245,-0.212069,-0.006771,0.283170,0.462758,0.003615,-0.337869,-0.179869,0.050934,0.029047,61.670844,0.988208,-1.174548,0.001295,0.002805,0.989609,-0.303056,1.147612,0.011588,0.000622,0.024203,0.017794,0.118430,0.265089,0.075192,-0.299699
0.212270,0.933988,0.172514,0.072283,0.292182,0.133069,-1.430885,0.303667,-0.099977,0.038919,0.116764,0.184091,0.354218,-0.022633,0.093279,0.064206,0.072499,0.396706,-1.630818,0.751660,0.097984,-0.211214,-1.447543,-0.119311,-0.037122,0.088859,0.737389,0.066519,-0.340858,-0.252989,0.088521,0.063705,52.178630,1.469953,-1.508848,0.044687,0.075502,1.226798,-0.336224,0.606480,0.181743,0.014452,0.179792,0.053264,0.423258,0.544519,-0.447831,-0.063670
0.948710,0.781593,2.514518,0.030115,0.289232,0.338827,-1.006940,0.138756,-0.020294,0.016495,0.131148,0.221006,0.340197,-0.036148,0.082742,0.042443,0.015553,0.550099,-1.115978,0.724277,0.025408,-0.159976,-1.187913,-0.022330,-0.005973,0.257192,0.635931,0.085920,-0.535869,-0.238697,0.054930,0.150048,617.428685,1.032172,-1.471093,0.030142,0.048997,2.366140,-0.317058,0.581678,0.122957,0.003031,0.106983,0.141653,0.150874,0.537859,0.221459,-0.171290
-0.801584,0.771002,2.899078,0.199078,0.491767,0.405568,-1.424107,0.779433,-0.052706,0.157295,0.151981,0.424304,0.857629,0.607208,0.181881,0.195248,0.207276,0.388293,-1.475168,0.887450,0.010118,-0.359259,-1.255309,0.030228,-0.894215,-0.329264,0.875653,0.132953,-1.031600,-0.578198,0.158929,0.377148,1015.630296,1.256908,-1.423375,0.164824,0.197188,1.958660,-0.959573,-0.886035,0.619112,0.139942,0.225972,0.257126,1.023584,0.923560,-0.884901,0.230937
-0.801584,0.632330,0.224943,0.203405,0.592536,0.341171,-1.468893,0.622135,1.019947,0.209996,0.505181,0.418319,0.857629,0.607208,0.301340,0.270783,0.233075,0.439060,-1.559954,0.974511,0.942077,-0.680686,-1.433098,1.109324,-0.894215,-0.365738,1.006294,0.187178,-1.031600,-0.759220,0.167401,0.330583,84.340717,1.389268,-1.410507,0.638808,0.258387,0.689843,-1.006952,-1.086698,0.636189,0.164057,0.232438,0.785612,1.023584,0.923560,-0.884901,0.401999
-0.180621,0.546128,0.203814,0.233841,0.638044,0.493602,-1.344514,0.280825,1.019947,0.517815,0.527983,0.423194,0.883565,1.120620,0.391794,0.420768,0.396904,0.554567,-1.400394,1.178761,0.942077,-0.737801,-1.667742,1.108247,-1.192950,-1.016163,1.072360,0.295398,0.371845,-0.820166,1.707498,0.302784,64.081823,1.233248,-1.358046,0.672587,0.421131,1.549331,-0.943050,-0.792990,0.495870,0.383499,0.355084,0.186211,1.261355,1.295686,-0.926369,0.780861
-0.179357,0.688282,2.568493,0.156737,0.442372,0.610744,-1.236751,0.442327,0.813502,0.088540,0.349543,0.456956,0.783513,0.658284,0.373691,0.347011,0.216700,0.513553,-1.348628,0.772618,0.091040,-0.659044,-2.080821,0.084117,-0.210958,-0.050751,1.088380,0.275021,-0.681636,-0.820166,0.207335,0.454815,717.283588,1.175947,-1.282691,0.105531,0.155402,2.165569,-0.483168,0.205784,0.299113,0.065628,0.387145,0.464038,0.583483,0.924041,0.334341,-0.096161
-0.824054,0.772193,2.516239,0.364081,0.569192,0.758119,-1.396096,0.715218,0.402064,0.212515,0.436278,0.772006,1.035426,0.895233,0.439275,0.290845,0.287164,1.743854,-1.562039,0.772618,0.012722,-0.430791,-1.903187,-0.003739,-1.021692,-0.549365,1.088380,0.265398,-1.225655,-0.658536,0.145535,0.532747,900.071648,1.225370,-1.434186,0.198501,0.253673,2.236037,-0.936536,-0.861980,0.566298,0.204169,0.391666,0.471238,1.382132,1.400978,-1.138763,0.507205
-0.824054,0.711752,0.650123,0.331303,0.682801,0.708294,-1.404663,0.692653,1.222141,0.262220,0.639550,0.774964,1.035426,0.895233,0.421236,0.318169,0.296771,1.743854,-1.554613,1.027805,1.142201,-0.663311,-1.679227,1.315239,-1.021692,-0.549365,1.153630,0.239181,-1.225655,-1.023871,0.172409,0.882150,256.638498,1.273574,-1.403943,0.730534,0.323674,1.998773,-1.039544,-1.110461,0.766436,0.204008,0.419433,0.915792,1.382132,1.400978,-1.138763,0.507205
-0.186005,0.630553,0.213306,0.418924,0.758291,0.574329,-1.265110,0.299468,1.222141,0.647445,0.880941,0.486391,1.284023,2.115885,0.461405,0.650689,0.625616,0.647898,-1.297259,1.132724,1.142201,-1.214126,-1.762689,1.315239,-1.123552,-2.040314,1.153630,0.500394,0.231705,-1.023871,1.681817,0.410160,61.047634,1.069349,-1.642113,0.802906,0.596359,1.119678,-1.039544,-1.078560,0.697373,0.638188,0.631362,0.277507,1.750712,1.525405,-1.595312,1.371844
