label,trial,gait
stand,1,1.000441e+01
stand,1,3.500993e+01
stand,1,6.000441e+01
stand,1,8.500993e+01
stand-walk,1,1.005976e+01
stand-walk,1,3.505976e+01
stand-walk,1,6.005976e+01
stand-walk,1,8.505976e+01
walk,1,1.006036e+01
walk,1,3.501006e+01
walk,1,6.006036e+01
walk,1,8.501006e+01
walk,1,1.005917e+01
walk,1,3.500986e+01
turn2,1,6.005917e+01
turn2,1,8.500986e+01
turn2,1,1.006524e+01
turn2,1,3.504194e+01
turn2,1,6.001864e+01
turn2,1,8.508854e+01
turn1,1,1.008902e+01
turn1,1,3.501484e+01
turn1,1,6.003956e+01
turn1,1,8.506429e+01
turn1,1,1.002024e+01
turn1,1,3.502024e+01
walk,1,6.002024e+01
walk,1,8.502024e+01
walk,1,1.006098e+01
walk,1,3.506098e+01
walk,1,6.006098e+01
walk,1,8.506098e+01
walk,1,1.006910e+01
walk,1,3.504442e+01
walk,1,6.001974e+01
walk,1,8.509378e+01
walk-stand,1,1.001545e+01
stand,1,3.501545e+01
stand,1,6.001545e+01
idle,1,8.501545e+01
idle,2,3.501639e+01
stand,2,6.003279e+01
stand,2,8.501639e+01
stand-walk,2,1.004878e+01
stand-walk,2,3.502439e+01
stand-walk,2,6.009756e+01
stand-walk,2,8.507317e+01
walk,2,1.007828e+01
walk,2,3.502935e+01
walk,2,6.007828e+01
walk,2,8.502935e+01
walk,2,1.001946e+01
walk,2,3.501946e+01
walk,2,6.001946e+01
turn2,2,8.501946e+01
turn2,2,1.002838e+01
turn2,2,3.500473e+01
turn2,2,6.007569e+01
turn2,2,8.505203e+01
turn1,2,1.001946e+01
turn1,2,3.501946e+01
turn1,2,6.001946e+01
turn1,2,8.501946e+01
turn1,2,1.007905e+01
turn1,2,3.507905e+01
walk,2,6.007905e+01
walk,2,8.507905e+01
walk,2,1.009082e+01
walk,2,3.501514e+01
walk,2,6.004036e+01
walk,2,8.506559e+01
walk,2,1.001946e+01
walk,2,3.501946e+01
walk,2,6.001946e+01
walk,2,8.501946e+01
walk-stand,2,1.001391e+01
stand,2,3.500232e+01
stand,2,6.001391e+01
idle,2,8.500232e+01
idle,3,3.503597e+01
stand,3,6.003597e+01
stand,3,8.503597e+01
stand-walk,3,1.004831e+01
stand-walk,3,3.507246e+01
stand-walk,3,6.009662e+01
stand-walk,3,8.502415e+01
walk,3,1.000981e+01
walk,3,3.503435e+01
walk,3,6.005888e+01
walk,3,8.508342e+01
walk,3,1.000962e+01
walk,3,3.503369e+01
walk,3,6.005775e+01
turn2,3,8.508181e+01
turn2,3,1.008403e+01
turn2,3,3.501401e+01
turn2,3,6.003735e+01
turn2,3,8.506069e+01
turn2,3,1.007752e+01
turn1,3,3.507752e+01
turn1,3,6.007752e+01
turn1,3,8.507752e+01
turn1,3,1.003899e+01
turn1,3,3.508772e+01
walk,3,6.003899e+01
walk,3,8.508772e+01
walk,3,1.006843e+01
walk,3,3.509286e+01
walk,3,6.001955e+01
walk,3,8.504399e+01
walk,3,1.004878e+01
walk,3,3.502439e+01
walk,3,6.009756e+01
walk,3,8.507317e+01
walk-stand,3,1.000705e+01
stand,3,3.500117e+01
stand,3,6.001879e+01
idle,3,8.501292e+01
idle,4,3.500661e+01
stand,4,6.000661e+01
stand,4,8.500661e+01
stand-walk,4,1.009804e+01
stand-walk,4,3.509804e+01
stand-walk,4,6.009804e+01
stand-walk,4,8.509804e+01
walk,4,1.002950e+01
walk,4,3.500492e+01
walk,4,6.007866e+01
walk,4,8.505408e+01
walk,4,1.002921e+01
walk,4,3.505355e+01
walk,4,6.007790e+01
turn2,4,8.500487e+01
turn2,4,1.009615e+01
turn2,4,3.509615e+01
turn2,4,6.009615e+01
turn2,4,8.509615e+01
turn1,4,1.000972e+01
turn1,4,3.508260e+01
turn1,4,6.005831e+01
turn1,4,8.503401e+01
turn1,4,1.004016e+01
turn1,4,3.504016e+01
walk,4,6.004016e+01
walk,4,8.504016e+01
walk,4,1.005076e+01
walk,4,3.502538e+01
walk,4,6.010152e+01
walk,4,8.507614e+01
walk,4,1.001984e+01
walk,4,3.501984e+01
walk,4,6.001984e+01
walk,4,8.501984e+01
walk-stand,4,1.000267e+01
stand,4,3.502267e+01
stand,4,6.001600e+01
idle,4,8.500934e+01
idle,5,3.503140e+01
stand,5,6.001396e+01
stand,5,8.503140e+01
stand-walk,5,1.002838e+01
stand-walk,5,3.500473e+01
stand-walk,5,6.007569e+01
stand-walk,5,8.505203e+01
walk,5,1.007828e+01
walk,5,3.502935e+01
walk,5,6.007828e+01
walk,5,8.502935e+01
walk,5,1.004926e+01
walk,5,3.507389e+01
walk,5,6.009852e+01
turn2,5,8.502463e+01
turn2,5,1.005747e+01
turn2,5,3.505747e+01
turn2,5,6.005747e+01
turn2,5,8.505747e+01
turn1,5,1.001946e+01
turn1,5,3.501946e+01
turn1,5,6.001946e+01
turn1,5,8.501946e+01
turn1,5,1.003937e+01
turn1,5,3.503937e+01
walk,5,6.003937e+01
walk,5,8.503937e+01
walk,5,1.003040e+01
walk,5,3.505572e+01
walk,5,6.008105e+01
walk,5,8.500507e+01
walk,5,1.004878e+01
walk,5,3.502439e+01
walk,5,6.009756e+01
walk,5,8.507317e+01
walk-stand,5,1.001890e+01
stand,5,3.502565e+01
stand,5,6.000540e+01
idle,5,8.501215e+01
idle,5,1.009317e+01
idle,5,3.509317e+01
idle,5,6.009317e+01
idle,5,8.509317e+01
stand,1,1.000408e+01
stand,1,3.500408e+01
stand,1,6.000408e+01
stand,1,8.500408e+01
stand-walk,1,1.001642e+01
stand-walk,1,3.505747e+01
stand-walk,1,6.001642e+01
stand-walk,1,8.505747e+01
walk,1,1.004608e+01
walk,1,3.502304e+01
walk,1,6.009217e+01
walk,1,8.506912e+01
walk,1,1.006289e+01
walk,1,3.504043e+01
walk,1,6.001797e+01
turn2,1,8.508535e+01
turn2,1,1.008929e+01
turn2,1,3.508929e+01
turn2,1,6.008929e+01
turn2,1,8.508929e+01
turn1,1,1.001742e+01
turn1,1,3.501742e+01
turn1,1,6.001742e+01
turn1,1,8.501742e+01
turn1,1,1.006464e+01
turn1,1,3.508772e+01
walk,1,6.001847e+01
walk,1,8.504155e+01
walk,1,1.004566e+01
walk,1,3.506849e+01
walk,1,6.009132e+01
walk,1,8.502283e+01
walk,1,1.006124e+01
walk,1,3.508311e+01
walk,1,6.001750e+01
walk,1,8.503937e+01
walk-stand,1,1.001209e+01
stand,1,3.501814e+01
stand,1,6.002418e+01
idle,1,8.500605e+01
idle,2,3.503772e+01
idle,2,6.001676e+01
idle,2,8.507963e+01
idle,2,1.000855e+01
stand,2,3.502994e+01
stand,2,6.000855e+01
stand,2,8.502994e+01
stand-walk,2,1.005199e+01
stand-walk,2,3.500867e+01
stand-walk,2,6.005199e+01
stand-walk,2,8.500867e+01
walk,2,1.000918e+01
walk,2,3.507805e+01
walk,2,6.005510e+01
walk,2,8.503214e+01
walk,2,1.001855e+01
walk,2,3.506494e+01
turn2,2,6.001855e+01
turn2,2,8.506494e+01
turn2,2,1.000878e+01
turn2,2,3.503073e+01
turn2,2,6.005268e+01
turn2,2,8.507463e+01
turn1,2,1.008696e+01
turn1,2,3.504348e+01
turn1,2,6.008696e+01
turn1,2,8.504348e+01
turn1,2,1.004608e+01
turn1,2,3.502304e+01
walk,2,6.009217e+01
walk,2,8.506912e+01
walk,2,1.009259e+01
walk,2,3.509259e+01
walk,2,6.009259e+01
walk,2,8.509259e+01
walk,2,1.002760e+01
walk,2,3.505060e+01
walk,2,6.007360e+01
walk,2,8.500460e+01
walk,2,1.009772e+01
walk,2,3.507058e+01
walk,2,6.004343e+01
walk,2,8.501629e+01
walk-stand,2,1.002050e+01
stand,2,3.500769e+01
stand,2,6.002050e+01
idle,2,8.500769e+01
idle,3,3.500450e+01
stand,3,6.001201e+01
stand,3,8.501951e+01
stand-walk,3,1.001773e+01
stand-walk,3,3.501773e+01
stand-walk,3,6.001773e+01
stand-walk,3,8.501773e+01
walk,3,1.007394e+01
walk,3,3.502773e+01
walk,3,6.007394e+01
walk,3,8.502773e+01
walk,3,1.005587e+01
walk,3,3.500931e+01
turn2,3,6.005587e+01
turn2,3,8.500931e+01
turn2,3,1.007130e+01
turn2,3,3.502674e+01
turn2,3,6.007130e+01
turn2,3,8.502674e+01
turn1,3,1.006289e+01
turn1,3,3.504043e+01
turn1,3,6.001797e+01
turn1,3,8.508535e+01
turn1,3,1.000935e+01
turn1,3,3.507951e+01
walk,3,6.005613e+01
walk,3,8.503274e+01
walk,3,1.003824e+01
walk,3,3.508604e+01
walk,3,6.003824e+01
walk,3,8.508604e+01
walk,3,1.002593e+01
walk,3,3.500432e+01
walk,3,6.006914e+01
walk,3,8.504754e+01
walk-stand,3,1.001658e+01
stand,3,3.502250e+01
stand,3,6.000474e+01
idle,3,8.501066e+01
idle,4,1.000676e+01
stand,4,3.500113e+01
stand,4,6.001803e+01
stand,4,8.501240e+01
stand-walk,4,1.000863e+01
stand-walk,4,3.503020e+01
stand-walk,4,6.005177e+01
stand-walk,4,8.507334e+01
walk,4,1.006464e+01
walk,4,3.508772e+01
walk,4,6.001847e+01
walk,4,8.504155e+01
walk,4,1.005435e+01
walk,4,3.505435e+01
turn2,4,6.005435e+01
turn2,4,8.505435e+01
turn2,4,1.007958e+01
turn2,4,3.501326e+01
turn2,4,6.003537e+01
turn2,4,8.505747e+01
turn2,4,1.001757e+01
turn1,4,3.506151e+01
turn1,4,6.001757e+01
turn1,4,8.506151e+01
turn1,4,1.006071e+01
turn1,4,3.503903e+01
turn1,4,6.001735e+01
walk,4,8.508239e+01
walk,4,1.000863e+01
walk,4,3.503020e+01
walk,4,6.005177e+01
walk,4,8.507334e+01
walk,4,1.005435e+01
walk,4,3.505435e+01
walk,4,6.005435e+01
walk,4,8.505435e+01
walk,4,1.000902e+01
walk,4,3.507665e+01
walk,4,6.005410e+01
walk,4,8.503156e+01
walk-stand,4,1.001590e+01
stand,4,3.500265e+01
stand,4,6.001590e+01
idle,4,8.500265e+01
idle,5,3.500816e+01
stand,5,60
stand,5,8.499184e+01
stand-walk,5,1.000870e+01
stand-walk,5,3.507398e+01
stand-walk,5,5.996519e+01
stand-walk,5,8.494343e+01
walk,5,1.003683e+01
walk,5,3.508287e+01
walk,5,5.994475e+01
walk,5,8.499079e+01
walk,5,1.004444e+01
walk,5,3.502222e+01
turn2,5,60
turn2,5,8.497778e+01
turn2,5,1.006124e+01
turn2,5,3.508311e+01
turn2,5,5.993001e+01
turn2,5,8.495188e+01
turn2,5,1.000870e+01
turn1,5,3.507398e+01
turn1,5,5.996519e+01
turn1,5,8.494343e+01
turn1,5,1.009091e+01
turn1,5,3.509091e+01
turn1,5,60
walk,5,85
walk,5,1.002812e+01
walk,5,3.505155e+01
walk,5,5.998126e+01
walk,5,8.491097e+01
walk,5,1.003717e+01
walk,5,3.503717e+01
walk,5,5.994424e+01
walk,5,8.494424e+01
walk,5,1.001742e+01
walk,5,3.501742e+01
walk,5,5.993031e+01
walk,5,8.493031e+01
walk-stand,5,1.001484e+01
stand,5,3.501484e+01
stand,5,5.999011e+01
idle,5,8.499011e+01
idle,6,3.501866e+01
stand,6,6.002715e+01
stand,6,8.500170e+01
stand-walk,6,1.004115e+01
stand-walk,6,3.506173e+01
stand-walk,6,6.008230e+01
stand-walk,6,8.502058e+01
walk,6,1.000902e+01
walk,6,3.507665e+01
walk,6,6.005410e+01
walk,6,8.503156e+01
walk,6,1.005199e+01
walk,6,3.500867e+01
walk,6,6.005199e+01
turn2,6,8.500867e+01
turn2,6,1.006071e+01
turn2,6,3.503903e+01
turn2,6,6.001735e+01
turn2,6,8.508239e+01
turn2,6,1.003584e+01
turn1,6,3.503584e+01
turn1,6,6.003584e+01
turn1,6,8.503584e+01
turn1,6,1.002735e+01
turn1,6,3.500456e+01
turn1,6,6.007293e+01
walk,6,8.505014e+01
walk,6,1.009346e+01
walk,6,3.504673e+01
walk,6,6.009346e+01
walk,6,8.504673e+01
walk,6,1.005639e+01
walk,6,3.505639e+01
walk,6,6.005639e+01
walk,6,8.505639e+01
walk,6,1.001773e+01
walk,6,3.501773e+01
walk,6,6.001773e+01
walk,6,8.501773e+01
walk-stand,6,1.000245e+01
stand,6,3.500858e+01
stand,6,6.001471e+01
idle,6,8.502084e+01
stand,1,1.000915e+01
stand,1,3.500343e+01
stand,1,6.000915e+01
stand,1,8.500343e+01
stand-walk,1,1.005632e+01
stand-walk,1,3.507643e+01
stand-walk,1,6.001609e+01
stand-walk,1,8.503620e+01
walk,1,1.002406e+01
walk,1,3.504411e+01
walk,1,6.006415e+01
walk,1,8.500401e+01
walk,1,1.007494e+01
walk,1,3.505412e+01
walk,1,6.003331e+01
walk,1,8.501249e+01
walk,1,1.005677e+01
walk,1,3.503650e+01
turn2,1,6.001622e+01
turn2,1,8.507705e+01
turn2,1,1.003922e+01
turn2,1,3.505882e+01
turn2,1,6.007843e+01
turn2,1,8.501961e+01
turn2,1,1.005499e+01
turn1,1,3.503535e+01
turn1,1,6.001571e+01
turn1,1,8.507463e+01
turn1,1,1.004149e+01
turn1,1,3.502075e+01
turn1,1,6.008299e+01
walk,1,8.506224e+01
walk,1,1.002571e+01
walk,1,3.504713e+01
walk,1,6.006855e+01
walk,1,8.500428e+01
walk,1,1.005025e+01
walk,1,3.500838e+01
walk,1,6.005025e+01
walk,1,8.500838e+01
walk,1,1.003922e+01
walk,1,3.505882e+01
