label,trial,gait
stand,1,1.001548e+01
stand,1,3.501548e+01
stand,1,6.001548e+01
stand,1,8.501548e+01
stand-walk,1,1.007928e+01
stand-walk,1,3.510759e+01
stand-walk,1,6.002265e+01
stand-walk,1,8.505096e+01
walk,1,1.001076e+01
walk,1,3.509150e+01
walk,1,6.006459e+01
walk,1,8.503767e+01
walk,1,1.006494e+01
walk,1,3.506494e+01
turn2,1,6.006494e+01
turn2,1,8.506494e+01
turn2,1,1.004274e+01
turn2,1,3.504274e+01
turn2,1,6.004274e+01
turn2,1,8.504274e+01
turn1,1,1.007423e+01
turn1,1,3.510074e+01
turn1,1,6.002121e+01
turn1,1,8.504772e+01
turn1,1,1.007752e+01
walk,1,3.510520e+01
walk,1,6.002215e+01
walk,1,8.504983e+01
walk,1,1.006289e+01
walk,1,3.501048e+01
walk,1,6.006289e+01
walk,1,8.501048e+01
walk,1,1.006036e+01
walk,1,3.501006e+01
walk,1,6.006036e+01
walk,1,8.501006e+01
walk-stand,1,1.001842e+01
walk-stand,1,3.502762e+01
stand,1,6.003683e+01
idle,1,8.500921e+01
idle,1,1.001927e+01
idle,1,3.506744e+01
idle,1,6.011561e+01
idle,1,8.516378e+01
stand,2,3.500892e+01
stand,2,6.002380e+01
stand,2,8.500892e+01
stand-walk,2,1.006565e+01
stand-walk,2,3.501094e+01
stand-walk,2,6.006565e+01
stand-walk,2,8.501094e+01
walk,2,1.003202e+01
walk,2,3.500534e+01
walk,2,6.008538e+01
walk,2,8.505870e+01
walk,2,1.008316e+01
walk,2,3.503119e+01
turn2,2,6.008316e+01
turn2,2,8.503119e+01
turn2,2,1.004184e+01
turn2,2,3.504184e+01
turn2,2,6.004184e+01
turn2,2,8.504184e+01
turn1,2,1.006036e+01
turn1,2,3.501006e+01
turn1,2,6.006036e+01
turn1,2,8.501006e+01
turn1,2,1.003236e+01
walk,2,3.505933e+01
walk,2,6.008630e+01
walk,2,8.500539e+01
walk,2,1.010526e+01
walk,2,3.505263e+01
walk,2,6.010526e+01
walk,2,8.505263e+01
walk,2,1.010204e+01
walk,2,3.510204e+01
walk,2,6.010204e+01
walk,2,8.510204e+01
walk-stand,2,1.000413e+01
walk-stand,2,3.501447e+01
stand,2,6.002480e+01
stand,2,8.503514e+01
idle,2,1.012216e+01
idle,2,3.507853e+01
idle,2,6.003490e+01
idle,2,8.516579e+01
stand,3,3.500855e+01
stand,3,6.003419e+01
stand,3,8.502564e+01
stand-walk,3,1.001043e+01
stand-walk,3,3.503650e+01
stand-walk,3,6.006257e+01
stand-walk,3,8.508863e+01
walk,3,1.002132e+01
walk,3,3.507463e+01
walk,3,6.002132e+01
walk,3,8.507463e+01
walk,3,1.001043e+01
walk,3,3.503650e+01
turn2,3,6.006257e+01
turn2,3,8.508863e+01
turn2,3,1.010417e+01
turn2,3,3.510417e+01
turn2,3,6.010417e+01
turn2,3,8.510417e+01
turn1,3,1.007269e+01
turn1,3,3.509865e+01
turn1,3,6.002077e+01
turn1,3,8.504673e+01
turn1,3,1.006494e+01
turn1,3,3.506494e+01
walk,3,6.006494e+01
walk,3,8.506494e+01
walk,3,1.006160e+01
walk,3,3.501027e+01
walk,3,6.006160e+01
walk,3,8.501027e+01
walk,3,1.007049e+01
walk,3,3.504532e+01
walk,3,6.002014e+01
walk,3,8.509567e+01
walk-stand,3,1.002132e+01
walk-stand,3,3.501066e+01
idle,3,6.004264e+01
idle,3,8.503198e+01
