label,trial,gait
stand,1,1.000459e+01
stand,1,3.500459e+01
stand,1,6.000459e+01
stand,1,8.500459e+01
stand-walk,1,1.007605e+01
stand-walk,1,3.507605e+01
stand-walk,1,6.007605e+01
stand-walk,1,8.507605e+01
walk,1,1.008729e+01
walk,1,3.501455e+01
walk,1,6.003880e+01
walk,1,8.506305e+01
walk,1,1.007533e+01
turn2,1,3.502825e+01
turn2,1,6.007533e+01
turn2,1,8.502825e+01
turn2,1,1.009346e+01
turn2,1,3.504673e+01
turn2,1,6.009346e+01
turn2,1,8.504673e+01
turn1,1,1.003824e+01
turn1,1,3.508604e+01
turn1,1,6.003824e+01
turn1,1,8.508604e+01
turn1,1,1.002921e+01
turn1,1,3.505355e+01
walk,1,6.007790e+01
walk,1,8.500487e+01
walk,1,1.004878e+01
walk,1,3.502439e+01
walk,1,6.009756e+01
walk,1,8.507317e+01
walk,1,1.006524e+01
walk,1,3.504194e+01
walk,1,6.001864e+01
walk,1,8.508854e+01
walk-stand,1,1.001808e+01
walk-stand,1,3.500904e+01
stand,1,6.003617e+01
idle,1,8.502712e+01
idle,1,1.019830e+01
idle,1,3.512748e+01
idle,1,6.005666e+01
idle,1,8.526912e+01
idle,2,3.501318e+01
stand,2,6.001318e+01
stand,2,8.501318e+01
stand-walk,2,1.001855e+01
stand-walk,2,3.506494e+01
stand-walk,2,6.001855e+01
stand-walk,2,8.506494e+01
walk,2,1.005976e+01
walk,2,3.505976e+01
walk,2,6.005976e+01
walk,2,8.505976e+01
walk,2,1.000981e+01
turn2,2,3.503435e+01
turn2,2,6.005888e+01
turn2,2,8.508342e+01
turn2,2,1.004831e+01
turn2,2,3.507246e+01
turn2,2,6.009662e+01
turn2,2,8.502415e+01
turn1,2,1.000927e+01
turn1,2,3.503244e+01
turn1,2,6.005561e+01
turn1,2,8.507878e+01
turn1,2,1.000962e+01
walk,2,3.503369e+01
walk,2,6.005775e+01
walk,2,8.508181e+01
walk,2,1.004739e+01
walk,2,3.507109e+01
walk,2,6.009479e+01
walk,2,8.502370e+01
walk,2,1.002838e+01
walk,2,3.500473e+01
walk,2,6.007569e+01
walk,2,8.505203e+01
walk-stand,2,1.002647e+01
walk-stand,2,3.500993e+01
stand,2,6.002647e+01
idle,2,8.500993e+01
idle,2,1.019523e+01
idle,2,3.514100e+01
idle,2,6.008677e+01
idle,2,8.503254e+01
idle,3,3.501110e+01
idle,3,6.002961e+01
idle,3,8.504811e+01
idle,3,1.001178e+01
idle,3,3.502159e+01
stand,3,6.003141e+01
stand,3,8.500196e+01
stand-walk,3,1.000953e+01
stand-walk,3,3.508103e+01
stand-walk,3,6.005720e+01
stand-walk,3,8.503337e+01
walk,3,1.002004e+01
walk,3,3.507014e+01
walk,3,6.002004e+01
walk,3,8.507014e+01
walk,3,1.004878e+01
walk,3,3.502439e+01
turn2,3,6.009756e+01
turn2,3,8.507317e+01
turn2,3,1.006776e+01
turn2,3,3.504356e+01
turn2,3,6.001936e+01
turn2,3,8.509197e+01
turn1,3,1.000962e+01
turn1,3,3.503369e+01
